yy,mm,dd,hh,mi,ss,seq,theTime,logID,clientIP,requestor,server,dbname,access,elapsed,busy,rows,statement,error,errorMessage,isvisible
2020,6,13,18,8,8,2431751335,6/13/2020 6:08:08 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.233,0.064,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .061 and .077 AND G.PetroRad_u between 2 and 3 ",0,,1
2020,6,13,18,7,13,2431751337,6/13/2020 6:07:13 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.25,0.059,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .061 and .077 AND G.PetroRad_u between 1 and 2 ",0,,1
2020,6,13,18,6,46,2431751341,6/13/2020 6:06:47 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.74,0.226,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .061 and .077 AND G.PetroRad_u between 0 and 1 ",0,,1
2020,6,13,18,3,1,2431751347,6/13/2020 6:03:01 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.203,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 19 and 20 ",0,,1
2020,6,13,18,1,32,2431751350,6/13/2020 6:01:32 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.193,0.046,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 18 and 19 ",0,,1
2020,6,13,18,1,5,2431751352,6/13/2020 6:01:05 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.193,0.043,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 17 and 18 ",0,,1
2020,6,13,18,0,16,2431751356,6/13/2020 6:00:16 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 16 and 17 ",0,,1
2020,6,13,17,59,46,2431751357,6/13/2020 5:59:46 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.039,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 15 and 16 ",0,,1
2020,6,13,17,59,16,2431751361,6/13/2020 5:59:16 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.216,0.04,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 14 and 15 ",0,,1
2020,6,13,17,58,48,2431751362,6/13/2020 5:58:48 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.035,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 13 and 14 ",0,,1
2020,6,13,17,58,19,2431751364,6/13/2020 5:58:19 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.039,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 12 and 13 ",0,,1
2020,6,13,17,57,48,2431751365,6/13/2020 5:57:49 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 11 and 12 ",0,,1
2020,6,13,17,57,13,2431751367,6/13/2020 5:57:13 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 10 and 11 ",0,,1
2020,6,13,17,56,21,2431751373,6/13/2020 5:56:21 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.206,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 9 and 10 ",0,,1
2020,6,13,17,55,47,2431751375,6/13/2020 5:55:48 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.183,0.047,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 8 and 9 ",0,,1
2020,6,13,17,55,10,2431751376,6/13/2020 5:55:10 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.039,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 7 and 8 ",0,,1
2020,6,13,17,54,28,2431751378,6/13/2020 5:54:28 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.296,0.049,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 6 and 7 ",0,,1
2020,6,13,17,53,47,2431751380,6/13/2020 5:53:48 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.196,0.039,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 5 and 6 ",0,,1
2020,6,13,17,53,11,2431751381,6/13/2020 5:53:12 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 4 and 5 ",0,,1
2020,6,13,17,52,39,2431751382,6/13/2020 5:52:40 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 3 and 4 ",0,,1
2020,6,13,17,51,45,2431751385,6/13/2020 5:51:46 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.593,0.038,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 2 and 3 ",0,,1
2020,6,13,17,51,9,2431751387,6/13/2020 5:51:09 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,0.037,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 1 and 2 ",0,,1
2020,6,13,17,49,54,2431751391,6/13/2020 5:49:54 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.233,0.037,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 AND G.PetroRad_u between 0 and 1 ",0,,1
2020,6,13,17,47,48,2431751396,6/13/2020 5:47:48 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,1,0.209,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .044 and .061 ",0,,1
2020,6,13,17,44,36,2431751404,6/13/2020 5:44:37 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 19 and 20",0,,1
2020,6,13,17,43,53,2431751407,6/13/2020 5:43:54 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 18 and 19",0,,1
2020,6,13,17,43,22,2431751408,6/13/2020 5:43:22 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.166,0.028,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 17 and 18",0,,1
2020,6,13,17,42,48,2431751409,6/13/2020 5:42:49 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.028,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 16 and 17",0,,1
2020,6,13,17,41,21,2431751413,6/13/2020 5:41:21 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.183,0.024,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 15 and 16",0,,1
2020,6,13,17,40,29,2431751416,6/13/2020 5:40:29 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.024,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 14 and 15",0,,1
2020,6,13,17,39,47,2431751418,6/13/2020 5:39:48 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.193,0.024,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 13 and 14",0,,1
2020,6,13,17,39,8,2431751422,6/13/2020 5:39:09 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 12 and 13",0,,1
2020,6,13,17,38,35,2431751423,6/13/2020 5:38:36 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.18,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 11 and 12",0,,1
2020,6,13,17,37,57,2431751425,6/13/2020 5:37:57 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.203,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 10 and 11",0,,1
2020,6,13,17,37,15,2431751427,6/13/2020 5:37:16 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.026,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 9 and 10",0,,1
2020,6,13,17,36,16,2431751433,6/13/2020 5:36:16 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.035,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 8 and 9",0,,1
2020,6,13,17,35,34,2431751435,6/13/2020 5:35:34 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.026,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 7 and 8",0,,1
2020,6,13,17,35,1,2431751436,6/13/2020 5:35:02 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.18,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 6 and 7",0,,1
2020,6,13,17,34,3,2431751439,6/13/2020 5:34:03 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.027,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 5 and 6",0,,1
2020,6,13,17,33,31,2431751440,6/13/2020 5:33:31 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.026,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 4 and 5",0,,1
2020,6,13,17,32,27,2431751441,6/13/2020 5:32:27 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.025,1,"SELECT count(G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.Class = 'Galaxy' AND S.zWarning = 0 AND G.PetroMag_U > -9998 AND S.z between .03 and .044 AND G.PetroRad_u between 3 and 4",0,,1
2020,12,29,19,44,32,2499059431,12/29/2020 7:44:32 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,14.94,0.179,500000,"SELECT TOP 500000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50",0,,1
