,galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
photoobj_petrorad_g,-0.07307755526673934,-0.007463318974130523,-0.5738717058640028,-0.5924962323522074,-0.46404777603492453,0.8423408001796485,0.8360044657230303,0.17494250485135207,-0.5791770602148725,-0.01652511444137927,-0.007463318974130523,-0.01652511444137927,0.0,0.1349371750504936,-0.02376133496730437,-0.02353884906878158,-0.023569433493396626,-0.023470719625431413,-0.03244597759728517,0.06923936309625907,-0.0705698083984625,0.0006848346250572876,0.03887884617029403,-0.03875493216625555,0.09967079500330732,-0.05451010320935086,0.20444737183607206,0.03714127422088948,-0.03450846399195897,-0.015589552903790011,0.012093773475259462,-0.03596940187522846,-0.004981610906059823,-0.07307755526673934,-0.5965226652106626,-0.007463318974130523,0.6915805748989019,0.6817904180002232,-0.07631380609823127,-0.02036260684325046,-0.0013819397917894422,-0.15633603275381697,-0.5738717058640028,-0.01888986926791291,0.0,-0.5924962323522074,-0.42797730659970445,0.915976249419864,0.9055301297977789,1.0,0.8901366936357517,-0.5791770602148725,-0.01652511444137927,0.002969079680150335,0.0,-0.4774141153154606,-0.004981610906059823,-0.07307755526673934,-0.007463318974130523,-0.5812862784800605,0.6817904180002232,0.41731381457104844,0.8004192293398424,-0.02036260684325046,-0.15633603275381697,0.0,-0.5924962323522074,-0.01652511444137927,0.002969079680150335,0.0,-0.4774141153154606,-0.07307755526673934,-0.007463318974130523,0.0,0.0,0.001382920416754251,-0.01652511444137927,0.0,0.03322008601081011,-0.047195756174025175,-0.002094908849167455,0.004240728043405005,-0.002260034746850468,-0.002237782868243486,-0.007468432655556038,0.0,-0.5791770602148725,-0.5924962323522074,-0.42797730659970445,-0.01652519959695367,0.0,-0.24601996468961373,0.0,0.0,-0.03323771119364706,-0.24601996468961373,0.20744143956111916,0.3379918968586039,0.2325129201429468,-0.2871607862732755,-0.15911414495047477,0.17504678142106114,-0.28915183269453565
photoobj_petrorad_r,-0.10148641969881209,-0.039692784379693306,-0.581206746374993,-0.6137122387638053,-0.3856454362943209,0.9108841146254071,0.9259762989932004,0.16513576547010497,-0.5920969202988524,-0.04940064236914472,-0.039692784379693306,-0.04940064236914472,0.0,0.13226448939769989,-0.02024892350966384,-0.02002166051284888,-0.02005281251918464,-0.019922002504424764,-0.05331777968396485,0.054261825971049026,-0.05885110934069436,0.09733728769430175,0.025241384087244825,-0.027242814685413258,0.08756041578419593,-0.04850217518297128,0.1910006387086592,0.025826120597938335,-0.025070448793772543,-0.010658747741962397,0.005829629551075609,-0.044077050963663156,-0.03813768071885794,-0.10148641969881209,-0.5918435892852636,-0.039692784379693306,0.7158164809668208,0.7251944134295449,-0.06566783135916311,-0.040447142139376384,0.029990913627185176,-0.18793795940754132,-0.581206746374993,-0.02522063338364325,0.0,-0.6137122387638053,-0.41245963983516837,0.9462557805149704,0.9640887220866609,0.8901366936357517,1.0,-0.5920969202988524,-0.04940064236914472,0.03809796238026484,0.0,-0.48987548681831966,-0.03813768071885794,-0.10148641969881209,-0.039692784379693306,-0.5941014417130329,0.7251944134295449,0.44927482445817785,0.8240769575967917,-0.040447142139376384,-0.18793795940754132,0.0,-0.6137122387638053,-0.04940064236914472,0.03809796238026484,0.0,-0.48987548681831966,-0.10148641969881209,-0.039692784379693306,0.0,0.0,0.021604311620071964,-0.04940064236914472,0.0,0.07013236408908612,-0.110609206915372,-0.04919498380321168,0.05570339923555079,-0.04935533983860763,-0.04933018955645372,-0.03969834640895512,0.0,-0.5920969202988524,-0.6137122387638053,-0.41245963983516837,-0.04940071499765519,0.0,-0.2759632971734435,0.0,0.0,-0.08460489851839295,-0.2759632971734435,0.195929582331856,0.32594426870165943,0.22091864335505235,-0.27796996725788253,-0.15140815789567622,0.16059551589940027,-0.2688007360855781
photoobj_r,-0.07660165768409757,0.0516013007798199,0.9266421399571336,0.9909146401533053,0.6211381227727403,-0.6607291101824827,-0.6592409685773261,-0.1553209918653287,1.0,0.033217886337279116,0.0516013007798199,0.033217886337279116,0.0,-0.11165573831392403,0.041429440253086404,0.04132716791399024,0.04127567136218159,0.04139114571670276,-0.19156684731390614,-0.13941146154980594,-0.10743688293783991,-0.2148532580327351,-0.1263863627225768,-0.13889370822207459,-0.4637639751983073,-0.1686613224077153,-0.47115913019926386,-0.08459333397329527,-0.08861058130664967,-0.14458044554793448,0.030868785045208645,-0.0003453015680035365,0.052887367019156584,-0.07660165768409757,0.9072102281867161,0.0516013007798199,-0.2640172647811679,-0.280494835336436,0.7583473624568378,0.016309788434927506,0.008293979155503381,-0.12465000456332438,0.9266421399571336,-0.005053948480269047,0.0,0.9909146401533053,0.8278735861442045,-0.5794817682723649,-0.5908404478332033,-0.5791770602148725,-0.5920969202988524,1.0,0.033217886337279116,-0.040949023233354045,0.0,0.7230992549233486,0.052887367019156584,-0.07660165768409757,0.0516013007798199,0.9986541767443207,-0.280494835336436,0.10342691849673104,-0.4771292527550638,0.016309788434927506,-0.12465000456332438,0.0,0.9909146401533053,0.033217886337279116,-0.040949023233354045,0.0,0.7230992549233486,-0.07660165768409757,0.0516013007798199,0.0,0.0,0.6683618361694229,0.033217886337279116,0.0,0.10338784249870149,0.020566036069569953,-0.025569247755046196,0.022395732770398368,-0.025415482875131234,-0.025450573135663613,0.05160577921429022,0.0,1.0,0.9909146401533053,0.8278735861442045,0.03321791282361544,0.0,0.44874074358106986,0.0,0.0,-0.09093907341724394,0.44874074358106986,-0.2724999965703359,-0.053697037246413754,0.07359987581983506,-0.026648607339946825,-0.19054328976162613,0.0011174672241725456,0.1698633745760861
photoobj_ra,0.029881667388127635,0.6615778054583504,0.07246569112158573,0.04536930226846202,0.05795177291534582,-0.029864847517527306,-0.037201332062301924,0.05377836614878276,0.033217886337279116,1.0,0.6615778054583504,1.0,0.0,0.024418349133062116,-0.09168209599208176,-0.09173963376738047,-0.09173816083523392,-0.09183572657605825,0.042499706911961734,0.0626004022025972,-0.01624569468674184,-0.0003050194451475724,0.05502985942061161,-0.009518098580261751,0.011337827764716164,0.005268633571966136,0.017212609344828024,0.04142413843734337,-0.04372897606830813,-0.010758496800013392,0.037901094873803116,0.13190261534320108,0.6730395314779717,0.029881667388127635,0.06596911917884006,0.6615778054583504,-0.0599436201244016,-0.07297323689329793,-0.006108621254993229,0.8661217674708599,0.017888447953047837,0.07066747337365813,0.07246569112158573,-0.09814856628949747,0.0,0.04536930226846202,0.020082130460805057,-0.029878772289412055,-0.0408954845050085,-0.01652511444137927,-0.04940064236914472,0.033217886337279116,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.6730395314779717,0.029881667388127635,0.6615778054583504,0.02264843915407536,-0.07297323689329793,-0.11470698217932664,-0.06078269501217786,0.8661217674708599,0.07066747337365813,0.0,0.04536930226846202,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.029881667388127635,0.6615778054583504,0.0,0.0,-0.06457255670145232,1.0,0.0,-0.14378846135384915,0.014502920423454059,-0.005201258193978021,0.005452774348178502,-0.005218087877066019,-0.005227856779095688,0.6615785537659234,0.0,0.033217886337279116,0.04536930226846202,0.020082130460805057,0.9999999999998096,0.0,0.09728772277411778,0.0,0.0,0.10183657865739294,0.09728772277411778,0.012611191157384799,-0.051392732419045274,-0.04142130527613741,0.05732047265068314,0.04536038508806259,-0.006014154456414079,-0.0024429782817798817
photoobj_run,0.007613759546051902,-0.9820144068587406,-0.0559064795276584,-0.050805947154562985,-0.07022197415065769,0.008548568265966535,0.02697599018194562,-0.01363305232680027,-0.040949023233354045,-0.7107041302451803,-0.9820144068587406,-0.7107041302451803,0.0,-0.04442162744389208,0.06724129112176137,0.0672980165327028,0.06730306847860218,0.06738398338315048,-0.016500948751225115,-0.06963821368407748,0.053249648746541575,0.01079768970878775,-0.08033738126517025,0.053405313660359686,0.055540809499751514,0.02589811405128348,0.03729012539721767,-0.061864795391788706,0.0707542820289816,0.04220808917677241,-0.038220840394738255,-0.12762004544524738,-0.9875744819475626,0.007613759546051902,-0.0445987079936879,-0.9820144068587406,0.05501836640685682,0.07280260237999038,-0.0037685394879016813,-0.2639314345423821,0.003583889498294685,-0.06927146941380337,-0.0559064795276584,0.06964191164360561,0.0,-0.050805947154562985,0.006341110410507981,0.01803204752362195,0.03247561258082645,0.002969079680150335,0.03809796238026484,-0.040949023233354045,-0.7107041302451803,1.0,0.0,-0.05383931814324317,-0.9875744819475626,0.007613759546051902,-0.9820144068587406,-0.03613440223811321,0.07280260237999038,0.1054558395415699,0.05904253977289588,-0.2639314345423821,-0.06927146941380337,0.0,-0.050805947154562985,-0.7107041302451803,1.0,0.0,-0.05383931814324317,0.007613759546051902,-0.9820144068587406,0.0,0.0,0.0838970881877988,-0.7107041302451803,0.0,0.09707680877657204,-0.06106005352416438,-0.05944382026575821,0.061510113108980975,-0.059454380075443534,-0.059447659286863824,-0.9820150728766175,0.0,-0.040949023233354045,-0.050805947154562985,0.006341110410507981,-0.7107041397233488,0.0,-0.08400916566652594,0.0,0.0,-0.0869527340430064,-0.08400916566652594,-0.014252193583026103,0.08952573357676623,0.06945377290490735,-0.10145510079133142,-0.07399741201131993,0.060234165602172596,-0.04579919158684984
photoobj_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photoobj_u,-0.025426306969350918,0.06462213612331122,0.8992212822528034,0.7341610000630839,0.8852609758747182,-0.4664575275884739,-0.4432362840187351,-0.07038394181348803,0.7230992549233486,0.0700133464792094,0.06462213612331122,0.0700133464792094,0.0,-0.23823804846705232,0.014923222751748864,0.01474628081225357,0.014899091378414891,0.014361434442005511,0.41186992886135215,0.3769350970439195,-0.4210357997896309,-0.08956508017260097,0.38234963998748017,-0.4389144062883527,-0.2650405355532309,-0.3759738310532182,-0.14182397971655297,0.22121894814728088,-0.29760308353515785,-0.4516684222719963,0.027723041753710726,-0.0056854082083084906,0.06347894625142987,-0.025426306969350918,0.900596087477667,0.06462213612331122,-0.4604654785217831,-0.48964067547252027,0.39420626589657387,0.057635378748050616,0.20162950267536328,0.38896271410009714,0.8992212822528034,-0.014752268427115627,0.0,0.7341610000630839,0.6549236896686819,-0.5465732982233159,-0.5441141395305623,-0.4774141153154606,-0.48987548681831966,0.7230992549233486,0.0700133464792094,-0.05383931814324317,0.0,1.0,0.06347894625142987,-0.025426306969350918,0.06462213612331122,0.7221276170026323,-0.48964067547252027,-0.1785660598223733,-0.591202586438464,0.057635378748050616,0.38896271410009714,0.0,0.7341610000630839,0.0700133464792094,-0.05383931814324317,0.0,1.0,-0.025426306969350918,0.06462213612331122,0.0,0.0,0.2728888624389156,0.0700133464792094,0.0,-0.3775856186090617,-0.16143034209783036,-0.28667907048122576,0.2709283816214413,-0.28644153264158284,-0.28649991109732786,0.06462500549138483,0.0,0.7230992549233486,0.7341610000630839,0.6549236896686819,0.07001340151694566,0.0,0.6764623497773175,0.0,0.0,0.3840041955426419,0.6764623497773175,-0.008422954859239712,-0.3367389040810514,-0.2591877293621095,0.3037708164702935,0.21113319809159353,-0.12098420676086036,0.11522351002326334
photoobjall_camcol,-0.013087909093935987,0.9974561115702069,0.06612436188256975,0.062132283031937074,0.08340748712905667,-0.01315474498431053,-0.029856456619668872,-0.0002482500417856289,0.052887367019156584,0.6730395314779717,0.9974561115702069,0.6730395314779717,0.0,0.04120269948425333,-0.08088660669888148,-0.08093463213292243,-0.08093970691569376,-0.08102272504517967,0.011425267420879145,0.07308402222738396,-0.05971711709592514,-0.005317579423384767,0.08297933187014843,-0.06044418890058243,-0.06293498109519333,-0.03225679851110691,-0.04102265036562389,0.0650952134859672,-0.07595300845475235,-0.050722037029040885,0.046092337767772176,0.17237882280595193,1.0,-0.013087909093935987,0.05655579895445636,0.9974561115702069,-0.05608187849520156,-0.07204390631046864,0.018922180207767255,0.2210995240109368,0.004686487655748586,0.0632510233366995,0.06612436188256975,-0.027857047884960174,0.0,0.062132283031937074,0.004204801475519455,-0.019243142107319137,-0.03139064697786842,-0.004981610906059823,-0.03813768071885794,0.052887367019156584,0.6730395314779717,-0.9875744819475626,0.0,0.06347894625142987,1.0,-0.013087909093935987,0.9974561115702069,0.0506885813548939,-0.07204390631046864,-0.09823818472205842,-0.06302557282193073,0.2210995240109368,0.0632510233366995,0.0,0.062132283031937074,0.6730395314779717,-0.9875744819475626,0.0,0.06347894625142987,-0.013087909093935987,0.9974561115702069,0.0,0.0,-0.07718358516882647,0.6730395314779717,0.0,-0.08917615794433764,0.05761736788517562,0.05869690448364391,-0.060795047359161504,0.05871611827416155,0.05870887898479334,0.9974562787632935,0.0,0.052887367019156584,0.062132283031937074,0.004204801475519455,0.6730395559845046,0.0,0.10220671766748143,0.0,0.0,0.08947741627501653,0.10220671766748143,0.022683438279565028,-0.09595451560526949,-0.07581705302966069,0.10744263475052535,0.07962709566714807,-0.07247720874590649,0.05163772872556579
photoobjall_clean,1.0,-0.009705343069517695,-0.07111413635859751,-0.06135919386901696,-0.026597041514119294,-0.07849669197349475,-0.08232000897965634,0.02173506965202172,-0.07660165768409757,0.029881667388127635,-0.009705343069517695,0.029881667388127635,0.0,0.05257979666588866,-0.03242855463988312,-0.03246261164971318,-0.03242841495109192,-0.032524999323499254,0.08401620033268031,-0.008899340561634647,0.06718822264300522,0.06696284987930932,-0.00767978602485706,0.062038121561747844,0.08907459974059935,0.07786404012049994,0.06277938326463425,-0.012373846030453595,0.05354247901291,0.05854098934058434,0.01893786556943933,-0.005230613879010491,-0.013087909093935987,1.0,-0.06118584293879087,-0.009705343069517695,-0.18930954230219246,-0.1811614394039293,-0.18289340696916698,0.046275061808688164,-0.019677288646681345,0.17209838964761545,-0.07111413635859751,-0.00413150297943839,0.0,-0.06135919386901696,-0.09247325234929309,-0.10666237439413395,-0.11231146139036041,-0.07307755526673934,-0.10148641969881209,-0.07660165768409757,0.029881667388127635,0.007613759546051902,0.0,-0.025426306969350918,-0.013087909093935987,1.0,-0.009705343069517695,-0.07596339815848126,-0.1811614394039293,-0.21767176924350168,-0.13258257391089914,0.046275061808688164,0.17209838964761545,0.0,-0.06135919386901696,0.029881667388127635,0.007613759546051902,0.0,-0.025426306969350918,1.0,-0.009705343069517695,0.0,0.0,-0.19693882380802358,0.029881667388127635,0.0,-0.07470057258740792,0.06777741693329005,0.04867834015336422,-0.05424194603832488,0.048664278656656845,0.04866296942455361,-0.009704945754342591,0.0,-0.07660165768409757,-0.06135919386901696,-0.09247325234929309,0.029881649750860086,0.0,0.0013067252488399375,0.0,0.0,0.08181445391569059,0.0013067252488399375,0.02473488510744551,-0.09172621560022248,-0.09206432526111269,0.10633163071514527,0.11067003346276082,0.020604477824769513,-0.03423456338299401
photoobjall_dec,-0.009705343069517695,1.0,0.06639678889901789,0.060919096020520216,0.08428895560358404,-0.014893142473625713,-0.03036639749899305,-0.002477674030606426,0.0516013007798199,0.6615778054583504,1.0,0.6615778054583504,0.0,0.04342481658955503,-0.07962302455956798,-0.07966905940059604,-0.07967272366182503,-0.07976028587576947,0.015521091927545624,0.07875259097312487,-0.06133329597703191,-0.00643578792122976,0.08833520840758965,-0.060728027151133006,-0.062495854411377075,-0.032883612267887594,-0.03736454827711273,0.06836761168790231,-0.07647455049269526,-0.05222598493267103,0.05016399187797654,0.17415516564951178,0.9974561115702069,-0.009705343069517695,0.057652262216483285,1.0,-0.060504511719349494,-0.07644391818743593,0.01482325410674321,0.20933238050992511,0.00789771513752633,0.06709297490805334,0.06639678889901789,-0.01937670179830672,0.0,0.060919096020520216,0.0007715887276149843,-0.021965194573355343,-0.033256202950257455,-0.007463318974130523,-0.039692784379693306,0.0516013007798199,0.6615778054583504,-0.9820144068587406,0.0,0.06462213612331122,0.9974561115702069,-0.009705343069517695,1.0,0.04965123964163498,-0.07644391818743593,-0.10280088836289641,-0.06553705311687469,0.20933238050992511,0.06709297490805334,0.0,0.060919096020520216,0.6615778054583504,-0.9820144068587406,0.0,0.06462213612331122,-0.009705343069517695,1.0,0.0,0.0,-0.08285525514731175,0.6615778054583504,0.0,-0.08756811366965929,0.055503580341878626,0.06011637367183764,-0.06209023130761139,0.0601350317329799,0.06012790094124738,0.9999999996139911,0.0,0.0516013007798199,0.060919096020520216,0.0007715887276149843,0.6615778380514707,0.0,0.1038343064845538,0.0,0.0,0.09206516414892335,0.1038343064845538,0.023323471786058557,-0.10095625892775394,-0.08183559319326342,0.11263040020464662,0.0860704383463914,-0.07734549658197885,0.05566032386831332
photoobjall_dered_r,-0.07596339815848126,0.04965123964163498,0.9252591159136627,0.9897619682146238,0.6205024100778713,-0.6624876360030338,-0.6602034825055583,-0.15630632632976954,0.9986541767443207,0.02264843915407536,0.04965123964163498,0.02264843915407536,0.0,-0.11296101505847117,0.04460769749159308,0.04450465178948393,0.044453581223378266,0.04456554358453425,-0.19025776667904867,-0.1405335782729766,-0.1080160682207327,-0.2145518908001728,-0.1276221017785058,-0.13939841447448292,-0.46567260816530165,-0.1702720520232335,-0.4717989761833326,-0.08566332040082521,-0.08916617739011239,-0.14519108795873034,0.029874058181189593,0.03995418447097443,0.0506885813548939,-0.07596339815848126,0.9063028340950344,0.04965123964163498,-0.2676228247504917,-0.2835419722766285,0.7568681193678841,0.0052314446981528125,0.009349131992015754,-0.12355605146877971,0.9252591159136627,0.027621340684093776,0.0,0.9897619682146238,0.8278725830980036,-0.5814733295787742,-0.5922063681705233,-0.5812862784800605,-0.5941014417130329,0.9986541767443207,0.02264843915407536,-0.03613440223811321,0.0,0.7221276170026323,0.0506885813548939,-0.07596339815848126,0.04965123964163498,1.0,-0.2835419722766285,0.09985644619502627,-0.4798660189870822,0.0052314446981528125,-0.12355605146877971,0.0,0.9897619682146238,0.02264843915407536,-0.03613440223811321,0.0,0.7221276170026323,-0.07596339815848126,0.04965123964163498,0.0,0.0,0.6637619667154271,0.02264843915407536,0.0,0.10003519797644299,0.021283132571314936,-0.02599998670005624,0.022727777926979435,-0.025841383334163224,-0.025876938941212266,0.04965585115649519,0.0,0.9986541767443207,0.9897619682146238,0.8278725830980036,0.022648463904066832,0.0,0.4551311955933877,0.0,0.0,-0.0867535977995413,0.4551311955933877,-0.27001700430193104,-0.05705585525454866,0.07094520135296392,-0.023595283093349777,-0.18828272362981627,0.0005929373142112499,0.16878299856123946
photoobjall_devrad_r,-0.1811614394039293,-0.07644391818743593,-0.4067467552467227,-0.296479334264723,-0.4356699698411706,0.5436730329694395,0.5358551122208784,0.05853798332193243,-0.280494835336436,-0.07297323689329793,-0.07644391818743593,-0.07297323689329793,0.0,0.193440960108327,0.01122932521817427,0.011558200328234083,0.011404925066150729,0.01196538211968344,-0.4142755997596622,-0.16122510623439532,0.012355166979817133,-0.10394590348609213,-0.1952973129136487,0.023663304945116793,-0.18282701203290597,-0.04605589703658513,-0.1794379925349164,-0.0929563217297932,-0.005599686051674398,0.0408624475780438,0.00028473628834300584,-0.051943382968469155,-0.07204390631046864,-0.1811614394039293,-0.4305286584433519,-0.07644391818743593,0.9706325110279371,1.0,0.35176469611667316,-0.04815380454557754,-0.036799497572464764,-0.6343742695165064,-0.4067467552467227,-0.009900881339893452,0.0,-0.296479334264723,-0.15095603188161372,0.7868640248629947,0.7891422520452666,0.6817904180002232,0.7251944134295449,-0.280494835336436,-0.07297323689329793,0.07280260237999038,0.0,-0.48964067547252027,-0.07204390631046864,-0.1811614394039293,-0.07644391818743593,-0.2835419722766285,1.0,0.8149846391853042,0.8979556094932177,-0.04815380454557754,-0.6343742695165064,0.0,-0.296479334264723,-0.07297323689329793,0.07280260237999038,0.0,-0.48964067547252027,-0.1811614394039293,-0.07644391818743593,0.0,0.0,0.46374664433937063,-0.07297323689329793,0.0,0.42223595419595683,0.00582209601659851,0.023741960047311255,-0.00984779146771563,0.023591435428879367,0.02362992844623191,-0.07644448579281148,0.0,-0.280494835336436,-0.296479334264723,-0.15095603188161372,-0.07297326688513793,0.0,-0.41626214754914787,0.0,0.0,-0.4320880152431343,-0.41626214754914787,-0.08438978271443365,0.6442867817562569,0.5626217816166025,-0.601340042371716,-0.5092375758245861,0.30703428220211265,-0.22609144362198633
photoobjall_devraderr_r,-0.21767176924350168,-0.10280088836289641,-0.03873881513976523,0.09312771228174141,-0.16310868818713894,0.2653031128922229,0.2584503230971544,0.0035636178477865036,0.10342691849673104,-0.11470698217932664,-0.10280088836289641,-0.11470698217932664,0.0,0.12043725387334002,0.023197534302575536,0.023472915047055037,0.02333015081688712,0.023884243495826872,-0.4206681191335507,-0.15536209179600627,-0.055972165636332644,-0.1468529990569721,-0.19077168864863425,-0.045436089337128685,-0.2907768319217338,-0.11927171764361313,-0.28578369909272444,-0.103118827001799,-0.04336113328755671,-0.04873732093173978,0.011363005599722526,-0.06893018462238613,-0.09823818472205842,-0.21767176924350168,-0.06374955272698046,-0.10280088836289641,0.8116599586162928,0.8149846391853042,0.6156857798771976,-0.08218444298019939,-0.028571709908221454,-0.5853342668520739,-0.03873881513976523,-0.02825294463623045,0.0,0.09312771228174141,0.17102587850473036,0.5092729078801475,0.510278432485027,0.41731381457104844,0.44927482445817785,0.10342691849673104,-0.11470698217932664,0.1054558395415699,0.0,-0.1785660598223733,-0.09823818472205842,-0.21767176924350168,-0.10280088836289641,0.09985644619502627,0.8149846391853042,1.0,0.6232957530618027,-0.08218444298019939,-0.5853342668520739,0.0,0.09312771228174141,-0.11470698217932664,0.1054558395415699,0.0,-0.1785660598223733,-0.21767176924350168,-0.10280088836289641,0.0,0.0,0.6850733293782826,-0.11470698217932664,0.0,0.45557265948154924,0.014063929361942841,0.01091214823120645,-0.00031808183387337704,0.010902859912229852,0.010926810195988837,-0.10280017174694632,0.0,0.10342691849673104,0.09312771228174141,0.17102587850473036,-0.1147070282093137,0.0,-0.2280906717764692,0.0,0.0,-0.45712324660585674,-0.2280906717764692,-0.12701722243128702,0.4920071687969103,0.47129010084265616,-0.4845504774005911,-0.4656256806264214,0.20136946159922872,-0.1033401869118651
photoobjall_exprad_r,-0.13258257391089914,-0.06553705311687469,-0.5645515751417581,-0.4987760566201456,-0.533574165552566,0.692183382454621,0.6823995312018387,0.09303011922281984,-0.4771292527550638,-0.06078269501217786,-0.06553705311687469,-0.06078269501217786,0.0,0.234668876974537,0.01271127972940286,0.012964133527461907,0.012840794800630705,0.013296274723520293,-0.3220606521546918,-0.12109447971599535,0.045796979791084345,-0.025578633555510183,-0.15101106393133507,0.06486853992430876,-0.021514327730224908,0.014395501584687144,0.040317111373280846,-0.06227778738874369,0.022965771489447603,0.097232383811502,0.014415266407697608,-0.04827746194310994,-0.06302557282193073,-0.13258257391089914,-0.5869956521336757,-0.06553705311687469,0.8907076822005687,0.8979556094932177,0.09643827148462732,-0.04119690234257585,-0.028463768948889967,-0.5266878970508738,-0.5645515751417581,-0.014676108478151909,0.0,-0.4987760566201456,-0.3395369807089437,0.8978294834431227,0.8952671786862941,0.8004192293398424,0.8240769575967917,-0.4771292527550638,-0.06078269501217786,0.05904253977289588,0.0,-0.591202586438464,-0.06302557282193073,-0.13258257391089914,-0.06553705311687469,-0.4798660189870822,0.8979556094932177,0.6232957530618027,1.0,-0.04119690234257585,-0.5266878970508738,0.0,-0.4987760566201456,-0.06078269501217786,0.05904253977289588,0.0,-0.591202586438464,-0.13258257391089914,-0.06553705311687469,0.0,0.0,0.21104425374804725,-0.06078269501217786,0.0,0.3202164118440211,-0.11188018522441338,0.028880712108240926,-0.01735599428694113,0.02867415972342523,0.028714625947894527,-0.06554308719958932,0.0,-0.4771292527550638,-0.4987760566201456,-0.3395369807089437,-0.06078279051541308,0.0,-0.45352249932221333,0.0,0.0,-0.32922285017671266,-0.45352249932221333,-0.045560572116860966,0.597733564591224,0.50981563859653,-0.5692641361544332,-0.46544683706317247,0.3059669132712444,-0.24947045350856423
