objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,mRrCcPsf_r,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,ra,dec,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
1237669766016271623,2,5656,301,2,164,1287,1,0,3,0,0,0,281544233058560,9007199389016065,9007199397380353,4503875176400128,9007199388991489,9007199397380097,23.25846,24.27731,23.26723,23.28692,22.75796,0.4151629,0.3456763,0.2384555,0.3028753,0.415943,21.36813,20.8199,20.72864,30.48584,18.88325,1.286326,0.3210451,0.2828748,0.0692171,0.4589057,4.710889,9.743647,20.89576,21.05459,19.93637,28.84453,19.5345,0.6430472,0.3124758,0.1676503,0.2496799,0.641883,20.90639,21.12888,20.19976,23.23227,19.36692,0.4263276,0.2773964,0.1835911,0.3872029,0.5134888,12.96512,5.35276,1.99648,1,1,0.4472832,1,1,1.088313,0.9746454,0.9317334,0.8018981,0.8174637,257,168201617,7128872,3,1,16385,24577,24577,24577,24577,22.4399554324177,6.37423312586804,0.918566120601076,0.379355237321834,0.111022006829212,0.1697426,0.1322623,0.09149846,0.06799316,0.05057442,17298242416569,1237669766016270336,0,2.5460870378095
1237669770302128764,2,5657,301,2,25,636,1,0,3,1,0,0,281543964623616,9007199388992769,275280592896,4503874773712896,275280592928,134218241,23.12101,22.60084,22.31662,21.71367,21.14521,0.507092,0.1208282,0.1196977,0.1029219,0.2311112,22.28861,22.55152,22.35636,21.60153,20.77924,0.5241621,0.2540923,0.3406756,0.2615514,0.4553939,0.6167471,0.931078,23.07257,22.41398,21.94836,21.40771,20.72094,0.5863028,0.129381,0.1176262,0.1550977,0.2187258,22.10003,22.47615,21.94836,21.56171,20.50181,0.5805758,0.1230837,0.1412703,0.1862788,0.3223203,5.385638,1.083894,2.43557,0,0.9845971,0,0.9917158,0,1.390781,1.221903,1.029039,0.955012,1.017275,257,51758655,7553682,3,3,1,1,1,1,1,33.1233179796313,-3.52477588819697,0.835912110583914,0.545409144377397,-0.0614801480858802,0.09654509,0.07522728,0.05204188,0.0386727,0.02876538,8997251510610,1237669770302128128,0,1.64098114507747
1237671123763594014,2,5972,301,3,176,798,1,0,3,1,0,0,105622104310032,2314920577623785745,2308095084182110480,2310346883987406864,2305843284360167440,2314850208611172369,24.91499,23.22201,22.21061,22.22376,22.56745,0.6972334,0.1821138,0.1204662,0.1685487,0.3289956,24.68657,22.74343,22.43648,22.07366,22.53153,1.197102,0.2272463,0.2744774,0.3114547,0.9409699,0.6321395,0.9456643,25.05817,23.11616,22.15191,22.13341,22.53572,0.6840781,0.1710256,0.112943,0.14988,0.4924093,25.04164,22.71613,22.15197,21.99126,22.42145,1.541528,0.2072399,0.1388873,0.1904512,1.649553,4.381187,0.8321909,3.440115,1,0,0.336722,1,0,1.489904,1.245112,1.222896,1.138531,1.116437,257,223700751,5051229,1,1,24577,24577,24577,24577,24577,141.844240608462,12.7011599028414,-0.767092635736071,0.602683873058738,0.219865953149657,0.1502523,0.1170756,0.08099234,0.06018599,0.04476732,16347577590427,1237671123763593216,0,1.48006544432414
1237673411898312438,2,6505,301,1,37,1782,1,0,3,1,0,0,68987912960,9007199388992769,142639361,4503874782134528,275280593408,275280592896,23.52596,23.59521,22.52657,21.37748,20.58975,0.512758,0.2544847,0.1608814,0.08496059,0.1456618,22.157,25.09703,21.44185,20.32188,22.81177,0.6689506,2.647529,0.2958879,0.1657161,3.028461,2.017474,3.54729,22.93354,22.51766,21.30861,20.21884,19.59869,0.793846,0.2794403,0.1510625,0.08599956,0.1752495,22.61576,22.38764,21.31129,20.63754,20.52626,0.5877415,0.2260753,0.1562878,0.08299746,0.1506139,8.94171,3.171746,3.292164,1,0.5989332,0.9813416,1,1,1.491162,1.201304,1.196478,1.09551,1.087604,257,302146472,5492617,1,1,1,1,24577,24577,24577,73.072149294102,21.8429459369015,0.270263543376354,0.887989998946479,0.372063675857629,1.565972,1.220195,0.8441249,0.6272753,0.4665776,16710999674175,1237673411898310656,0,2.1144395851422
1237673452700304414,2,6514,301,5,34,1054,1,0,3,1,0,0,281543964623104,9007199397380353,9007199263162369,4503874782134272,9007199397380353,9007199388992769,23.86414,23.5753,22.50826,23.05858,21.83863,0.6092883,0.2063796,0.1532271,0.3344604,0.3432811,22.27935,23.34829,22.3212,21.84435,21.22869,0.5925608,0.4717741,0.3545853,0.3517272,0.7066545,0.7200873,1.966614,23.62963,23.38888,22.26481,22.52917,21.52154,0.6656454,0.2352495,0.1587294,0.2923054,0.3741057,19.08066,23.57534,22.26481,21.63322,18.46785,0.2200028,0.2815279,0.1671424,0.2689627,0.2848644,3.395886,1.097634,2.780102,1,0,1,0,1,1.102322,0.9938343,1.099517,0.9210562,0.8583743,257,178943087,5511716,1,1,24577,24577,24577,24577,24577,65.0203989040535,7.57923203315226,0.418606142478751,0.898538843608605,0.131897096274219,0.9244864,0.7203535,0.4983372,0.370318,0.2754485,16654073324422,1237673452700303360,0,1.30305136236986
1237674284858082753,2,6708,301,3,154,1473,1,0,3,0,0,0,35253360001368,11258999211032857,2252074960061720,6755674587398168,2252074960060440,2252074960060440,24.8232,22.14585,21.38611,20.95059,20.73534,0.6865976,0.06534479,0.05143309,0.04689988,0.1318045,22.38709,20.97016,20.51814,19.99,19.70643,0.6899309,0.08352817,0.09168983,0.08465756,0.2388732,1.107428,2.031083,23.88718,21.23094,20.37949,19.94027,19.64305,1.042374,0.05372852,0.03961283,0.03654352,0.1055001,20.93969,20.78604,20.37949,19.87265,19.74363,0.6503122,0.05426862,0.04030757,0.04052295,0.1311582,12.99141,0.8231874,2.238313,0,0.6485381,0,0.554669,0,1.139221,1.101551,0.9864636,0.8522892,0.8652953,257,123489400,5680359,3,3,24577,24577,24577,24577,24577,84.8589753304386,1.26834395980189,0.0895855003328088,0.995733137554231,0.0221349702174283,1.083471,0.8442329,0.5840364,0.4340017,0.3228175,16506815300184,1237674284858081280,0,2.54866723031448
1237678581442216482,2,7708,301,6,249,546,1,0,3,1,0,0,140806476398848,9007199388991489,275154764032,4503874782134528,45036271420211200,9147936877486081,22.8959,22.98329,22.25202,21.69641,21.98988,0.5030469,0.1639609,0.1481945,0.1261742,0.783972,24.87778,22.74532,21.80665,24.36039,22.19912,4.709765,0.5475199,0.301075,3.437476,2.766486,1.317162,2.693244,22.82401,22.68475,21.95381,21.43922,21.72465,0.5890921,0.1656848,0.1465093,0.148267,0.6235684,22.76139,22.35053,21.91015,21.5627,19.34678,0.5403972,0.1639248,0.1580147,0.1563025,0.5789042,7.322164,2.097955,5.132155,1,1,0.3800442,0,1,1.585978,1.401103,1.493886,1.426162,1.30016,257,336696509,6786608,2,2,24577,24577,24577,24577,24577,7.25483491102398,25.9948599438157,0.891637576202696,0.113507085982101,0.438290513398628,0.1350493,0.1052295,0.0727973,0.05409619,0.04023763,17204631668012,1237678581442215936,0,1.91339535666941
1237678807999250889,2,7761,301,4,211,457,1,0,3,1,0,48,68987912448,9007199388992769,9007474401116160,4503874773746944,275146375168,275146375168,22.93401,21.20731,19.93353,19.36719,19.21363,0.622776,0.0564265,0.0361087,0.03281956,0.09164407,21.07293,20.60235,19.38546,18.79686,18.67126,0.4593019,0.1020472,0.04539046,0.06256898,0.2404383,1.675247,3.629167,22.20868,20.48298,19.20109,18.58292,18.36489,0.5951301,0.04753387,0.03030588,0.02464132,0.08255477,20.75782,20.40901,19.24948,18.68583,18.48392,0.4281248,0.0468849,0.0363669,0.02460668,0.1101269,20.70143,1.062408,7.642984,1,0.1682059,0.7270497,0.7759623,0.1371717,1.91433,2.075146,1.823771,1.637733,1.562144,257,380699481,7138706,1,1,16385,24769,24705,24705,24769,34.9247381056809,31.5367811895736,0.698808580906065,0.487944306248864,0.523045811809412,0.3177479,0.247587,0.1712795,0.127279,0.09467223,17574520597471,1237678807999250432,0,3.21725280902932
1237678846104569832,2,7770,301,3,20,2024,1,0,3,1,0,0,68987912448,9007199397347585,275146342400,4503874773712896,275146342400,134217729,23.03025,22.56937,22.12666,22.07836,21.26768,0.3707201,0.09972907,0.1002594,0.1289638,0.2735403,22.75117,22.18291,22.20648,21.84823,20.72335,0.7329738,0.1749797,0.3803016,0.3492492,0.5869121,0.5914871,0.9909433,22.77631,22.27534,21.82588,21.66114,20.95543,0.3648951,0.09690797,0.100332,0.1274709,0.270427,22.48035,22.2022,21.82588,21.44589,20.36408,0.4093316,0.122393,0.100332,0.1494401,0.3075163,4.427213,0.8241403,2.491704,0,0,0,0,0.9729346,1.26423,1.183318,1.040731,0.8887811,1.043436,257,166003977,7161922,1,1,24577,24577,24577,24577,24577,315.372534461136,6.27570441758441,0.707424505770661,-0.698284523041376,0.109312824115081,0.3025427,0.2357392,0.1630833,0.1211884,0.09014188,14103067624796,1237678846104567808,0,1.48781940973797
1237661850384728730,2,3813,301,2,60,666,1,0,3,0,0,0,281543964623104,9007199397347585,13510799150546944,9007199397347585,9007199388960001,9007199388960001,24.18781,23.28089,25.07533,23.93284,22.56437,0.6881114,0.1973031,0.5820478,0.4939541,0.4888019,25.31269,23.61807,24.81344,23.02428,21.79748,1.193657,0.4401965,1.150145,0.618391,0.7263886,-9999,-9999,24.81212,23.06168,25.20675,23.61767,22.65192,0.9190989,0.2027785,0.7150049,0.5720605,0.6461108,24.43599,23.06627,25.21124,21.18938,20.3538,0.8544025,0.281181,0.5929861,0.5397391,0.7352216,49.17839,-1000,3.12773,0,0.9609871,1,1,0,1.259277,1.293185,1.166252,0.9982889,1.06564,257,429325822,1185423,4,1,24577,24577,24577,24577,24577,151.954488514617,39.2886346993331,-0.683082431756596,0.363897653609003,0.633227359740052,0.06451135,0.05026681,0.03477434,0.02584107,0.01922101,16408430536112,1237661850384728064,0,4.95874955596806
1237662196138771155,2,3893,301,6,200,723,1,0,3,0,0,0,439804919677184,9007199388992769,9007199397380353,4662204590882816,9007199397380353,9007199388991489,25.28006,25.18707,22.59376,24.87339,21.7195,1.011402,0.594426,0.7961086,0.6157425,0.4579242,24.72626,25.8036,23.08951,24.46068,22.82472,1.444924,0.7716386,0.4290128,1.137078,0.9976667,0.5332679,0.7897385,25.48241,25.79671,22.23073,24.82396,21.83783,1.171963,0.6818293,0.1992752,0.8947344,0.6799442,25.13129,25.24947,22.2334,24.97331,21.7805,1.288303,0.5955983,0.1993301,0.6095419,0.5286385,3.497596,1.202125,4.534312,0,0,0.9875779,1,0,1.75802,1.401169,1.403863,1.257439,1.378638,257,454164714,1269037,1,1,24577,24577,24577,24577,24577,190.210177981542,43.4951209632619,-0.713945126738116,-0.128589938570382,0.688292803758227,0.09441389,0.07356667,0.05089308,0.03781901,0.0281304,15134001508287,1237662196138770432,0,1.3224212690113
1237662225681875721,2,3900,301,5,432,777,1,0,3,0,0,0,176027355713880,9007199397388569,2392812591157528,6755674595819800,2252075094278168,2252075102667032,23.78772,22.81203,21.76224,21.44818,20.76499,0.6270458,0.1804406,0.08764489,0.09704573,0.1539313,22.16654,21.3213,20.44244,20.21104,19.27614,0.8002363,0.1633703,0.1123078,0.1467777,0.2234848,2.158968,4.689003,22.66702,21.59636,20.52119,20.22958,19.61695,0.6084294,0.1135519,0.06217889,0.07797544,0.1399383,22.68879,21.29127,20.29465,20.03294,18.72836,0.5977901,0.1247636,0.06474436,0.07815499,0.1374006,41.43306,5.383817,3.725331,0,0.3404013,0.3039434,0.3714902,1,1.268029,1.141903,1.272561,1.165092,0.9989225,257,433122728,2544749,2,1,24577,24577,24577,24577,24577,196.274767740525,40.0584275232565,-0.734718522921789,-0.214495549392051,0.643568451189636,0.08989292,0.07004396,0.04845608,0.03600806,0.02678338,15180868602285,1237662225681874944,0,4.55154148022309
1237662302449108041,2,3918,301,4,351,1097,1,0,3,1,0,0,281543964623616,9007199397380353,9007199397380353,4503874916352256,45036271428469248,9007199388991489,24.19965,23.91135,22.5712,22.27069,22.08446,0.7776197,0.2666513,0.1496542,0.1607686,0.4687345,21.70515,23.50429,22.01557,21.66303,29.37956,0.5317903,1.02924,0.3431754,0.503175,0.01529613,0.9438552,2.615296,23.90801,23.49263,22.15597,21.89276,21.5296,0.895327,0.2749074,0.1496696,0.1664006,0.4876899,22.10593,23.39594,22.15588,21.7291,21.98791,0.7359705,0.3349571,0.1612584,0.2168956,0.4890603,7.283941,1.931818,3.081146,1,0,0,0,0,1.29575,1.095164,1.157529,1.033081,0.9733701,257,367187908,1350394,2,2,24577,24577,24577,24577,24577,249.563689701685,29.7366895333112,-0.303185719414905,-0.813663161240944,0.496014797745248,0.1108887,0.08640371,0.05977368,0.04441825,0.03303902,14393558020163,1237662302449106944,0,1.90839477950985
1237662341629216236,2,3927,301,5,176,1516,1,0,3,0,0,0,281543964623104,9007199388960001,9007199397347329,9007199388958721,4503874907930624,9007199388958721,25.02391,24.43751,23.66266,22.18023,21.55062,0.6079096,0.4422024,0.3507597,0.156411,0.2931675,24.0492,24.3189,23.30176,21.89027,22.59251,3.643819,0.9755883,0.6841157,0.3492197,1.34449,0.8248439,1.009382,25.04895,24.35264,23.3737,21.93289,21.32209,0.7313959,0.5058897,0.3488656,0.1611025,0.3073695,22.37121,22.69187,22.95609,21.93295,21.34073,0.9800439,0.6875646,0.4120935,0.2477229,0.3021493,3.723291,-1000,2.940809,0,1,0,0,0,1.19724,1.243414,1.130662,1.04011,1.074389,257,288798809,1465460,2,2,24577,24577,24577,24577,24577,252.489257475143,20.1794425166284,-0.282415365010964,-0.895121868796313,0.344961449452427,0.3212363,0.2503052,0.17316,0.1286764,0.09571161,14510997523517,1237662341629214720,0,1.36442129129121
1237662529530037209,2,3971,301,3,115,985,1,0,3,0,0,0,439970275918080,9007199388992769,142639361,4662204456665088,158604955123712,9007199388991489,23.98731,23.19694,22.6387,22.09968,22.10741,0.7098963,0.2165393,0.1730984,0.2166783,0.5172759,21.84876,22.58743,21.99273,21.78525,20.70456,0.5117826,0.328114,0.3042455,0.3639633,0.5622872,0.9384902,1.852255,24.41481,22.7044,21.89776,21.52712,21.35214,1.234139,0.2036522,0.1341909,0.1404952,0.4927131,20.51277,22.53147,21.89778,21.62889,20.3817,0.3491838,0.259812,0.1713069,0.1508811,0.408207,9.593163,2.237026,2.388123,1,0,0,0.9407668,0,1.334302,1.479069,1.018941,1.004992,1.189777,257,223692994,1423569,1,1,16385,24577,24577,24577,24577,215.952801517333,12.704666472461,-0.789681612796096,-0.57274397080807,0.219925656335865,0.09316838,0.07259617,0.05022169,0.0373201,0.0277593,15225700589819,1237662529530036224,0,2.19010987585339
1237662640657925919,2,3997,301,2,48,1823,1,0,3,0,0,0,387099261927696,2322169002459153,9007199397347601,9007199430902033,51791670903046416,9007199254742289,23.4621,24.80099,24.50821,22.53956,23.11298,0.4824491,0.445593,0.4710863,0.165226,0.4334705,22.70558,24.46074,24.95671,22.39216,23.25452,0.9826617,1.593585,2.149297,0.7119427,1.871808,-9999,-9999,23.3307,24.75015,24.41848,22.02376,23.01891,0.6259662,0.6409214,0.7030881,0.1718264,0.679045,22.47103,23.37225,24.4568,22.02357,23.03259,1.414637,6.156109,2.793493,0.2492491,1.292827,-9999,-9999,2.324371,0,0,0,1,1,1.230179,1.139574,1.005309,0.858844,0.9912273,257,354148189,1464282,5,1,24577,24577,24577,24577,24577,241.797915771744,27.9683387567169,-0.417388403239457,-0.778358093706773,0.468983580525347,0.1880561,0.146532,0.1013702,0.0753289,0.05603087,15324712160767,1237662640657924096,0,0
1237663544222090187,2,4207,301,5,207,971,1,0,3,1,0,0,68987912448,9007199388960001,275146342400,4503874773712896,275146342400,134217729,23.21477,23.06584,22.49029,22.10464,21.48306,0.3162884,0.1494698,0.1316855,0.1480964,0.316072,22.92551,23.28623,22.32861,22.40709,22.30463,0.7873605,0.5718899,0.4428447,0.7442425,1.58117,0.6034443,0.9742432,23.0061,22.69732,21.9191,21.61488,21.09511,0.3920594,0.1523662,0.1228572,0.1510801,0.329833,22.66931,22.72,21.91911,21.70699,20.93232,0.4427576,0.1702349,0.1228572,0.1524753,0.4548486,6.742076,1.39841,2.055336,0.9281576,0,0,0,1,0.9997665,1.112532,0.9450756,0.9252545,1.10967,257,111944104,3486859,16,15,24577,24577,24577,24577,24577,335.402999839084,0.771273998018502,0.90917552288011,-0.416195475385936,0.0134608641607189,0.2695216,0.2100094,0.1452835,0.1079612,0.08030332,13349448160723,1237663544222089216,0,1.83603865973799
1237663546899563412,2,4208,301,2,102,916,1,0,3,1,0,0,281543964623104,9007199397380353,9007199397380353,4503874782134528,134250497,9007199388992769,23.97254,23.96539,22.58022,22.41412,22.3604,0.8591949,0.3693985,0.2006642,0.2304242,0.6037502,26.1697,22.99366,21.7695,25.60328,20.33042,1.795875,0.7307492,0.4563559,2.212027,0.6618356,1.476442,4.550888,23.81752,22.82826,21.47889,21.5879,21.344,1.749613,0.3478115,0.1893842,0.3020254,0.83582,23.94727,22.9466,21.48309,22.15388,19.31281,0.8740308,0.4761485,0.2345531,0.2754336,0.743282,5.51153,2.313904,3.29477,0,0.5384514,0.9912175,0,1,1.556143,1.304622,1.196822,1.04296,1.119806,257,475908675,1647477,1,1,16385,24577,24577,24577,24577,119.513379407072,47.63001919907,-0.331988775264429,0.586468592862923,0.738808529108732,0.1900443,0.1480812,0.1024419,0.07612531,0.05662324,16265945397107,1237663546899562496,0,1.66004968637769
1237679253057700260,2,7865,301,1,96,420,1,0,3,0,0,0,158398662443264,9147936877477889,275154764032,4662204448276512,275146375168,275280592896,22.77463,22.12434,20.53393,19.9183,19.515,0.4271374,0.09138889,0.0355497,0.0262368,0.06313154,24.88641,21.36581,19.70376,19.19704,18.95941,4.120861,0.1896511,0.06663714,0.06045939,0.2052667,1.239316,3.637278,22.19519,21.45021,19.69551,19.08627,18.76097,0.3645005,0.08458217,0.02631861,0.02236364,0.05880681,22.07198,21.33829,19.69551,19.22964,18.92038,0.2891348,0.08445675,0.03261484,0.02225816,0.06360994,5.833709,0.2346534,2.396397,0,1,1,1,0.8769675,1.485256,1.387724,1.020772,0.9410703,1.159083,257,42791662,7526198,1,1,1,24577,24577,24577,24577,27.2433048340994,-5.57431060577092,0.884866270974471,0.455605257588913,-0.0971366653178579,0.1178417,0.09182145,0.06352165,0.0472034,0.03511065,8964390849855,1237679253057699840,0,1.70788008406951
1237679254138389453,2,7865,301,3,202,973,1,0,3,1,0,0,281543964623104,9007199388958721,9007199397347585,4503874773712896,134217729,9007199397347585,22.68767,23.6617,22.51423,22.65518,21.91925,0.3310024,0.2746435,0.1348118,0.2236305,0.447621,21.56962,23.42049,22.18655,22.01622,21.54101,0.4182766,0.8142841,0.5206213,0.5916212,1.480444,0.7990494,1.302792,22.19806,22.90905,21.53255,21.68381,21.05886,0.3714156,0.2604207,0.12124,0.2089913,0.4720477,20.90753,22.80354,21.53257,21.51082,21.09033,0.2470472,0.2617976,0.12124,0.2562148,0.5448969,16.26887,3.352903,2.128045,1,0,0,0,0,1.363333,1.296038,0.9619849,0.9357716,1.067914,257,49581035,7528452,2,2,1,24577,24577,24577,24577,43.0920912103644,-4.13930443168501,0.728351711820608,0.681390924013682,-0.07218166359797,0.1694872,0.1320633,0.09136077,0.06789085,0.05049831,9691284142658,1237679254138388480,0,2.85209287126803
1237680071248118274,2,8055,301,5,83,514,1,0,3,0,0,0,316730517881104,11258999211196689,6755674620986640,2251799981491473,2251799981491473,11258999236231185,24.67893,23.28563,23.49682,22.78248,22.82664,0.6937056,0.173622,0.2960865,0.2465106,0.5154669,19.92343,21.3311,20.61734,19.43303,19.31905,0.2950065,0.2849002,0.389511,0.2166703,0.6978255,7.865525,13.71721,23.23015,21.38699,21.60278,20.83749,22.95894,1.844702,0.1592647,0.3107101,0.2537902,2.824178,20.1303,21.39759,20.43283,19.81297,20.69128,0.6501927,0.1970742,0.3537267,0.2040815,2.514439,23.31134,1.088538,2.526567,1,0.9696377,1,1,1,1.148372,1.138608,1.048507,0.957964,1.039007,257,330606110,7766813,1,1,24577,24577,24577,24577,24577,17.439991468768,25.1742557136252,0.863415823899024,0.271240096891844,0.42537268938999,0.2432965,0.189575,0.1311471,0.09745634,0.07248962,17224752215065,1237680071248117760,0,3.41404043229782
1237680190433526408,2,8083,301,3,84,648,1,0,3,1,0,0,68987912704,9007199388958721,275146342400,4503874773712896,275280593408,9007199388958721,22.95797,22.55697,21.58453,21.1267,21.12458,0.4450687,0.1064751,0.06561425,0.06656595,0.2192668,23.67651,22.27583,21.12168,20.72888,22.31172,2.048652,0.228974,0.1369009,0.1736023,1.919406,0.8449551,1.756772,22.72176,22.23433,21.06434,20.68853,20.75789,0.4696061,0.1101078,0.06157486,0.06464723,0.2493564,22.55099,22.23668,21.04661,20.70888,20.99719,0.51465,0.1565099,0.09387495,0.06418227,0.273046,6.042417,0.6191957,2.353051,0,1,0.1407583,0.7834943,0,1.471191,1.220368,1.011413,1.043398,0.9254106,257,49137723,7826937,2,2,24577,24577,24577,24577,24577,325.169426698705,-4.10182709292953,0.818741965445781,-0.569688651986013,-0.0715292514733592,0.1547719,0.1205972,0.0834286,0.06199639,0.04611393,12724300943159,1237680190433525760,0,1.73816239882929
1237664093429498058,2,4335,301,4,31,202,1,0,3,0,0,0,35253360398608,9007199397380369,275146768400,4503599896231952,268865552,9007199666213168,24.63477,19.88016,18.92735,18.55548,22.82671,1.758944,2.228348,1.140775,0.3704819,2.963542,24.59752,17.22024,16.32343,15.54461,27.39568,47.90483,6.126347,2.619601,0.782075,4.003465,8.074585,16.6211,25.70269,16.87439,16.10964,15.49923,25.60081,7.283221,0.01259912,0.009035663,0.006352968,1.353691,20.07339,16.99242,16.19434,15.25482,22.82689,1.553595,0.01287947,0.009176045,0.00633217,0.6485447,4.132813,0.06392872,3.059509,0,0.7247104,0.7543896,0.3805903,0,1.4173,1.196929,1.153416,1.076722,1.03495,257,264081924,5743652,4,4,24577,24577,24577,24577,24577,116.49788613019,17.272457979893,-0.426044385538404,0.854591795804123,0.296915887239952,0.1459442,0.1137187,0.07867008,0.05846031,0.04348373,16043968562211,1237664093429497856,0,1.43750016585639
1237664668427748018,2,4469,301,3,176,690,1,0,3,1,0,0,68987912704,9007199388991489,275146375168,4503874782134272,275146375680,9007199388999681,22.90945,22.52295,21.73264,21.51505,21.68992,0.3358501,0.103834,0.07882798,0.09245478,0.3824953,23.1986,22.73633,21.05897,20.72927,20.7447,1.515111,0.438277,0.1964049,0.2054169,0.7455085,1.237224,3.656142,22.39625,21.91681,20.97757,20.75509,20.90281,0.3823566,0.1099238,0.07391726,0.0911876,0.4075921,22.76641,22.35201,21.05152,20.78518,21.00699,0.3739258,0.1060925,0.08182528,0.09002084,0.3958928,8.198604,1.054154,3.57964,1,0,0.7142714,0.9680021,0,1.411532,1.294201,1.247467,1.123605,1.074989,257,361940558,2134597,2,2,24577,24577,24577,24577,24577,136.724939344019,29.060434954155,-0.636412756901608,0.599202248250998,0.485731889568561,0.1260261,0.09819865,0.06793337,0.05048178,0.03754917,16483589407108,1237664668427747328,0,2.02467326130242
1237665330394628283,2,4623,301,4,253,187,1,0,3,0,0,16,105622137868636,9008298909110553,70643924074525,4574243559833881,275179929624,70369180385305,25.47943,21.55331,21.07887,21.94224,20.72522,0.9773958,0.1101913,0.1012951,0.2197403,0.3356475,25.09689,21.4292,20.96722,22.01323,21.4563,3.15881,0.2736535,0.2683368,0.7661504,2.037589,0.9943987,1.475172,25.58423,21.25546,20.77712,21.68969,20.648,1.119931,0.05842392,0.057141,0.1970186,0.3570633,25.54573,21.24783,20.77712,21.78068,20.76295,0.9352919,0.05811746,0.06449882,0.1888319,0.5513194,9.814405,0.9389506,5.613593,0,0,0,1,1,1.789294,1.653486,1.562541,1.391013,1.380546,257,382124648,2744505,1,1,1,24577,24577,24577,24577,199.545416735984,31.6692787560719,-0.80204987721256,-0.28473644535169,0.525015381824001,0.04805832,0.03744671,0.02590547,0.01925054,0.01431886,15145795440313,1237665330394628096,0,2.21522069343939
1237665571442917776,2,4679,301,5,150,400,1,0,3,0,0,1,483854138086264,9007199296815385,140737664651545,13677925052579896,9008298909372697,275314147864,24.0166,24.02488,23.88609,25.19647,20.88972,0.7118889,0.4176975,1.45092,0.7016529,0.1675032,24.5036,25.04761,24.8057,24.57281,22.56314,0.1692996,0.1011419,0.1204209,0.1494155,0.2243896,-9999,-9999,23.88337,23.55465,21.8708,25.41576,19.97069,2.019264,0.6655965,0.229235,1.176038,0.2281556,24.15727,24.03076,21.8708,25.14257,20.6342,2.047258,0.8093022,0.3855658,0.5833393,0.2081354,4.551063,-1000,2.645398,1,0,0,0,0,1.18266,1.164654,1.072522,1.040733,1.069679,257,469093876,2869482,2,1,24577,24577,24577,24577,24577,253.804998146837,46.209683993967,-0.193009781079368,-0.664560403138974,0.721877202152457,0.08481138,0.06608445,0.04571692,0.03397257,0.02526935,15262120492914,1237665571442917376,0,1.50848650321448
1237667111720714844,2,5038,301,2,76,604,1,0,3,1,0,0,68987912448,9007199388991489,45036271562686720,4503874773745664,275146375168,275280592896,23.29987,23.20861,21.81047,20.81692,20.47099,0.3750139,0.1685589,0.07527613,0.05031807,0.1223309,23.39501,22.45095,21.17538,20.52877,20.55297,1.542957,0.3520492,0.1858404,0.1698224,0.6474292,0.9508606,2.809016,23.02091,22.74685,21.22216,20.24303,19.88748,0.4504998,0.1765164,0.07333189,0.04869317,0.1254293,22.77719,22.78873,21.24685,20.4476,20.15698,0.5921859,0.1803212,0.08764508,0.04899522,0.1384567,4.253799,0.5197352,2.025529,0,1,0.8544826,0.8969048,0,1.183091,1.080312,0.938539,0.8531516,0.873391,257,307340076,4450866,2,2,24577,24577,24577,24577,24577,137.433810900885,22.4697429300327,-0.680582685001279,0.625087045970015,0.382195491649143,0.2408829,0.1876943,0.129846,0.09648953,0.07177048,16308320733614,1237667111720714240,0,1.45838934472921
1237667244861883419,2,5069,301,2,33,1051,1,0,3,0,0,0,474989325324560,9007199397347601,9007199388960017,9008298909106449,9007199397347601,6914004295487504,25.36107,25.38491,25.22645,23.96511,21.02116,0.7683476,0.5316929,0.5913182,0.5126213,0.2613494,25.06671,25.19188,25.0145,23.92854,21.27477,1.195176,0.8399848,1.055241,0.9970977,0.5009329,-9999,-9999,25.39905,25.39271,25.18814,23.83853,20.86794,0.8152896,0.6003553,0.6869503,0.6033702,0.2134724,25.32319,25.4101,25.17823,23.59464,20.8679,1.756727,1.658642,2.138361,2.267571,0.4187464,-9999,-9999,2.561986,1,0,0,1,0,1.379754,1.202518,1.055344,0.8419897,0.9391335,257,3749289,5628256,2,1,16385,24577,24577,24577,24577,25.0867864017245,-19.6518634801223,0.85291462181132,0.399294567896926,-0.336304171767852,0.04931751,0.03842787,0.02658422,0.01975493,0.01469404,9004228993383,1237667244861882368,0,0
