specObjID,mjd,plate,tile,fiberID,z,zErr,class,subClass,zWarning,ra,dec,cx,cy,cz,htmID,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,survey,programname,legacy_target1,legacy_target2,special_target1,special_target2,segue1_target1,segue1_target2,segue2_target1,segue2_target2,boss_target1,ancillary_target1,ancillary_target2,plateID,sourceType,targetObjID,objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,photoRa,photoDec,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,fieldID,dered_u,dered_g,dered_r,dered_i,dered_z
5006999299378401280,55542,4447,11094,445,0.5501046,0.000217373,GALAXY,,0,122.57448,29.830989,-0.467056226655871,0.731032636788478,0.49744322800905,16472804698251,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,5006876978713733120,LRG,1237657773925991727,1237657773925991727,2,2864,301,1,92,1327,1,0,3,68987912448,24.92355,23.45063,21.79323,20.76845,19.96502,0.5284377,0.170231,0.06727875,0.04370778,0.07997628,24.88942,23.36556,21.71997,20.55878,19.92573,0.7307985,0.2606837,0.09269241,0.05364791,0.1133622,21.12585,22.77393,20.98366,19.85031,19.36294,0.2253515,0.6150907,0.1800625,0.1150187,0.3090291,25.06321,22.69392,21.00226,19.88164,19.21632,0.9039181,0.1767644,0.06152265,0.03687992,0.07702745,22.05,22.59622,21.00226,19.76385,19.19444,1.050378,0.1774735,0.0857878,0.03682138,0.08968666,3.837654,0.390502,0.949959,257,24577,24577,24577,24577,24577,122.574469180628,29.8309812934551,0.1683785,0.1311994,0.09076314,0.06744674,0.05016798,1237657773925990400,24.89483,22.56272,20.9115,19.81419,19.16615
5053282142324543488,55571,4488,11043,885,0.5067605,0.0001817238,GALAXY,,0,115.44437,18.978258,-0.406280496825696,0.85391747022316,0.325209335577478,16151460645344,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,5053038875380819968,LRG,1237661088025806086,1237661088025806086,2,3635,301,6,26,1286,1,0,3,105624251663120,23.10581,22.55371,21.41342,20.60834,20.08334,0.4115679,0.1157692,0.0625881,0.04763184,0.1105769,23.47685,22.40769,21.26965,20.5757,20.08986,0.640996,0.1188493,0.06844652,0.05545738,0.1306289,24.75424,21.05089,20.13711,19.60431,18.74834,6.696812,0.2355608,0.154698,0.1426976,0.2732938,22.31028,21.18412,19.96319,19.21634,18.81528,0.6244635,0.09437103,0.04968122,0.04078704,0.104231,23.03828,20.65696,19.96319,19.39086,18.80098,0.6178863,0.09302632,0.04968121,0.04076654,0.1240991,10.89035,0.9526832,0.8722631,257,24577,24577,24577,24577,24577,115.444371664963,18.9782607309206,0.1643388,0.1280517,0.08858555,0.06582855,0.04896435,1237661088025804800,22.14594,21.05607,19.87461,19.15051,18.76632
5615033081251778560,55746,4987,13520,619,0.553697,0.0001496368,GALAXY,,0,253.06845,34.524733,-0.239938234047805,-0.788169113256289,0.566761936575505,15295278647164,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,5614862931831302144,LRG,1237655472360653979,1237655472360653979,2,2328,301,2,96,1179,1,0,3,69055021384,25.31984,22.57644,21.21111,20.23014,19.54971,0.6494094,0.10489,0.03955148,0.02641214,0.0526899,24.72851,22.6856,21.20833,20.16876,19.58338,0.8692789,0.1306313,0.05236942,0.03087879,0.06416642,23.73648,22.36969,20.36527,19.38697,18.54547,2.642131,0.4016701,0.1098946,0.05683478,0.1374201,25.67138,21.92837,20.42649,19.42368,18.84371,0.8619873,0.09897446,0.03664236,0.02284308,0.04724057,25.45794,21.91979,20.42657,19.39646,18.61488,0.6565478,0.09812979,0.03664235,0.02322115,0.0469174,4.798814,0.2740534,0.9756818,257,24577,24577,24577,24577,24577,253.068456054107,34.5247283727767,0.08374221,0.06525137,0.04514059,0.03354429,0.02495079,1237655472360652800,25.58764,21.86312,20.38135,19.39013,18.81876
887298776014809088,52338,788,574,326,0.2317072,4.777305E-05,GALAXY,,0,211.14005,60.3097,-0.423940083368527,-0.256141350511493,0.868715381624865,14662369835225,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,887209165817145344,GALAXY,9897770614895,1237655370367369338,2,2304,301,4,282,122,1,0,3,217164284160,21.84582,20.08822,18.75397,18.24696,17.91125,0.1727584,0.02781975,0.01853017,0.01639979,0.03605101,22.16889,20.37266,18.94215,18.4593,18.13581,0.1899216,0.01906108,0.009573723,0.009541183,0.02899228,20.98899,19.00663,17.69872,17.22254,16.99616,0.3713416,0.03025358,0.01669514,0.01694452,0.05664108,20.90253,18.95417,17.54664,17.05442,16.71665,0.1737471,0.01464167,0.0075448,0.007612121,0.02255705,20.74703,18.79604,17.58761,17.1189,16.86247,0.1617743,0.01460705,0.0075859,0.007649459,0.02263748,20.57113,0.1954712,0.8178215,257,24577,24577,24577,24577,24577,211.140052353672,60.3096204419584,0.06599038,0.05141925,0.0355716,0.02643351,0.01966168,1237655370367369216,20.83654,18.90275,17.51107,17.02799,16.69699
5476525126492377088,55680,4864,13364,538,2.792649,0.000334114,QSO,BROADLINE,0,207.14711,6.3038815,-0.884457555488484,-0.453517839699662,0.109801646679303,14957871989187,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,2199023255552,0,0,5476377242182363136,QSO,1237661970658295911,1237661970658295911,2,3841,301,2,281,103,1,0,6,35253360132112,21.10509,19.96274,19.77225,19.6109,19.58172,0.09380725,0.08802794,0.1663737,0.1597147,0.06485086,21.39912,20.27742,20.11217,19.95655,19.98192,0.1229404,0.1462761,0.2637809,0.2723275,0.1209143,21.27874,20.00293,19.79468,19.65311,19.82254,0.2019073,0.2198952,0.3818522,0.3993141,0.1994416,21.12245,19.95263,19.76032,19.59392,19.58596,0.09769197,0.01664046,0.01968794,0.02218214,0.06255925,21.08582,19.96649,19.76031,19.6067,19.6111,0.1372698,0.02226674,0.02295065,0.0352058,0.1064275,3.488777,0.09190927,0.8354489,257,24577,24577,24577,24577,24577,207.147114793837,6.30388293013318,0.104142,0.08114676,0.05613695,0.04171577,0.03102887,1237661970658295808,21.0183,19.87148,19.70418,19.55221,19.55494
4417079696476622848,55325,3923,10282,634,0.382605,4.292541E-05,GALAXY,BROADLINE,0,238.33423,14.855234,-0.507417248485254,-0.822677473556239,0.256377671498081,14473209988836,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,4416905423887542272,LRG,1237668335785869772,1237668335785869772,2,5323,301,2,68,460,1,0,3,68988043264,22.84768,21.39181,19.9033,19.32908,18.87665,0.3571292,0.04574871,0.02148835,0.02353173,0.03991374,23.06416,21.501,19.82067,19.23826,18.86223,0.3702578,0.05190496,0.02013756,0.01846275,0.04574389,23.86434,20.53579,18.71108,18.17732,17.9404,4.577933,0.1301976,0.04243628,0.03844894,0.1220876,22.23766,20.41538,18.71341,18.12294,17.7462,0.4657968,0.04050983,0.01520398,0.01380389,0.03296914,22.75666,20.53322,18.71341,18.19421,17.94728,0.4621903,0.04066018,0.01520398,0.01378603,0.03281842,8.009642,0.1757467,0.8864568,257,24577,24577,24577,24577,24577,238.334231538221,14.8552392635719,0.1701018,0.1325422,0.09169207,0.06813703,0.05068143,1237668335785869312,22.06756,20.28284,18.62172,18.05481,17.69552
12430074751388766208,58456,11040,17521,508,2.091175,0.00101047,QSO,BROADLINE,0,9.7484078,17.376184,0.940584253434284,0.16159502467753,0.298644119632278,17271447614349,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,12429935113415960576,QSO,1237678601309323684,1237678601309323684,2,7713,301,3,293,420,1,0,6,68987912704,22.58853,22.21507,22.02992,21.79859,21.09596,0.2764195,0.07568028,0.09265265,0.1154272,0.245066,22.4524,22.50581,22.35638,22.32664,21.37654,0.2885541,0.1183376,0.1750424,0.2745318,0.4667669,22.12809,22.04114,22.04889,22.24255,20.95511,0.3604007,0.1627244,0.2174238,0.4186772,0.6189163,22.46559,22.12134,21.90996,21.71826,21.04089,0.2756938,0.07746645,0.09694958,0.1271182,0.27614,21.7861,22.1471,21.90993,21.80568,20.51779,0.3030346,0.08889151,0.1136987,0.1502158,0.3299197,2.494371,0.4047681,0.8995845,257,24577,24577,24577,24577,24577,9.74840776253222,17.3761839411036,0.1828093,0.1424438,0.09854195,0.07322723,0.0544676,1237678601309323264,22.28278,21.97889,21.81142,21.64504,20.98643
6724069788124205056,56334,5972,14500,711,0.5206551,0.0001100704,GALAXY,,0,194.75173,27.745702,-0.855850671101874,-0.225354310494353,0.465548132330145,15027010054312,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,6723874349936289792,LRG,1237667323797635912,1237667323797635912,2,5087,301,5,273,840,1,0,3,68987912448,24.39484,22.51218,21.03226,20.05332,19.5656,0.7344468,0.09987196,0.04169352,0.03619179,0.06221532,24.56683,22.7003,21.05983,20.13045,19.66172,0.7288641,0.1326015,0.05029995,0.03642209,0.08005367,25.53762,21.83046,20.32963,19.33191,18.87877,2.222302,0.2594976,0.0903962,0.08867556,0.1400559,25.3339,21.89922,20.25777,19.2974,18.8215,0.988407,0.1008103,0.03664757,0.02703206,0.0574551,26.74594,22.09762,20.25779,19.26007,18.76392,0.8699859,0.09754229,0.03887659,0.02697417,0.0667754,6.580029,0.3897854,0.9059894,257,1,24577,24577,24577,24577,194.751730636225,27.7457028637446,0.04661375,0.03632112,0.02512678,0.01867189,0.01388846,1237667323797635072,25.28728,21.8629,20.23264,19.27873,18.80762
7687689751777005568,56430,6828,15572,164,0.4287618,0.0001099746,GALAXY,,0,201.0647,54.117413,-0.546958355996264,-0.210666600191854,0.810219809909304,14697865506572,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,7687644671804188672,LRG,1237658802042110264,1237658802042110264,2,3103,301,4,219,312,1,0,3,68987912448,25.53975,21.85615,20.32185,19.67859,19.23844,0.75779,0.07194046,0.02715541,0.02316382,0.05451663,24.83442,21.99341,20.17763,19.48976,19.10354,1.13458,0.08175877,0.02710712,0.02115211,0.06230007,21.25178,20.56147,18.99659,18.3532,18.11592,0.5618911,0.1164537,0.04625679,0.03851524,0.1435154,24.84459,20.4207,18.71781,18.05937,17.69063,3.127103,0.05584815,0.01958225,0.01563578,0.04625863,20.47239,20.26849,18.88351,18.30798,18.11847,0.3784164,0.0576246,0.01991804,0.01582872,0.04590584,20.1504,0.6105863,0.8766921,257,1,24577,24577,24577,24577,201.064687644833,54.1173502420984,0.06452358,0.05027634,0.03478093,0.02584596,0.01922465,1237658802042109952,24.78006,20.37043,18.68303,18.03352,17.67141
8832760202833186816,56980,7845,16322,274,1.955361,0.0003791231,QSO,BROADLINE,0,25.047935,-2.6725004,0.90496855400076,0.422915874988565,-0.0466270195533599,8954159689302,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,8832684886290606080,QSO,1237678889057452295,1237678889057452295,2,7780,301,3,69,263,1,0,6,68987912192,21.32858,21.13102,21.05679,20.54733,20.54944,0.09105615,0.03193147,0.03949415,0.0374035,0.133353,21.62593,21.40939,21.39078,20.9949,20.8907,0.1576837,0.0489107,0.08533712,0.08921661,0.3171073,21.42178,21.15411,21.13403,20.77847,20.51472,0.1520308,0.0500761,0.07741267,0.0861727,0.2663363,21.36112,21.12591,21.06173,20.58637,20.54181,0.099956,0.03156354,0.04248148,0.03980472,0.1438305,21.36361,21.11316,21.06174,20.59007,20.44606,0.09991927,0.03616554,0.05251932,0.04225711,0.1435158,1.292799,0.07748254,0.9320558,257,1,24577,24577,24577,24577,25.047935074209,-2.67250039915627,0.1269787,0.0989409,0.06844686,0.05086335,0.03783299,1237678889057452032,21.23415,21.02697,20.99328,20.53551,20.50397
4804483550220144640,55484,4267,10503,977,0.4774335,0.0001001713,GALAXY,,0,35.218481,2.7065313,0.816047606349746,0.576052554786527,0.0472203165466344,17123458230669,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,4804214994508982272,LRG,1237678619580695503,1237678619580695503,2,7717,301,5,564,975,1,0,3,68987912960,23.67062,22.69304,20.93977,19.99706,19.31163,0.4472396,0.107157,0.03573677,0.02685441,0.05175482,23.32754,22.7352,20.79574,19.86902,19.41859,0.5156631,0.1408323,0.03967611,0.02908821,0.06332515,23.24282,21.66994,20.0476,19.0891,18.744,1.568907,0.1815223,0.07536101,0.05650041,0.1322802,22.85289,21.91565,20.01684,19.03388,18.58462,0.4813089,0.1005407,0.02845699,0.02060884,0.04591437,22.9313,21.70317,20.01678,19.11243,18.80011,0.4169001,0.1034791,0.02954596,0.02058012,0.04640474,4.522628,0.191524,0.9844618,257,24705,24705,24705,24705,24705,35.2184842591741,2.70652983424289,0.1795981,0.1399417,0.09681099,0.07194094,0.05351084,1237678619580694528,22.6733,21.77571,19.92003,18.96194,18.53111
10374315923838619648,57684,9214,17059,997,0.6991888,0.0001036134,GALAXY,,4,347.85685,-0.92559879,0.977497528253657,-0.210327433131107,-0.0161540437807444,12671215953508,1,0,0,0,0,1,0,eboss,ELG_SGC,0,0,0,0,0,0,0,0,0,0,0,10374041870569318400,ELG,0,1237656906349740889,2,2662,301,1,201,857,1,0,3,439901623550280,23.65615,23.80276,22.86615,23.18956,21.72771,0.7784295,0.3242295,0.2742806,0.3732077,0.4322888,23.12692,23.38422,22.84209,22.3294,21.56748,0.9585782,0.2950872,0.2021853,0.2796671,0.5159467,20.98818,21.94314,22.4976,21.02652,20.8908,0.300005,0.2585576,0.7123702,0.266705,0.9584855,22.19916,22.41428,21.85091,21.49177,21.12725,0.3599303,0.1984168,0.1744572,0.1991097,0.5701311,17.84986,21.81772,21.69648,20.76587,19.97859,0.2292235,0.2210366,0.1814848,0.1904498,0.371124,30.24812,9.783743,0.8917795,257,24577,24577,24577,24577,24577,347.85647911556,-0.925704014851417,0.150281,0.1170979,0.0810078,0.06019748,0.04477586,1237656906349740032,22.04888,22.29719,21.7699,21.43158,21.08248
4232386205650800640,55236,3759,10146,467,0.0003088264,3.0561E-05,STAR,F3/F5V (30743),0,123.16758,34.608725,-0.450282087128089,0.688953670249659,0.567969085656161,16470740362021,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1048576,0,0,4232257837672179712,STD,1237657118944788694,1237674366457872706,2,6727,301,3,84,322,1,0,6,35253360132112,20.04066,19.17229,18.77289,18.67507,18.63749,0.03587124,0.01496947,0.01615917,0.01683809,0.03009026,20.31241,19.47087,19.09773,18.99118,18.95615,0.0452203,0.007906736,0.01032099,0.01211277,0.03853633,20.12878,19.2266,18.85124,18.73984,18.71713,0.04978393,0.01094142,0.01076819,0.01282156,0.04345885,20.06575,19.17844,18.78709,18.67423,18.63835,0.03677118,0.00980705,0.009201065,0.01013552,0.02507946,20.06022,19.17744,18.78709,18.66885,18.63758,0.03930857,0.009806812,0.009201065,0.01013384,0.02712219,2.384481,0.01615705,0.9483014,257,16385,24577,24577,24577,24577,123.167589180002,34.6086881670648,0.2248501,0.1752017,0.1212037,0.09006736,0.06699356,1237674366457872384,19.8409,19.00323,18.66589,18.58417,18.57136
5376191667270602752,55708,4775,12737,71,0.5686085,0.0001275583,GALAXY,,0,230.29378,4.1936058,-0.637140907146175,-0.767270435664276,0.0731268965326784,14445574340724,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,5376172150943131648,LRG,1237655742410589011,1237655742410589011,2,2391,301,1,155,851,1,0,3,439873639154432,23.68851,23.04436,21.32126,20.18333,19.67781,0.6950467,0.1985532,0.06243594,0.0444736,0.08188174,23.78617,23.31394,21.50708,20.40205,19.88841,0.7155886,0.2683327,0.07995177,0.04774196,0.1121046,24.76231,22.87405,20.96187,19.89457,19.42177,3.040519,0.5280396,0.1352536,0.08997615,0.2094586,24.1441,22.68463,20.87084,19.75204,19.27146,1.214608,0.2096154,0.05994086,0.03537374,0.08437957,23.30363,22.67817,20.8721,19.83744,19.45949,0.939024,0.2078038,0.05994623,0.03514269,0.08759215,7.353343,0.7407988,0.8338555,257,24577,24577,24577,24577,24577,230.293785438706,4.19361014048826,0.1948151,0.1517986,0.1050136,0.07803633,0.05804469,1237655742410588160,23.94928,22.53283,20.76583,19.674,19.21342
5127507159094153216,56193,4554,10948,578,0.3217096,5.78895E-05,GALAXY,,0,17.593583,8.399729,0.942999309857704,0.299020764207641,0.146078349458678,17297502812766,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,5127348279667861504,LRG,1237669703735902347,1237669703735902347,2,5641,301,6,113,139,1,0,3,35253360001296,26.07616,21.47233,19.6006,19.03677,18.62539,0.5999535,0.05645033,0.02547778,0.02635095,0.04574999,25.75357,21.73545,19.85623,19.25849,18.82469,0.6987148,0.06334569,0.02074708,0.02018235,0.04871408,21.92899,20.45649,18.66945,17.97419,17.526,1.356597,0.1353757,0.04517665,0.04521624,0.1018772,26.20959,20.58615,18.6842,18.09093,17.68356,1.105184,0.05021159,0.01615109,0.01554499,0.03838987,26.09811,20.48393,18.6842,18.11006,17.42205,0.5788967,0.05001142,0.01615109,0.01553545,0.0439045,12.39358,0.3095519,0.7917868,257,1,24577,24577,24577,24577,17.5935820294109,8.39973131889628,0.1976222,0.1539859,0.1065267,0.07916078,0.05888108,1237669703735902208,26.01196,20.43216,18.57767,18.01176,17.62468
12114787039452614656,58224,10760,16521,378,1.134867,0.0004364809,QSO,BROADLINE,0,211.84984,36.580276,-0.682114754697281,-0.42375096654818,0.595948470736986,15140324408427,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,12114683135607711744,QSO,1237662224613703932,1237662224613703932,2,3900,301,3,517,252,1,0,6,35287719739992,21.27259,21.3729,20.84374,20.9143,20.61508,0.07984914,0.04575635,0.03744347,0.05002593,0.1908724,21.77804,21.66829,21.2174,21.16603,20.9935,0.1477316,0.05857202,0.06131484,0.09153114,0.3239794,21.55421,21.36416,20.96984,20.86674,20.70688,0.1600955,0.07074403,0.06615512,0.09401088,0.3483924,21.3231,21.35232,20.84098,20.89086,20.61348,0.08791766,0.0427891,0.0357824,0.05018567,0.1989511,21.32648,21.28864,20.84098,20.84116,20.50699,0.1030996,0.04812879,0.04610492,0.06819747,0.2678147,2.306605,0.118122,0.9127542,257,24577,24577,24577,24577,24577,211.849840912069,36.5802762591947,0.02396009,0.01866954,0.0129155,0.009597602,0.007138852,1237662224613703680,21.29914,21.33365,20.82807,20.88127,20.60634
2139222247234103296,53262,1900,9524,45,-5.39686E-05,8.850314E-06,STAR,F9,0,341.67981,-0.976362,0.949176942638016,-0.314281359832563,-0.0170399068701698,12664556704493,1,0,1,1,0,0,1,segue1,segue,0,0,0,0,-2147221504,1073741824,0,0,0,0,0,2139209877728290816,NONLEGACY,11270432818724955,1237656906347053144,2,2662,301,1,160,88,1,0,6,35255507620368,18.75902,17.18252,16.54437,16.27147,16.13074,0.0264166,0.0171622,0.01034811,0.01411658,0.01585559,19.08637,17.51502,16.8725,16.61316,16.48584,0.01726607,0.003001438,0.002869166,0.00299067,0.007500419,18.84492,17.24302,16.59572,16.33547,16.21327,0.02117945,0.003510699,0.002733834,0.002921658,0.007729935,18.76243,17.17851,16.54177,16.27851,16.13937,0.01857204,0.004702356,0.00469442,0.004803597,0.007217466,18.76436,17.17838,16.54214,16.27865,16.14125,0.02014349,0.004702263,0.004694435,0.004802739,0.007394699,2.388683,0.002641784,0.8755195,257,24577,24577,24577,24577,24577,341.679811181185,-0.976363312889229,0.314285,0.2448888,0.1694129,0.125892,0.09364048,1237656906347053056,18.44814,16.93362,16.37236,16.15262,16.04572
3713305386552500224,54924,3298,495,318,-0.0001331881,1.461936E-05,STAR,F5,0,242.51132,5.7028739,-0.459288839162656,-0.882711409673194,0.0993696606282983,14461822987808,1,0,1,0,1,0,1,segue2,segue2,0,0,0,0,0,0,-2147483647,-2147483648,0,0,0,3713217975378092032,STAR,11557239476650420,1237662197753315716,2,3894,301,1,260,388,1,0,6,35255507484688,20.06085,18.8884,18.52282,18.39529,18.33484,0.04206669,0.02174881,0.01274519,0.01491413,0.02769675,20.378,19.20436,18.85289,18.71841,18.63121,0.04601133,0.01011865,0.009695293,0.01184619,0.03511142,20.11222,18.9298,18.57787,18.46722,18.37816,0.04859693,0.01021264,0.01004586,0.01281707,0.03940849,20.07474,18.88044,18.51978,18.39774,18.32998,0.03712699,0.009162134,0.008599699,0.009495001,0.02371582,20.05427,18.87707,18.51978,18.39308,18.31546,0.03705721,0.009403609,0.01088494,0.009491689,0.03037122,2.46224,0.01634739,0.878437,257,24577,24577,24577,24577,24577,242.511315094698,5.7028771702892,0.2097503,0.163436,0.1130643,0.08401887,0.0624946,1237662197753315328,19.86499,18.717,18.40672,18.31372,18.26749
7322973500351991808,56540,6504,15066,438,-0.001409865,5.974091E-05,STAR,F3/F5V (30743),0,345.81194,32.234878,0.820066631594944,-0.207326930957273,0.533391285497204,13324655669849,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,2199023255552,0,0,7322853103832672256,QSO,1237680475517879322,1237680475517879322,2,8149,301,6,174,1050,1,0,6,105622104309776,22.63808,20.66774,20.24777,20.11726,20.05883,1.032354,0.03233639,0.02966766,0.0402604,0.1216186,23.46055,21.0228,20.57347,20.4489,20.38662,0.8617722,0.03386805,0.03632217,0.05082524,0.1652122,24.89692,20.74694,20.34841,20.39437,20.46541,2.32121,0.05067754,0.05902909,0.1022251,0.3733322,22.96094,20.67086,20.26895,20.13018,20.08244,0.5363552,0.02883169,0.02894065,0.03880101,0.1262768,22.96099,20.67074,20.26895,20.12862,19.98403,0.5361586,0.0296035,0.02894065,0.04065904,0.14688,5.075133,0.2177053,0.8148167,257,16385,24705,24577,24577,24705,345.811943417958,32.2348852843016,0.4356263,0.3394371,0.234821,0.1744972,0.1297938,1237680475517878272,22.52531,20.33142,20.03413,19.95568,19.95264
1140670791466117120,52707,1013,785,488,0.1057847,2.864482E-05,GALAXY,,0,169.91286,54.509242,-0.571597452023894,0.101684653662299,0.814209177084962,15810863319863,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,1140536651047528448,GALAXY,13329974296700,1237658802571051194,2,3103,301,5,98,186,1,0,3,35253360136280,21.54886,19.62383,18.77623,18.45772,18.05549,0.1450391,0.02408466,0.02903761,0.02335407,0.02978988,21.79787,19.71771,18.75742,18.37339,18.09764,0.1330405,0.01217146,0.01025502,0.01096991,0.02401341,20.48661,18.57826,17.64565,17.27947,16.9853,0.2363753,0.01886718,0.02117249,0.01843781,0.04147397,20.57793,18.61163,17.67653,17.29038,17.00043,0.1061622,0.01000942,0.006934354,0.007294503,0.01712131,19.63161,18.49736,17.55527,17.17676,16.82857,0.1000875,0.01007745,0.006979265,0.007356769,0.01725334,25.1047,0.2022084,0.8378828,257,1,24577,24577,24577,24577,169.912843466662,54.509221833774,0.05568057,0.04338592,0.03001418,0.02230375,0.01658989,1237658802571051008,20.52225,18.56824,17.64651,17.26808,16.98384
6923374410251653120,56194,6149,15151,785,0.5209817,0.0001640996,GALAXY,,0,353.72308,13.632476,0.966001532577237,-0.106253710074927,0.235692995555114,13217010302754,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,6923158631098624000,LRG,1237656240632562010,1237656240632562010,2,2507,301,1,243,346,1,0,3,160642849964360,23.92316,22.28889,20.9684,20.17281,19.53555,0.6610311,0.09609123,0.03938553,0.04105239,0.05601592,23.55703,22.23022,20.824,20.07432,19.54216,0.8234736,0.09930594,0.03227004,0.02969066,0.06320291,22.07029,21.08483,19.78612,18.92922,18.42416,0.6863183,0.1435189,0.06604926,0.04117062,0.09633369,22.59943,21.27262,19.83057,19.0323,18.52552,0.4726132,0.07807941,0.03041752,0.0210882,0.04651602,21.81549,21.06637,19.73275,18.83488,18.33927,0.3456568,0.07753227,0.03091749,0.02146032,0.05607279,18.94335,0.9750257,0.9023023,257,24577,24577,24577,24577,24577,353.723068436386,13.632480010854,0.3586018,0.2794201,0.1933015,0.1436437,0.1068446,1237656240632561664,22.24083,20.9932,19.63726,18.88866,18.41868
12825197725021917184,58526,11391,17363,261,0.000226587,6.79356E-05,STAR,M4.5:III (123657),0,176.50682,30.044439,-0.864029035974835,0.0527430491085903,0.50067154479072,15504363029017,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,12825125981892126720,TDSS_B,1237667254549480386,1237667254549480386,2,5071,301,4,398,962,1,0,6,68987912960,23.11509,24.09502,22.0193,20.68059,19.81022,0.3903669,0.3310598,0.1021268,0.04377249,0.09519015,23.52239,24.30187,22.38042,20.95883,20.24671,0.5662429,0.4402536,0.1623663,0.06937204,0.154295,22.65925,24.38114,22.29105,20.71592,19.89084,0.6584908,0.9028276,0.2910461,0.1073439,0.2470342,23.21446,24.15105,22.01786,20.66039,19.81084,0.4312608,0.3587867,0.1067925,0.0447044,0.09848741,22.22942,24.02458,22.01785,20.58719,19.74687,0.3879591,0.3893527,0.1232093,0.04431469,0.09768071,5.361066,-1000,0.8712506,257,24577,24577,24577,24577,24577,176.506821948668,30.0444380906804,0.09294056,0.07241866,0.05009889,0.03722885,0.02769142,1237667254549479424,23.12152,24.07863,21.96776,20.62316,19.78315
4260408909305761792,55269,3784,10198,13,0.6031438,0.0002252506,GALAXY,,4,155.20436,-2.6056648,-0.906870792295752,0.418949394156532,-0.0454617555396857,10551755641767,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,4260405335896893440,LRG,1237650369934198282,1237650369934198282,2,1140,301,2,15,1546,1,0,3,68987912448,25.28358,23.60327,22.13659,21.29703,20.46439,0.7451121,0.2736615,0.1221831,0.07847076,0.1335884,24.50533,23.5092,22.28246,21.29231,20.33008,0.931493,0.2885045,0.1585538,0.09586024,0.1525511,20.88525,21.6459,21.23049,20.16158,18.71251,0.2956532,0.2669566,0.1846277,0.164456,0.1691327,23.90476,22.43567,21.18952,20.17722,19.2834,1.531694,0.2233662,0.1180079,0.06757712,0.1135879,20.30677,20.44486,21.195,19.94211,17.68413,0.3594325,0.1961018,0.1181145,0.07204601,0.1079479,13.08655,3.191398,0.8197014,257,24577,24577,24577,24577,24577,155.20436556028,-2.60566234952817,0.17698,0.1379017,0.09539973,0.07089222,0.05273079,1237650369934196736,23.72778,22.29777,21.09412,20.10633,19.23067
