objID,z,zErr,nnCount,nnVol,photoErrorClass,nnObjID,nnSpecz,nnFarObjID,nnAvgZ,distMod,lumDist,chisq,rnorm,bestFitTemplateID,synthU,synthG,synthR,synthI,synthZ,kcorrU,kcorrG,kcorrR,kcorrI,kcorrZ,kcorrU01,kcorrG01,kcorrR01,kcorrI01,kcorrZ01,absMagU,absMagG,absMagR,absMagI,absMagZ
1237658299532837604,0.899243,0.088794,99,3.240625,-7,1237672765523624759,0.630776,1237650805337686667,0.689296,43.8318,5839.22,3.49915,1.47381,16,23.0889,22.7819,22.1619,21.3779,20.6349,-0.197,0.723,0.793,0.331,-0.163,-0.272,0.612,0.777,0.393,-0.079,-21.9546,-21.4287,-22.3566,-22.6974,-23.258
1237658312943403497,0.561601,0.057975,99,2.262242,-4,1237661362908758486,0.530811,1237651251486851423,0.536997,42.5715,3268.17,1.89719,0.488975,11,23.2061,22.6141,21.5261,20.7051,20.2191,0.139,0.857,0.54,0.077,-0.123,0.037,0.72,0.488,0.128,-0.057,-19.5203,-21.2725,-21.4158,-21.9466,-22.2437
1237658425157681343,0.089177,0.019129,100,5.022233,1,1237667113875341389,0.060174,1237655504031842664,0.088628,38.0389,405.304,8.1374,0.216101,35,19.0548,18.3288,17.9628,17.6668,17.5788,-0.057,-0.035,-0.014,-0.182,-0.115,0.014,-0.001,0.011,0.009,0.014,-18.7257,-19.7255,-20.0602,-20.1342,-20.323
1237658493335699556,0.959045,0.1362,100,370.6174,-7,1237651066814988660,0.47489,1237662528454066295,0.454197,44.0059,6326.67,0.9478,7.08495,8,22.6965,21.9985,20.1825,19.1905,18.1655,1.616,2.452,1.332,0.661,-0.119,1.397,2.278,1.346,0.706,-0.032,-23.0419,-21.5029,-20.6515,-25.5485,-21.1221
1237658613590196999,0.054601,0.082607,98,225.969,-7,1237667446732292206,0.086814,1237651754534306135,0.152879,36.9198,242.078,18.7048,4.19769,34,22.4947,21.9327,21.8017,21.6007,21.5477,-0.047,-0.071,0.028,-0.139,-0.075,0.105,0.004,0.071,0.118,0.073,-17.9254,-14.7682,-14.8614,-16.2837,-17.2248
1237658613592096980,0.739476,0.091608,99,15.04173,-7,1237663277926580696,0.66278,1237655468060639858,0.641925,43.3048,4581.06,8.23169,1.7335,35,22.2664,22.1084,21.8224,21.1974,20.9564,-0.762,-0.172,-0.071,-0.568,-0.654,-0.691,-0.138,-0.046,-0.377,-0.525,-20.6204,-20.6124,-21.4284,-21.5159,-23.3425
1237658803107201810,0.428874,0.068081,99,44.4613,-7,1237663784750743878,0.447852,1237679254671786332,0.422922,41.8654,2360.94,6.21444,2.89371,34,22.3172,22.3112,21.8102,21.6402,21.5282,-0.718,-0.186,-0.457,-0.593,-0.588,-0.566,-0.111,-0.414,-0.336,-0.44,-19.3383,-18.2373,-19.4055,-19.4156,-22.3478
1237659895637476398,0.300561,0.10447,100,16.49505,-7,1237661387067753021,0.413723,1237661970659607416,0.340554,40.9571,1553.9,3.33986,1.02977,15,25.2044,23.4494,22.1294,21.6924,21.4264,1.001,0.697,-0.021,-0.189,-0.24,0.776,0.566,0.02,-0.116,-0.144,-16.8245,-18.5302,-18.7368,-18.754,-20.2079
1237661062261310043,0.543735,0.097756,98,130.8896,-7,1237661416065270218,0.391287,1237663783137968301,0.402686,42.4861,3142.16,2.04596,3.36642,35,21.1895,21.0015,20.3845,20.0115,19.8095,-0.565,-0.005,-0.235,-0.48,-0.527,-0.494,0.029,-0.21,-0.289,-0.398,-23.8586,-20.2891,-22.0039,-21.8323,-22.4536
1237661149773234915,0.572991,0.136805,100,84.69447,-7,1237679321787531710,0.250344,1237679321787531644,0.429934,42.6246,3349.1,0.988189,0.467521,35,23.0069,22.8279,22.2569,21.8459,21.6529,-0.601,-0.032,-0.216,-0.499,-0.537,-0.53,0.002,-0.191,-0.308,-0.408,-19.0401,-19.4095,-20.3189,-20.2203,-20.6805
1237661417141961201,0.324788,0.119753,98,85.15176,-7,1237651752923562544,0.937095,1237657190367625719,0.230248,41.1529,1700.5,4.31209,1.76442,34,22.2662,22.1402,21.6482,21.6042,21.3362,-0.545,-0.133,-0.395,-0.405,-0.556,-0.393,-0.058,-0.352,-0.148,-0.408,-19.8796,-18.914,-18.8825,-19.5147,-18.514
1237665128547746772,0.431655,0.13844,100,368.5678,-7,1237672766060363820,0.618634,1237678617429279308,0.447342,41.8822,2379.24,18.4365,2.24618,34,22.4072,22.4012,21.9002,21.7302,21.6182,-0.718,-0.186,-0.457,-0.593,-0.588,-0.566,-0.111,-0.414,-0.336,-0.44,-20.0685,-19.9627,-19.5082,-19.0852,-18.0467
1237665129083241417,-9999,-9999,-9999,433.6716,-7,1237648704055935194,0.33597,1237662302431674383,0.168476,39.5346,807.09,40.8984,4.17268,34,22.6719,22.3219,22.0139,21.8269,21.8049,-0.291,-0.103,-0.181,-0.334,-0.239,-0.139,-0.028,-0.138,-0.077,-0.091,-18.7042,-16.7604,-17.4619,-17.3492,-13.9234
1237665129096741282,0.113589,0.036532,98,15.67335,1,1237663278464434459,0.061249,1237679440425320951,0.138597,38.6008,525.008,5.20599,0.26737,35,20.9857,20.2897,19.8997,19.6067,19.5107,-0.084,-0.032,-0.035,-0.2,-0.141,-0.013,0.002,-0.01,-0.009,-0.012,-17.6008,-18.3513,-18.6019,-18.6806,-18.7383
1237665129609036159,0.197136,0.202643,98,59.55229,-7,1237678437019156573,0.020081,1237663783136133572,0.227997,39.9141,961.23,23.6122,5.03681,34,23.1152,22.8112,22.4672,22.2932,22.2672,-0.346,-0.112,-0.226,-0.366,-0.275,-0.194,-0.037,-0.183,-0.109,-0.127,-20.8411,-17.077,-17.0653,-16.1587,-15.1628
1237665129618736062,-9999,-9999,-9999,996.1699,-7,1237669697297055778,0.483191,1237659148848332883,0.28043,40.7831,1434.26,26.4259,2.88921,34,22.4473,22.2623,21.8203,21.7643,21.5203,-0.482,-0.129,-0.341,-0.363,-0.49,-0.33,-0.054,-0.298,-0.106,-0.342,-20.1298,-18.2867,-18.1687,-18.8118,-17.062
1237665129620636043,0.452587,0.085068,98,5.232736,3,1237679254136226263,0.5696,1237657189815616765,0.479571,42.0052,2517.95,6.79464,0.499624,35,22.1017,21.8877,21.1517,20.8817,20.6517,-0.456,0.078,-0.271,-0.413,-0.488,-0.385,0.112,-0.246,-0.222,-0.359,-19.864,-19.9564,-20.5311,-20.7584,-20.9841
1237665129630335946,0.446119,0.06116,97,17.80958,-7,1237679322861011407,0.515,1237661360759374381,0.371397,41.9678,2474.9,15.0906,1.70546,34,22.3815,22.3805,21.8905,21.7095,21.6065,-0.749,-0.212,-0.472,-0.619,-0.605,-0.597,-0.137,-0.429,-0.362,-0.457,-20.2515,-18.811,-19.495,-18.9143,-19.985
1237665178988642358,0.875907,0.121261,99,229.2287,-7,1237658304890864188,0.500621,1237662225164993238,0.487588,43.7608,5651.33,11.1227,4.59855,35,23.7524,23.5774,23.3694,22.8294,22.4674,-0.862,-0.289,-0.11,-0.522,-0.729,-0.791,-0.255,-0.085,-0.331,-0.6,-19.1733,-17.9581,-18.6305,-21.1406,-16.8045
1237649961923314533,-9999,-9999,-9999,12.17946,-7,1237667210521674199,0.612466,1237662637438600046,0.639364,42.9158,3829.58,19.2892,4.01042,2,24.2848,23.5948,22.2338,20.9938,20.4208,0.637,1.609,1.066,0.216,-0.049,0.447,1.388,1.039,0.228,0.002,-22.7512,-19.1071,-21.9315,-22.0437,-23.211
1237650797286260820,0.710873,0.075475,97,42.07109,-7,1237667447802561327,0.572805,1237668332574147901,0.615227,43.199,4363.24,3.48875,1.82159,36,23.4225,23.1235,22.6385,21.9465,21.6365,-0.443,0.135,0.166,-0.32,-0.428,-0.426,0.128,0.163,-0.176,-0.323,-19.391,-18.4901,-20.236,-20.9628,-20.798
1237654030330430055,0.133966,0.090423,98,73.2541,-7,1237666408440398558,0.41645,1237656567574104004,0.380632,38.9887,627.674,4.86573,3.40329,37,24.3315,23.3735,22.6785,22.2545,22.0095,0.023,0.088,0.036,-0.108,-0.102,-0.007,0.033,0,-0.006,-0.021,-14.6803,-13.9315,-16.5476,-14.147,-18.3793
1237655108904944202,0.425744,0.105697,99,0.887012,1,1237657608039235980,0.488218,1237664669508698416,0.415098,41.8464,2340.39,7.88791,1.04231,24,21.5269,21.0979,20.1709,19.7829,19.4339,-0.172,0.328,-0.034,-0.181,-0.303,-0.169,0.303,-0.051,-0.057,-0.21,-21.1567,-20.9672,-21.5765,-21.9295,-22.3321
1237657855535677620,0.609581,0.1028,99,284.1353,-7,1237657192519172169,0.0908,1237678595930850018,0.195389,42.7888,3612.14,1.4091,1.45741,37,22.9896,22.5526,21.7716,21.0986,20.7166,-0.159,0.427,0.289,-0.104,-0.235,-0.189,0.372,0.253,-0.002,-0.154,-19.5182,-20.8219,-21.2816,-21.4314,-20.4022
1237657879149741477,0.526542,0.043091,100,0.119333,-4,1237660669819027980,0.475566,1237664294760220341,0.535774,42.4015,3022,5.24157,0.608502,33,24.9247,23.3087,21.6647,20.5607,19.9757,1.462,1.636,0.905,0.252,0.025,1.194,1.382,0.847,0.235,0.049,-18.7236,-21.2395,-21.6769,-22.1536,-22.692
1237658203978793154,0.291237,0.023087,98,0.025825,1,1237680331641192930,0.2997,1237648720710009759,0.289367,40.8779,1498.24,3.93218,0.865509,27,21.7257,20.6097,19.3247,18.8167,18.4037,0.368,0.651,0.128,-0.031,-0.168,0.234,0.476,0.076,0.026,-0.096,-20.3839,-20.8718,-21.6918,-22.0319,-22.2784
1237658299534737585,0.034358,0.009936,99,0.580538,1,1237667536403103966,0.049186,1237655107843260447,0.032763,35.8811,150.047,2.7763,0.125745,15,16.8411,15.3411,14.6931,14.4171,14.1991,0.077,0.028,-0.018,-0.025,-0.028,-0.148,-0.103,0.023,0.048,0.068,-19.0568,-20.5764,-21.2141,-21.5386,-21.6379
1237658312407908852,0.498372,0.036784,99,0.022652,1,1237655464847802924,0.506035,1237667911665451803,0.482025,42.257,2827.51,22.7937,1.90583,11,22.654,21.989,20.806,20.083,19.601,0.186,0.831,0.419,0.054,-0.142,0.084,0.694,0.367,0.105,-0.076,-21.5859,-20.508,-21.8404,-22.3038,-22.2965
1237658611983713064,0.526514,0.06204,97,4.486395,-7,1237648722828984743,0.4413,1237663787421139489,0.425325,42.4013,3021.81,11.0956,1.35052,33,26.2659,24.6499,23.0059,21.9019,21.3169,1.462,1.636,0.905,0.252,0.025,1.194,1.382,0.847,0.235,0.049,-17.2121,-20.326,-20.6932,-21.3095,-21.683
1237659929998132788,0.464989,0.087123,98,11.44356,6,1237651823243952589,0.4304,1237657770707845551,0.423557,42.0757,2600.98,9.10795,0.791631,35,21.8774,21.6664,20.9384,20.6594,20.4304,-0.467,0.07,-0.271,-0.422,-0.496,-0.396,0.104,-0.246,-0.231,-0.367,-20.2442,-19.8929,-20.9251,-21.113,-21.1023
1237660615049282208,0.424703,0.075523,98,14.00834,-7,1237679254671589842,0.431786,1237655693015646850,0.415386,41.8401,2333.57,1.83258,0.866082,35,22.7,22.472,21.721,21.471,21.238,-0.423,0.097,-0.267,-0.389,-0.467,-0.352,0.131,-0.242,-0.198,-0.338,-18.6604,-19.1325,-20.0536,-19.8624,-20.8979
1237661069777634879,0.825348,0.070486,97,9.475662,-7,1237671142017991236,0.804358,1237662619726381822,0.709786,43.6004,5248.92,11.7956,1.82352,35,23.2297,23.0607,22.8457,22.2357,21.9277,-0.825,-0.246,-0.074,-0.556,-0.709,-0.754,-0.212,-0.049,-0.365,-0.58,-20.1311,-18.995,-20.2963,-20.8253,-22.0352
1237661151381618831,0.305784,0.089354,98,461.429,-7,1237662198818996299,0.137445,1237680299427299458,0.170478,41.0005,1585.26,20.7689,0.863879,37,22.666,21.982,21.039,20.619,20.222,-0.002,0.337,0.037,-0.103,-0.249,-0.032,0.282,0.001,-0.001,-0.168,-17.755,-19.6864,-19.8307,-20.1627,-21.0411
1237661872398008595,-9999,-9999,-9999,1885.109,-7,1237664819280871721,0.573586,1237664668421653381,0.396005,41.6594,2147.22,96.9276,9.59933,33,23.1278,21.3368,19.5498,18.7918,18.2858,1.33,1.329,0.455,0.148,0,1.062,1.075,0.397,0.131,0.024,-17.6919,-18.6016,-14.9412,-23.9974,-19.0081
1237662194532287220,0.63582,0.042964,99,1.149805,-4,1237664837546017598,0.551782,1237657189834293841,0.589279,42.9009,3803.55,2.6852,0.72799,2,23.6054,22.9154,21.5544,20.3144,19.7414,0.637,1.609,1.066,0.216,-0.049,0.447,1.388,1.039,0.228,0.002,-20.4246,-21.1269,-22.429,-22.7687,-23.3709
1237662236413068408,0.40467,0.034488,99,0.294384,1,1237679254670279256,0.5061,1237648721750327400,0.412155,41.7152,2203.11,13.1332,2.36604,5,23.3183,21.9643,20.3063,19.5943,19.1173,0.861,1.186,0.39,0.075,-0.076,0.661,0.953,0.337,0.092,-0.034,-21.6159,-20.9017,-21.6512,-22.3106,-22.477
1237662236948563053,-9999,-9999,-9999,872.6699,-7,1237665442588524798,0.511337,1237668591339438481,0.193272,39.8661,940.182,45.1371,3.7752,33,24.8887,23.0837,21.7047,21.1347,20.7227,0.629,0.614,0.148,0.029,-0.025,0.361,0.36,0.09,0.012,-0.001,-15.5334,-18.2224,-17.8226,-21.2274,-16.4274
1237662237474357795,0.437644,0.09594,99,44.0636,-5,1237663784750678650,0.276534,1237679322859700803,0.424849,41.9179,2418.74,1.37084,0.389721,24,22.8517,22.4287,21.5077,21.1117,20.7617,-0.179,0.327,-0.029,-0.184,-0.307,-0.176,0.302,-0.046,-0.06,-0.214,-18.9696,-19.6089,-20.4436,-20.589,-21.1609
1237662237485957679,0.485665,0.105988,98,6.821505,3,1237662641194008610,0.55921,1237665026510029431,0.517445,42.1894,2740.77,8.70247,1.13497,28,23.3321,22.2681,20.8331,19.9791,19.4951,0.687,1.179,0.534,0.055,-0.128,0.521,0.983,0.509,0.077,-0.072,-19.5609,-21.7823,-21.5685,-22.3772,-21.7256
1237662238019552343,0.809913,0.095741,97,5.512564,-7,1237657630590764046,0.875232,1237662223544091333,0.675573,43.5495,5127.4,6.50047,1.15176,28,24.0145,23.6715,22.4905,21.4035,20.5765,0.39,1.603,1.212,0.5,-0.026,0.224,1.407,1.187,0.522,0.03,-19.9458,-20.9959,-21.3243,-22.4828,-23.3567
1237662238021452324,0.286014,0.139227,98,131.167,-7,1237661812273578000,0.066544,1237661356471025833,0.229617,40.8325,1467.24,6.74323,1.03429,8,25.4001,23.5811,22.1791,21.6791,21.3721,1.051,0.766,0.06,-0.119,-0.181,0.832,0.592,0.074,-0.074,-0.094,-16.2444,-18.7253,-18.7754,-18.8547,-18.59
1237662238545347085,0.262163,0.113991,97,12.00625,1,1237679322324795815,0.279959,1237663784750350664,0.252104,40.6151,1327.44,102.612,4.13128,34,21.3987,21.1837,20.7677,20.6947,20.5047,-0.45,-0.127,-0.313,-0.352,-0.425,-0.298,-0.052,-0.27,-0.095,-0.277,-22.6659,-19.0036,-19.304,-19.8665,-20.9616
1237662238555046988,0.730675,0.06174,98,12.52839,-7,1237658312405615304,0.654476,1237664854184296470,0.616867,43.2727,4513.79,7.66757,1.81112,33,25.1513,24.0593,22.4443,21.0533,20.2983,1.504,2.202,1.5,0.56,0.163,1.236,1.948,1.442,0.543,0.187,-18.6687,-21.9912,-22.1923,-22.8874,-24.5527
1237662262165110885,0.481979,0.086651,98,4.916324,-7,1237661069247971713,0.838809,1237678595939697135,0.694315,42.1694,2715.72,17.8687,3.3466,20,23.6847,23.0687,21.9167,21.2617,20.8557,0.105,0.738,0.273,-0.076,-0.23,0.024,0.606,0.232,0.009,-0.147,-20.9079,-21.6146,-18.9924,-21.2199,-20.6715
1237662263243900097,0.478193,0.041786,98,12.69555,-7,1237674460951937631,0.508535,1237662335725667531,0.468405,42.1488,2690.06,21.4412,2.66615,34,22.6801,22.6821,22.2201,22.0201,21.9221,-0.796,-0.256,-0.488,-0.654,-0.635,-0.644,-0.181,-0.445,-0.397,-0.487,-20.3913,-17.3958,-19.2128,-19.5912,-20.4836
1237662263247700059,0.601916,0.037023,99,17.49346,-7,1237678619027505699,0.458377,1237678619034190217,0.495445,42.7552,3556.65,0.65688,1.85884,37,23.8231,23.3811,22.5841,21.9251,21.5421,-0.153,0.428,0.274,-0.105,-0.237,-0.183,0.373,0.238,-0.003,-0.156,-18.8037,-17.9571,-20.3417,-20.75,-21.1743
1237648705670677185,0.194171,0.03848,97,4.657475,1,1237651753997435372,0.163602,1237679323398340882,0.19028,39.8773,945.072,2.02647,0.362443,35,21.0343,20.4643,19.9653,19.6813,19.5713,-0.18,-0.002,-0.114,-0.27,-0.225,-0.109,0.032,-0.089,-0.079,-0.096,-18.9485,-19.4449,-19.8067,-19.8741,-19.8667
1237648722827805612,0.792309,0.071427,99,8.665403,-7,1237667917033898322,0.852952,1237662307266593194,0.714392,43.4903,4989.57,8.03631,2.90255,34,21.8361,21.8331,21.8241,21.3601,21.1771,-1.206,-0.671,-0.45,-0.88,-0.946,-1.054,-0.596,-0.407,-0.623,-0.798,-20.2558,-21.7696,-21.3158,-21.0366,-24.1455
1237650371548218243,0.408728,0.084264,98,5.532496,-7,1237660636001796338,0.396675,1237663784750350818,0.414016,41.7409,2229.4,27.6587,2.51281,34,22.2284,22.2114,21.7074,21.5484,21.4054,-0.686,-0.165,-0.439,-0.564,-0.59,-0.534,-0.09,-0.396,-0.307,-0.442,-21.0337,-18.6377,-19.4885,-19.2744,-20.6276
1237651191358620057,0.625324,0.079987,96,6.823917,4,1237661069257605389,0.585119,1237663917335118901,0.608382,42.8566,3726.71,4.6457,0.960344,37,22.8361,22.4091,21.6601,20.9611,20.5781,-0.171,0.425,0.319,-0.1,-0.232,-0.201,0.37,0.283,0.002,-0.151,-19.804,-20.9522,-21.6309,-21.6882,-22.9895
1237651250408129556,0.477872,0.052089,97,335.6823,-7,1237655125545779435,0.07833,1237658628621992008,0.105113,42.1471,2687.88,9.02952,2.42843,34,21.9283,21.9303,21.4683,21.2683,21.1703,-0.796,-0.256,-0.488,-0.654,-0.635,-0.644,-0.181,-0.445,-0.397,-0.487,-20.6599,-20.1461,-20.1502,-20.3943,-18.2676
1237651251529518342,0.366541,0.081723,99,13.28374,-7,1237662638515421833,0.502097,1237667429548097927,0.503295,41.4609,1959.61,18.8487,2.23959,8,25.6387,23.6817,22.1137,21.5617,21.2107,1.425,1.002,0.13,-0.101,-0.207,1.206,0.828,0.144,-0.056,-0.12,-17.1765,-19.3806,-20.3741,-19.5175,-21.9843
1237651251531418323,0.433502,0.081763,98,82.72059,-7,1237665328786047704,0.385728,1237678596476567910,0.527272,41.8933,2391.4,8.03199,2.0356,17,23.1325,22.7395,21.8465,21.4845,21.1585,-0.218,0.282,-0.08,-0.225,-0.34,-0.203,0.269,-0.088,-0.088,-0.239,-18.6429,-18.073,-19.1394,-20.6078,-19.2063
1237651496836465248,-9999,-9999,-9999,94.75489,-7,1237663479794958359,0.125457,1237652900752065022,0.343547,41.2955,1815.92,47.1903,9.6758,25,27.127,25.989,24.731,24.211,23.785,0.52,0.663,0.15,-0.028,-0.148,0.357,0.538,0.102,0.031,-0.098,-14.6298,-21.6862,-19.1889,-15.3644,-24.5701
1237654601023423068,0.473619,0.137126,100,2.019578,-7,1237679254135177679,0.232686,1237651821099221472,0.460225,42.1237,2659.12,4.19599,0.433389,37,23.3819,22.8759,21.8939,21.4019,20.9989,-0.069,0.448,0.109,-0.103,-0.255,-0.099,0.393,0.073,-0.001,-0.174,-18.6773,-19.9381,-20.6012,-20.3744,-20.8913
1237655499741135801,0.822505,0.080867,98,22.54112,7,1237678776865391020,0.864229,1237661972265304496,0.759247,43.5911,5226.49,2.44182,0.73121,35,22.6221,22.4541,22.2371,21.6161,21.3191,-0.818,-0.238,-0.068,-0.561,-0.703,-0.747,-0.204,-0.043,-0.37,-0.574,-20.0858,-20.8136,-21.8427,-21.2021,-21.9792
1237658424620286717,0.441787,0.09645,98,1.18322,4,1237648702984749441,0.265938,1237653665258734167,0.425,41.9424,2446.16,4.62262,0.932153,27,23.5631,22.6971,21.3531,20.6761,20.2341,0.381,0.914,0.332,0.004,-0.162,0.247,0.739,0.28,0.061,-0.09,-18.759,-20.5559,-20.8686,-21.1365,-22.3775
1237661816022172359,0.499959,0.145557,99,72.456,-7,1237657775010546048,0.511245,1237664093441950035,0.405501,42.2654,2838.38,19.144,1.07488,34,22.2067,22.2097,21.7737,21.5577,21.4717,-0.828,-0.287,-0.493,-0.675,-0.644,-0.676,-0.212,-0.45,-0.418,-0.496,-19.989,-19.5461,-19.3523,-20.3647,-20.0966
1237661851455718020,0.416609,0.104663,99,5.271211,1,1237678619015775086,0.5303,1237678597000725569,0.402754,41.7903,2280.65,15.3143,0.855882,24,22.7349,22.2999,21.3689,20.9869,20.6399,-0.166,0.328,-0.038,-0.179,-0.299,-0.163,0.303,-0.055,-0.055,-0.206,-19.1939,-19.5635,-20.173,-20.9028,-21.5245
1237661873492197653,0.201802,0.028415,99,0.16984,1,1237651752401502387,0.23204,1237678596459398245,0.20305,39.971,986.755,2.34737,0.122077,21,20.5739,19.5859,18.6599,18.2049,17.9219,0.09,0.287,0.041,-0.103,-0.139,0.029,0.187,0.02,-0.031,-0.054,-19.3795,-20.7057,-21.3589,-21.6276,-21.8806
1237661959909933467,0.132861,0.069048,97,10.72997,1,1237651753997107541,0.122926,1237663784193753440,0.161013,38.9691,622.044,28.6888,0.670867,15,22.7736,21.2216,20.3806,20.0606,19.8126,0.299,0.198,-0.041,-0.092,-0.125,0.074,0.067,0,-0.019,-0.029,-16.5819,-18.178,-18.4555,-18.6223,-18.4465
1237668350816223765,-9999,-9999,-9999,245.2309,-7,1237661385994797309,0.083458,1237680190969348360,0.224047,40.2267,1110.07,12.868,3.11451,34,22.6246,22.3506,21.9826,21.8216,21.7796,-0.382,-0.118,-0.256,-0.383,-0.308,-0.23,-0.043,-0.213,-0.126,-0.16,-17.497,-17.392,-17.4034,-18.1607,-15.1178
1237668355111780809,0.56635,0.036098,98,0.042267,1,1237668590262027023,0.547207,1237667783389020702,0.563673,42.5938,3301.86,0.383347,0.292253,14,23.6427,22.5297,21.1587,20.1897,19.6907,0.902,1.281,0.679,0.071,-0.135,0.706,1.104,0.655,0.103,-0.076,-19.925,-21.0629,-22.1039,-22.4952,-22.7789
1237668366923662689,0.213625,0.062605,98,48.30377,-7,1237653665795605034,0.410298,1237680240912236950,0.408623,40.11,1051.96,7.73195,1.91198,35,23.7245,23.1855,22.6585,22.3795,22.2615,-0.202,0.007,-0.133,-0.284,-0.247,-0.131,0.041,-0.108,-0.093,-0.118,-16.204,-15.8125,-17.4735,-17.1701,-19.1189
1237668366927462651,0.103492,0.018739,100,0.252355,1,1237665429171863755,0.118001,1237662269141483774,0.091884,38.3837,475.057,10.0803,0.249394,8,19.1974,17.6184,16.7344,16.3824,16.0954,0.219,0.174,-0.014,-0.045,-0.087,0,0,0,0,0,-19.1613,-20.9724,-21.6415,-21.9283,-22.1737
1237668367998451941,0.121953,0.028197,98,0.366266,1,1237668588653772849,0.115979,1237648704592281901,0.118742,38.7673,566.849,6.32685,0.392026,29,20.5536,19.0636,18.1096,17.6856,17.3536,0.234,0.222,0.031,-0.032,-0.072,0.042,0.05,0.009,0,-0.012,-18.0594,-19.9654,-20.664,-21.0507,-21.3686
1237668496310468808,0.141397,0.033143,98,1.659126,1,1237657191980925305,0.172894,1237648720693428607,0.132503,39.1165,665.725,4.68516,0.277848,36,20.084,19.285,18.72,18.362,18.185,-0.044,0.034,-0.015,-0.167,-0.142,-0.027,0.027,-0.018,-0.023,-0.037,-19.0228,-19.9154,-20.3492,-20.593,-20.5203
1237668496855663356,-9999,-9999,-9999,18.83347,-7,1237654653103047202,0.260029,1237661358620606979,0.428354,41.8623,2357.53,0.281732,0.496084,13,23.7108,22.7628,21.3778,20.7078,20.2678,0.462,0.94,0.323,0.005,-0.159,0.315,0.759,0.272,0.059,-0.087,-18.6155,-20.0532,-20.3233,-21.1598,-21.5425
1237668496857563337,0.154358,0.020247,98,0.079051,1,1237666300016132416,0.138787,1237648720675537207,0.156769,39.3251,732.861,1.53676,0.1536,8,21.0937,19.4987,18.4837,18.0947,17.7987,0.378,0.317,-0.002,-0.07,-0.121,0.159,0.143,0.012,-0.025,-0.034,-18.7514,-20.1418,-20.8646,-21.1076,-21.4057
1237668502755804354,-9999,-9999,-9999,2.006626,-7,1237669698908062763,0.557204,1237648704043942859,0.605853,42.7725,3585.13,21.7507,2.24969,33,26.1154,24.7174,23.1034,21.8364,21.2144,1.465,1.857,1.156,0.34,0.076,1.197,1.603,1.098,0.323,0.1,-17.7333,-21.6349,-21.3509,-21.5539,-22.8946
1237668503291298999,0.845114,0.070162,99,4.75309,-7,1237674474365780671,0.679859,1237678619032355629,0.663367,43.6642,5405.46,4.95609,2.14134,2,24.0428,23.8168,22.5168,21.4458,20.4458,0.45,1.886,1.404,0.723,0.031,0.26,1.665,1.377,0.735,0.082,-22.1843,-21.8186,-22.3246,-22.9223,-23.4987
1237668503295098961,0.650074,0.101017,100,326.1677,-7,1237656495110422671,0.503457,1237661871332655132,0.478104,42.96,3908.48,2.84606,2.1923,1,24.5409,23.4419,21.9069,20.6459,20.0809,1.245,1.816,1.064,0.171,-0.107,1.024,1.6,1.053,0.191,-0.044,-19.6747,-19.7384,-21.5553,-22.5944,-21.3821
1237668503830593606,0.823145,0.063994,98,22.35581,-7,1237653665258668320,0.7645,1237679460290789930,0.390055,43.5931,5231.54,0.587901,2.35125,34,23.1079,23.1009,23.1039,22.6519,22.4609,-1.238,-0.707,-0.474,-0.892,-0.966,-1.086,-0.632,-0.431,-0.635,-0.818,-19.2864,-18.2193,-19.8142,-18.4894,-19.3909
1237648704052593366,0.589611,0.217611,100,20.74579,-7,1237648704595887271,0.79163,1237656568117789578,0.612026,42.7004,3468.01,17.7766,3.03337,34,22.4677,22.4827,22.1857,21.8707,21.8277,-0.969,-0.416,-0.483,-0.764,-0.69,-0.817,-0.341,-0.44,-0.507,-0.542,-19.9729,-19.4865,-18.8197,-20.438,-22.8268
1237650371550118224,0.537729,0.063788,97,0.885848,1,1237664852042056299,0.555464,1237663783137641345,0.547761,42.4569,3100.07,1.54932,0.306369,21,22.7147,22.2197,21.2187,20.5177,20.0907,-0.035,0.655,0.334,-0.056,-0.236,-0.096,0.555,0.313,0.016,-0.151,-19.6738,-21.175,-21.527,-21.8669,-22.2324
1237651190823125412,0.112172,0.041489,99,1.494064,1,1237666300558442905,0.072817,1237660241385685471,0.136247,38.5715,517.961,3.8249,0.339575,35,20.4935,19.7975,19.4075,19.1145,19.0185,-0.084,-0.032,-0.035,-0.2,-0.141,-0.013,0.002,-0.01,-0.009,-0.012,-17.7355,-18.7784,-19.1485,-19.1979,-19.62
1237652985035883105,0.792989,0.052623,99,12.9937,-7,1237658203420033988,0.58208,1237651251505791331,0.626098,43.4926,4994.88,1.25161,1.93554,34,23.8082,23.8052,23.7962,23.3322,23.1492,-1.206,-0.671,-0.45,-0.88,-0.946,-1.054,-0.596,-0.407,-0.623,-0.798,-18.49,-17.304,-19.1361,-19.8398,-20.0963
1237654870534127934,0.119505,0.028129,100,0.95896,1,1237666299479523734,0.118863,1237650372092428714,0.119821,38.7197,554.56,3.6384,0.242398,35,19.4163,18.7363,18.3333,18.0413,17.9433,-0.098,-0.03,-0.046,-0.21,-0.153,-0.027,0.004,-0.021,-0.019,-0.024,-18.9767,-19.9457,-20.3467,-20.5266,-20.6777
