specobjid,objid,dr7objid,ra,dec,rastring,decstring,nvote,p_el,p_cw,p_acw,p_edge,p_dk,p_mg,p_cs,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
1357997510412494848,1237660959182422304,588297863636910370,124.6038,27.75889,08:18:24.92,+27:45:32.0,30,0.300000011920929,0.200000002980232,0.0329999998211861,0.400000005960464,0.0329999998211861,0.0329999998211861,0.633000016212463,0.0399999991059303,0.870999991893768,1,0,0
3340652028014651392,1237665373333750063,587745970001346772,240.7728,19.81481,16:03:05.47,+19:48:53.3,24,0,0.0419999994337559,0.958000004291534,0,0,0,1,0,1,1,0,0
2197926824254662656,1237664878880620657,587739157655715978,153.4044,33.03444,10:13:37.06,+33:02:04.0,53,0.245000004768372,0.245000004768372,0.0379999987781048,0.340000003576279,0.0750000029802322,0.0570000000298023,0.623000025749207,0.0549999997019768,0.78600001335144,0,0,1
2236149973232150528,1237664670056448107,587738948831543423,185.7787,41.19964,12:23:06.89,+41:11:58.7,29,0.310000002384186,0.034000001847744,0.310000002384186,0.207000002264977,0.034000001847744,0.103000000119209,0.551999986171722,0.129999995231628,0.708999991416931,0,0,1
3142444440795244544,1237667783387775199,587742062162870549,224.2693,18.36325,14:57:04.63,+18:21:47.7,38,0.788999974727631,0,0.0790000036358833,0.104999996721745,0.0260000005364418,0,0.184000000357628,0.505999982357025,0.453999996185303,0,0,1
1909640093736396800,1237661950796103844,588017704547909789,195.8588,12.95083,13:03:26.12,+12:57:03.0,25,0.839999973773956,0,0.0399999991059303,0,0.119999997317791,0,0.0399999991059303,0.769999980926514,0.096000000834465,0,0,1
944689710159128576,1237654604259000553,588010358010806507,176.1592,3.988028,11:44:38.21,+03:59:16.9,29,0.966000020503998,0,0,0,0.034000001847744,0,0,0.966000020503998,0,0,1,0
1878131119459690496,1237662302431281325,588018056183087295,202.7201,51.37881,13:30:52.83,+51:22:43.7,50,0.779999971389771,0.0199999995529652,0.0199999995529652,0.180000007152557,0,0,0.219999998807907,0.500999987125397,0.499000012874603,0,0,1
2995001030149695488,1237667912205664357,587742190980759667,189.5524,25.41089,12:38:12.58,+25:24:39.2,29,0.0689999982714653,0.034000001847744,0.0689999982714653,0.792999982833862,0.034000001847744,0,0.897000014781952,0.0189999993890524,0.944999992847443,1,0,0
2810285545115117568,1237667734503031140,587742013278126295,170.6577,21.32017,11:22:37.86,+21:19:12.6,57,0,0,0.98199999332428,0,0.0179999992251396,0,0.98199999332428,0,0.98199999332428,1,0,0
463919721276794880,1237666300017639727,587731512081580266,47.81142,-0.5370833,03:11:14.74,-00:32:13.5,27,0.111000001430511,0,0,0.74099999666214,0.111000001430511,0.0370000004768372,0.74099999666214,0.0390000008046627,0.805000007152557,0,0,1
957106219506493440,1237655126625288334,588010880377094285,196.979,5.925,13:07:54.96,+05:55:30.0,25,0.439999997615814,0.0799999982118607,0.0399999991059303,0.159999996423721,0.280000001192093,0,0.280000001192093,0.159999996423721,0.45100000500679,0,0,1
1428767580813813760,1237661088033472767,587735239563673783,130.9073,29.32292,08:43:37.74,+29:19:22.5,19,0.104999996721745,0.0529999993741512,0.0529999993741512,0.526000022888184,0.210999995470047,0.0529999993741512,0.632000029087067,0.0670000016689301,0.665000021457672,0,0,1
2568308316774098944,1237667209971236957,588023047475429611,132.7632,18.31697,08:51:03.18,+18:19:01.1,32,0.125,0.34400001168251,0,0.0939999967813492,0.0309999994933605,0.40599998831749,0.437999993562698,0.0729999989271164,0.474000006914139,0,0,1
1776846033511278592,1237662335182831805,587736899574432025,242.1805,29.21642,16:08:43.32,+29:12:59.1,50,0.340000003576279,0.0399999991059303,0.119999997317791,0.46000000834465,0.0399999991059303,0,0.620000004768372,0.202000007033348,0.754000008106232,0,0,1
1928814214063876096,1237662528459309251,587736479203918033,222.7375,10.88731,14:50:57.01,+10:53:14.3,31,0.257999986410141,0,0.0320000015199184,0.547999978065491,0.12899999320507,0.0320000015199184,0.580999970436096,0.0820000022649765,0.728999972343445,0,0,1
1057385808127879168,1237657874866962483,587732153642057837,143.1117,42.08803,09:32:26.81,+42:05:16.9,30,0.600000023841858,0.0329999998211861,0,0.133000001311302,0.232999995350838,0,0.166999995708466,0.583000004291534,0.18299999833107,0,0,1
988658630062532608,1237657857143668874,587732135918764170,168.5176,51.69683,11:14:04.22,+51:41:48.6,40,0.925000011920929,0,0,0,0.0500000007450581,0.025000000372529,0,0.925000011920929,0,0,1,0
1351104946862319616,1237657628440461503,588013382192267468,137.2441,40.4417,09:08:58.59,+40:26:30.1,67,0.448000013828278,0.0450000017881393,0,0.388000011444092,0.104000002145767,0.0149999996647239,0.43299999833107,0.448000013828278,0.43299999833107,0,0,1
2043510320227444736,1237662236947316999,588017990699122946,225.9482,7.050861,15:03:47.57,+07:03:03.1,29,0.344999998807907,0.137999996542931,0,0.517000019550323,0,0,0.654999971389771,0.116999998688698,0.883000016212463,1,0,0
433485787699374080,1237663783121846278,588015508193804308,355.8104,-0.6708056,23:43:14.50,-00:40:14.9,36,0.722000002861023,0,0,0.0280000008642673,0.166999995708466,0.0829999968409538,0.0280000008642673,0.648000001907349,0.0659999996423721,0,0,1
694722883359893504,1237654948912562364,587729227687657652,236.4928,56.05853,15:45:58.26,+56:03:30.7,26,0.30799999833107,0,0.0769999995827675,0.537999987602234,0.0769999995827675,0,0.615000009536743,0.0829999968409538,0.820999979972839,0,0,1
470687214439786496,1237653651301925097,587724232100413574,9.044583,14.37958,00:36:10.70,+14:22:46.5,22,0.5,0.136000007390976,0.0450000017881393,0.273000001907349,0.0450000017881393,0,0.455000013113022,0.174999997019768,0.759999990463257,1,0,0
2073948918827214848,1237662697029763298,587736962922840237,220.8074,31.53606,14:43:13.77,+31:32:09.8,24,0.75,0,0,0.208000004291534,0.0419999994337559,0,0.208000004291534,0.717000007629395,0.24099999666214,0,0,1
947024523134265344,1237671140409999533,588010879295946824,179.8757,5.122445,11:59:30.17,+05:07:20.8,32,0.437999993562698,0.0309999994933605,0.061999998986721,0.28099998831749,0.187999993562698,0,0.375,0.263000011444092,0.521000027656555,0,0,1
1020211040618571776,1237657222560153763,587731501335249071,161.8002,56.34275,10:47:12.06,+56:20:33.9,24,0.75,0,0,0.166999995708466,0.0419999994337559,0.0419999994337559,0.166999995708466,0.704999983310699,0.209999993443489,0,0,1
2003129642847856640,1237663530257219826,587737809032315131,120.3941,49.059,08:01:34.58,+49:03:32.4,58,0.586000025272369,0.034000001847744,0.034000001847744,0.0520000010728836,0.0689999982714653,0.224000006914139,0.120999999344349,0.579999983310699,0.127000004053116,0,0,1
1867881468559124480,1237662698652696882,588017978381566342,249.2045,19.6775,16:36:49.09,+19:40:39.0,36,0.555999994277954,0.0560000017285347,0.0560000017285347,0.194000005722046,0.138999998569489,0,0.305999994277954,0.128000006079674,0.621999979019165,0,0,1
2908207774414432256,1237668288544243732,587742567319339028,149.2781,15.97758,09:57:06.74,+15:58:39.3,40,0.925000011920929,0.025000000372529,0,0,0.025000000372529,0.025000000372529,0.025000000372529,0.906000018119812,0.0430000014603138,0,1,0
1314070922512066560,1237659330846392463,587733609621487774,234.2464,49.12992,15:36:59.14,+49:07:47.7,59,0.389999985694885,0.034000001847744,0.034000001847744,0.508000016212463,0.034000001847744,0,0.575999975204468,0.0590000003576279,0.892000019550323,1,0,0
2519825634713167872,1237667442973475025,587741721748570290,191.2332,27.18855,12:44:55.98,+27:11:18.8,26,0.537999987602234,0.0379999987781048,0,0.153999999165535,0.268999993801117,0,0.19200000166893,0.34799998998642,0.319999992847443,0,0,1
587815992596391936,0,587726032790094032,190.6621,2.684861,12:42:38.91,+02:41:05.5,33,0.455000013113022,0.0299999993294477,0,0.120999999344349,0.393999993801117,0,0.151999995112419,0.446999996900558,0.158000007271767,0,0,1
2029023155036645376,1237662264312266911,587736543087362204,204.5418,9.978416,13:38:10.03,+09:58:42.3,29,0.689999997615814,0,0.24099999666214,0.0689999982714653,0,0,0.310000002384186,0.584999978542328,0.41499999165535,1,0,0
1171032980685088768,1237658917459198051,587733196234293354,196.725,54.41914,13:06:54.00,+54:25:08.9,67,0.522000014781952,0.0450000017881393,0.149000003933907,0.179000005125999,0.104000002145767,0,0.372999995946884,0.130999997258186,0.697000026702881,0,0,1
2408393974042617856,1237665428099301408,587739706874396700,218.9498,25.12983,14:35:47.95,+25:07:47.4,38,0.763000011444092,0.0260000005364418,0,0,0.210999995470047,0,0.0260000005364418,0.66100001335144,0.0759999975562096,0,0,1
1969306745528412160,1237661069789823102,587735348564918390,160.8213,13.93156,10:43:17.11,+13:55:53.6,38,0.0529999993741512,0.0260000005364418,0.815999984741211,0.104999996721745,0,0,0.947000026702881,0.0430000014603138,0.957000017166138,1,0,0
2927413771133544448,1237668589188022282,587742773488844810,189.323,16.73186,12:37:17.51,+16:43:54.7,27,0.962999999523163,0,0,0,0.0370000004768372,0,0,0.962999999523163,0,0,1,0
492157928623597568,1237673310967889947,587725469591273630,121.0867,42.91017,08:04:20.82,+42:54:36.6,40,0.574999988079071,0,0,0.0500000007450581,0.200000002980232,0.174999997019768,0.0500000007450581,0.573000013828278,0.0520000010728836,0,0,1
1515489084624103424,1237661850940735625,588017604692541582,210.6394,41.96019,14:02:33.46,+41:57:36.7,31,0.323000013828278,0.0320000015199184,0.194000005722046,0.323000013828278,0.0320000015199184,0.0970000028610229,0.547999978065491,0.0480000004172325,0.77700001001358,1,0,0
2910542587389569024,1237667781209620729,587745245238722646,149.9218,17.50758,09:59:41.22,+17:30:27.3,26,0.423000007867813,0.0379999987781048,0.0379999987781048,0.384999990463257,0.0379999987781048,0.0769999995827675,0.462000012397766,0.0790000036358833,0.746999979019165,0,0,1
2911710269946226688,1237671124304855146,587745403079950498,151.8505,14.86717,10:07:24.13,+14:52:01.8,28,0.321000009775162,0.39300000667572,0,0.179000005125999,0.0710000023245811,0.0359999984502792,0.570999979972839,0.0989999994635582,0.768999993801117,1,0,0
1168719057642350592,1237658800429138010,587733079204233309,191.8809,53.73019,12:47:31.41,+53:43:48.7,62,0.532000005245209,0.0649999976158142,0.0480000004172325,0.241999998688698,0.112999998033047,0,0.354999989271164,0.128000006079674,0.680000007152557,0,0,1
2290242921510758400,1237664817671504017,587739096446599274,167.979,35.33053,11:11:54.95,+35:19:49.9,70,0.300000011920929,0.0140000004321337,0.0140000004321337,0.542999982833862,0.0140000004321337,0.114000000059605,0.570999979972839,0.224999994039536,0.64300000667572,0,0,1
1550495889410254848,1237662194533531761,588017948285337689,206.173,40.46728,13:44:41.53,+40:28:02.2,58,0.966000020503998,0,0,0,0.034000001847744,0,0,0.966000020503998,0,0,1,0
1554950011668686848,1237662305116225608,587736583891320944,215.6909,37.09358,14:22:45.81,+37:05:36.9,33,0.0299999993294477,0,0,0.939000010490417,0,0.0299999993294477,0.939000010490417,0.025000000372529,0.944000005722046,1,0,0
1864513394749499392,1237662224089416060,588017977841222044,241.9449,23.79053,16:07:46.77,+23:47:25.9,33,0.273000001907349,0.333000004291534,0,0.393999993801117,0,0,0.726999998092651,0.23199999332428,0.76800000667572,0,0,1
2347628630928025600,1237664834854846695,587739407835594909,132.6149,23.79711,08:50:27.57,+23:47:49.6,29,1,0,0,0,0,0,0,1,0,0,1,0
2388106615187335168,1237665101135478884,587739379910574191,209.5083,31.56992,13:58:01.98,+31:34:11.7,70,0.842999994754791,0.0140000004321337,0.028999999165535,0.0860000029206276,0.028999999165535,0,0.12899999320507,0.485000014305115,0.455000013113022,0,0,1
644050244367050752,1237654604247531682,588010357999337611,149.8441,3.190889,09:59:22.58,+03:11:27.2,42,0.904999971389771,0,0,0.0480000004172325,0.0480000004172325,0,0.0480000004172325,0.703999996185303,0.211999997496605,0,0,1
654250689689577472,1237654602644258904,587728881419354184,166.3254,5.63875,11:05:18.09,+05:38:19.5,61,0.884999990463257,0,0.0160000007599592,0.0489999987185001,0.0489999987185001,0,0.0659999996423721,0.88400000333786,0.0670000016689301,0,1,0
349097992587864064,1237648721250615551,588848899932553399,225.3728,-0.1133056,15:01:29.47,-00:06:47.9,36,0.888999998569489,0.0280000008642673,0,0.0829999968409538,0,0,0.111000001430511,0.787000000476837,0.212999999523163,0,0,1
3328277298532083712,1237657630055334029,588013383807139993,147.6023,46.662,09:50:24.56,+46:39:43.2,72,0.430999994277954,0.0419999994337559,0.0560000017285347,0.333000004291534,0.125,0.0140000004321337,0.430999994277954,0.0740000009536743,0.712000012397766,0,0,1
1025756428486338560,1237655494368559339,587729773143654613,202.6376,-2.6365,13:30:33.03,-02:38:11.4,20,0.800000011920929,0,0,0,0.200000002980232,0,0,0.800000011920929,0,0,0,1
1641720721057015808,1237662195066929278,588017948818735203,196.029,42.23083,13:04:06.96,+42:13:51.0,52,0.691999971866608,0,0.0189999993890524,0.268999993801117,0.0189999993890524,0,0.287999987602234,0.601000010967255,0.379000008106232,0,0,1
1540365539598166016,1237661873475289369,588017627227095295,178.4052,45.23644,11:53:37.25,+45:14:11.2,52,0.153999999165535,0.287999987602234,0.0189999993890524,0.25,0.231000006198883,0.0579999983310699,0.558000028133392,0.0599999986588955,0.629000008106232,0,0,1
579874495439857664,1237671139871424706,587728307496026258,178.3253,1.554639,11:53:18.06,+01:33:16.7,35,0.171000003814697,0.28600001335144,0,0.229000002145767,0.0860000029206276,0.229000002145767,0.513999998569489,0.068000003695488,0.589999973773956,0,0,1
2831728495791466496,1237667917028065345,588023670779871380,177.9206,20.95894,11:51:40.95,+20:57:32.2,34,0.352999985218048,0.028999999165535,0.0879999995231628,0.528999984264374,0,0,0.647000014781952,0.119999997317791,0.879999995231628,0,0,1
3140172849755482112,1237665564999155932,587739843774251214,220.9123,19.72661,14:43:38.95,+19:43:35.8,34,0.882000029087067,0,0,0.028999999165535,0.0879999995231628,0,0.028999999165535,0.805999994277954,0.0900000035762787,0,0,1
3144729496054163456,1237665566612652207,587739845387747471,227.8831,19.13086,15:11:31.94,+19:07:51.1,39,0.922999978065491,0,0,0.0509999990463257,0.0260000005364418,0,0.0509999990463257,0.740000009536743,0.217999994754791,0,0,1
1382651035981473792,1237658492279455927,587732771054551180,180.293,9.660916,12:01:10.32,+09:39:39.3,26,1,0,0,0,0,0,0,1,0,0,1,0
1134922819554011136,1237657589241807020,587731868016902323,156.2587,50.38692,10:25:02.08,+50:23:12.9,26,0.384999990463257,0,0,0.615000009536743,0,0,0.615000009536743,0.0790000036358833,0.921000003814697,1,0,0
991987401767282688,1237657855535349885,587732134310445181,176.9988,51.27453,11:47:59.72,+51:16:28.3,36,0.111000001430511,0.694000005722046,0.0280000008642673,0.0829999968409538,0.0280000008642673,0.0560000017285347,0.805999994277954,0.0270000007003546,0.88400000333786,1,0,0
2020000847882119168,1237661976014946458,588017729766752402,195.7195,7.604361,13:02:52.68,+07:36:15.7,27,0.296000003814697,0,0.444000005722046,0.148000001907349,0.0740000009536743,0.0370000004768372,0.592999994754791,0.0860000029206276,0.777999997138977,0,0,1
2048072204976941056,1237655744558596405,587730023333691715,231.6132,5.591444,15:26:27.17,+05:35:29.2,24,0.0419999994337559,0,0.0829999968409538,0.875,0,0,0.958000004291534,0.0109999999403954,0.989000022411346,1,0,0
940152849516488704,1237654604255920250,588010358007726219,169.0795,3.793056,11:16:19.07,+03:47:35.0,42,0.0949999988079071,0.0240000002086163,0.619000017642975,0.189999997615814,0.0710000023245811,0,0.833000004291534,0.0500000007450581,0.876999974250793,1,0,0
895183649446586368,1237655347815448647,588011101567254595,231.1587,52.28517,15:24:38.09,+52:17:06.6,45,0.689000010490417,0,0.0219999998807907,0.222000002861023,0.0670000016689301,0,0.244000002741814,0.209999993443489,0.647000014781952,0,0,1
1822883952843581440,1237658423022977193,587732701798072493,173.89,6.738278,11:35:33.59,+06:44:17.8,26,0.731000006198883,0,0,0.19200000166893,0.0769999995827675,0,0.19200000166893,0.296999990940094,0.542999982833862,0,0,1
2175373091520145408,1237664093437296910,588017978873413952,132.5704,27.20528,08:50:16.90,+27:12:19.0,52,0.384999990463257,0.0379999987781048,0.345999985933304,0.231000006198883,0,0,0.615000009536743,0.130999997258186,0.869000017642975,1,0,0
346805511615703040,1237648704057311475,587722982832406827,222.4922,-0.3308333,14:49:58.13,-00:19:51.0,28,0.78600001335144,0,0,0.0710000023245811,0.0710000023245811,0.0710000023245811,0.0710000023245811,0.783999979496002,0.0729999989271164,0,0,1
535975118908712960,1237650795682201760,587725074457297070,143.9623,-0.2449444,09:35:50.96,-00:14:41.8,55,0.726999998092651,0.0179999992251396,0,0.0729999989271164,0.181999996304512,0,0.090999998152256,0.560000002384186,0.204999998211861,0,0,1
1362368894286718976,1237664869209932037,588297863641039006,133.283,33.53539,08:53:07.91,+33:32:07.4,31,0.741999983787537,0.0649999976158142,0.0320000015199184,0.12899999320507,0.0320000015199184,0,0.225999996066093,0.419999986886978,0.528999984264374,0,0,1
552921615323654144,1237651273508454548,587725552283549844,168.8854,67.25134,11:15:32.50,+67:15:04.8,28,0.78600001335144,0,0.0359999984502792,0.0710000023245811,0.10700000077486,0,0.10700000077486,0.734000027179718,0.155000001192093,0,0,1
1576415508691970048,1237661465447497910,587735744222593193,231.3767,37.83144,15:25:30.41,+37:49:53.2,34,0.735000014305115,0.0879999995231628,0.028999999165535,0.0879999995231628,0.0590000003576279,0,0.206000000238419,0.29899999499321,0.578999996185303,0,0,1
1317448347656677376,1237659330849866050,587733609624961179,242.6402,43.67436,16:10:33.64,+43:40:27.7,35,0,0.913999974727631,0,0.0860000029206276,0,0,1,0,1,1,0,0
2569420472315832320,1237667142864404676,587741421639499989,133.8758,22.14083,08:55:30.19,+22:08:27.0,32,0.40599998831749,0,0.061999998986721,0.46900001168251,0.061999998986721,0,0.531000018119812,0.0839999988675117,0.825999975204468,1,0,0
586636771442321408,1237651736298324140,587726015073419410,190.2976,2.469611,12:41:11.42,+02:28:10.6,61,0.638999998569489,0,0.0160000007599592,0.0820000022649765,0.130999997258186,0.130999997258186,0.0979999974370003,0.563000023365021,0.156000003218651,0,0,1
2164123712591259648,1237664093431857458,587738372206952812,121.123,20.37181,08:04:29.51,+20:22:18.5,35,0.456999987363815,0.0570000000298023,0.0860000029206276,0.314000010490417,0.0860000029206276,0,0.456999987363815,0.216999992728233,0.675999999046326,0,0,1
2085212866251614208,1237662697039069547,587736975814164839,242.2994,22.23436,16:09:11.86,+22:14:03.7,65,0.846000015735626,0,0,0.046000000089407,0.108000002801418,0,0.046000000089407,0.600000023841858,0.193000003695488,0,0,1
556305361905149952,1237651539786399998,587725818561495146,187.4419,68.29461,12:29:46.05,+68:17:40.6,28,0.14300000667572,0.14300000667572,0.214000001549721,0.28600001335144,0.179000005125999,0.0359999984502792,0.64300000667572,0.0509999990463257,0.718999981880188,0,0,1
2421939968118122496,1237665128559476823,587739407334572131,226.0337,28.00911,15:04:08.08,+28:00:32.8,28,0.75,0.0359999984502792,0.0359999984502792,0.14300000667572,0.0359999984502792,0,0.214000001549721,0.499000012874603,0.451999992132187,0,0,1
1486243723535738880,1237658919070728450,587733197845823680,200.8495,55.16933,13:23:23.88,+55:10:09.6,28,0.570999979972839,0,0.0359999984502792,0.39300000667572,0,0,0.428999990224838,0.418999999761581,0.580999970436096,1,0,0
1449090950235187200,1237661209896681690,587735488671776981,215.315,44.66317,14:21:15.60,+44:39:47.4,56,0.428999990224838,0,0,0.0710000023245811,0.0890000015497208,0.41100001335144,0.0710000023245811,0.370000004768372,0.101000003516674,0,0,1
1782395534263216128,1237661126145409394,587735235806233074,118.4133,20.92258,07:53:39.20,+20:55:21.3,29,0.586000025272369,0.0689999982714653,0,0.275999993085861,0.0689999982714653,0,0.344999998807907,0.153999999165535,0.721000015735626,0,0,1
677964127129331712,1237654610681593983,587728679007682688,199.8412,64.89136,13:19:21.89,+64:53:28.9,59,0.796999990940094,0.017000000923872,0.017000000923872,0.017000000923872,0.152999997138977,0,0.0509999990463257,0.586000025272369,0.167999997735023,0,0,1
2026751563996882944,1237662263774347383,587736542549442716,202.0488,9.696362,13:28:11.70,+09:41:46.9,23,0.391000002622604,0.0869999974966049,0.0430000014603138,0.477999985218048,0,0,0.609000027179718,0.148000001907349,0.851999998092651,1,0,0
448133481705269248,1237663782595461346,588015507667484789,19.87996,-1.157194,01:19:31.19,-01:09:25.9,47,0.893999993801117,0,0,0.0209999997168779,0.0850000008940697,0,0.0209999997168779,0.893999993801117,0.0209999997168779,0,1,0
3122274174475724800,1237667782847365354,587742061622460644,215.8483,19.66619,14:23:23.58,+19:39:58.3,31,0.160999998450279,0,0,0.83899998664856,0,0,0.83899998664856,0.0260000005364418,0.973999977111816,1,0,0
2429831707558438912,1237665371718680677,587739708489597040,230.2986,22.90156,15:21:11.66,+22:54:05.6,32,0.75,0,0.061999998986721,0,0.0939999967813492,0.0939999967813492,0.061999998986721,0.671000003814697,0.122000001370907,0,0,1
2274435792006834176,1237665128008581271,587739406783676567,189.1694,34.55753,12:36:40.66,+34:33:27.1,28,0.75,0.0359999984502792,0.0359999984502792,0.10700000077486,0.0359999984502792,0.0359999984502792,0.179000005125999,0.75,0.179000005125999,0,0,1
2406117165842327552,1237665350244434090,587739721910648980,218.558,26.72456,14:34:13.92,+26:43:28.4,22,0.635999977588654,0.090999998152256,0.0450000017881393,0.136000007390976,0.090999998152256,0,0.273000001907349,0.159999996423721,0.653999984264374,0,0,1
1522347563229931520,1237661851483177120,588017605234983076,225.9461,37.37022,15:03:47.07,+37:22:12.8,24,0.625,0,0.125,0.166999995708466,0.0829999968409538,0,0.291999995708466,0.239999994635582,0.619000017642975,0,0,1
2524370190276257792,1237667444585857130,587741723360952420,195.7706,28.18539,13:03:04.95,+28:11:07.4,48,0,0.875,0,0.061999998986721,0,0.061999998986721,0.938000023365021,0,0.938000023365021,1,0,0
1005517170932738048,1237657596224471283,587728930801057965,124.1437,39.20242,08:16:34.49,+39:12:08.7,23,0.34799998998642,0,0.261000007390976,0.391000002622604,0,0,0.65200001001358,0.34799998998642,0.65200001001358,0,0,1
936887299747112960,1237657242969899181,587731521744994467,138.8838,44.95269,09:15:32.11,+44:57:09.7,31,0.83899998664856,0,0,0.0649999976158142,0.0970000028610229,0,0.0649999976158142,0.778999984264374,0.118000000715256,0,0,1
862533099706148864,1237654654179868922,588010134655402230,137.2793,50.84028,09:09:07.03,+50:50:25.0,37,0.108000002801418,0.0270000007003546,0.458999991416931,0.270000010728836,0.0540000014007092,0.0810000002384186,0.757000029087067,0.096000000834465,0.768999993801117,0,0,1
2059379015252207616,1237662268070887601,587736546845982787,220.6001,6.440084,14:42:24.02,+06:26:24.3,54,0.74099999666214,0,0.0930000022053719,0.0560000017285347,0.111000001430511,0,0.148000001907349,0.499000012874603,0.342999994754791,0,0,1
1595528863553710080,1237662474228662512,587736753003757803,238.5828,35.36311,15:54:19.87,+35:21:47.2,58,0.707000017166138,0.017000000923872,0.034000001847744,0.155000001192093,0.0860000029206276,0,0.207000002264977,0.328000009059906,0.515999972820282,0,0,1
736441654294112256,1237652949065728124,587727227840823448,7.451083,-8.821694,00:29:48.26,-08:49:18.1,29,0.897000014781952,0,0.0689999982714653,0,0.034000001847744,0,0.0689999982714653,0.671000003814697,0.268999993801117,0,0,1
2826078375330736128,1237667911663288494,587742190438383787,175.7494,24.79242,11:42:59.86,+24:47:32.7,32,0.061999998986721,0.218999996781349,0.125,0.531000018119812,0.061999998986721,0,0.875,0.017000000923872,0.919000029563904,1,0,0
1129294693302036480,1237661971177734211,587732577775976575,167.063,6.73775,11:08:15.12,+06:44:15.9,20,0.0500000007450581,0.0500000007450581,0.150000005960464,0.699999988079071,0.0500000007450581,0,0.899999976158142,0.0160000007599592,0.931999981403351,1,0,0
1794687525361575936,1237661136883220684,588016890635026588,146.2162,34.41228,09:44:51.90,+34:24:44.2,28,0.0359999984502792,0.60699999332428,0.0359999984502792,0.25,0.0710000023245811,0,0.89300000667572,0.00600000005215406,0.920000016689301,1,0,0
2912773772048099328,1237670964316995684,587745243092090981,152.2843,16.27183,10:09:08.23,+16:16:18.6,26,0.537999987602234,0.0379999987781048,0,0.30799999833107,0.115000002086163,0,0.345999985933304,0.273999989032745,0.574000000953674,0,0,1
1979429669627258880,1237671260121464924,587735349086584906,125.7897,8.270889,08:23:09.54,+08:16:15.2,18,0.555999994277954,0,0.0560000017285347,0.166999995708466,0.111000001430511,0.111000001430511,0.222000002861023,0.513999998569489,0.261000007390976,0,0,1
1324139976010524672,1237659324959818208,587733603734913526,253.5963,31.40789,16:54:23.11,+31:24:28.4,22,0.5,0.136000007390976,0,0.181999996304512,0.181999996304512,0,0.317999988794327,0.108999997377396,0.587999999523163,0,0,1
