specObjID,mjd,plate,tile,fiberID,z,zErr,class,subClass,zWarning,ra,dec,cx,cy,cz,htmID,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,survey,programname,legacy_target1,legacy_target2,special_target1,special_target2,segue1_target1,segue1_target2,segue2_target1,segue2_target2,boss_target1,ancillary_target1,ancillary_target2,plateID,sourceType,targetObjID,objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,photoRa,photoDec,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,fieldID,dered_u,dered_g,dered_r,dered_i,dered_z
7992903188490768384,56666,7099,15637,508,2.392366,0.0003079461,QSO,BROADLINE,0,172.04207,59.587597,-0.501345555743427,0.070084172582966,0.862404106257429,15834363593646,0,0,0,0,0,0,0,boss,boss,0,0,0,0,0,0,0,0,3298535424000,0,16384,7992763550517962752,QSO,1237658303818694745,1237658303818694745,2,2987,301,4,109,89,1,0,6,35253360132112,20.3693,19.58147,19.40328,19.30964,19.10641,0.04936562,0.02149553,0.02157072,0.02776492,0.05997119,20.53531,19.76994,19.54829,19.42182,19.17673,0.05654996,0.01306088,0.01945783,0.03666655,0.0751615,20.40716,19.6481,19.44568,19.32542,19.2742,0.07321195,0.02252344,0.04124703,0.05400311,0.1314361,20.37943,19.58596,19.4063,19.30537,19.12865,0.04946541,0.01215168,0.01313897,0.01527524,0.04757647,20.35356,19.58625,19.4063,19.28238,19.11483,0.06051765,0.01215167,0.01499398,0.01528049,0.07547878,2.594427,0.03405008,0.9497254,257,1,1,1,16385,16385,172.042154498353,59.58751273357,0.07106327,0.05537201,0.0383061,0.02846554,0.02117313,1237658303818694656,20.30836,19.53059,19.36799,19.27691,19.10748
6816420789287669760,56089,6054,14842,810,0.3722527,4.161374E-05,GALAXY,,0,226.70874,41.964486,-0.50986415364844,-0.54122008170763,0.668669849762009,15353234485685,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,6816198138186967040,LRG,1237658205061382328,1237658205061382328,2,2964,301,4,520,184,1,0,3,105656464052312,22.75926,21.09541,19.54051,18.87126,18.60761,1.019413,0.04158567,0.01989606,0.01660471,0.04064018,23.0328,21.30141,19.64682,19.07133,18.68806,0.9778134,0.03731813,0.01700012,0.0160882,0.0464217,26.64172,20.54754,18.8697,18.33228,18.03061,1.104258,0.0702985,0.02757326,0.02716174,0.08760682,22.45498,20.44631,18.79825,18.19407,17.85241,0.4476375,0.0349699,0.01360861,0.01295337,0.03512085,22.32009,20.43961,18.80041,18.28679,17.98891,0.3290867,0.05935226,0.01755453,0.01353422,0.04631545,8.498681,0.1587722,0.8438437,257,24577,24577,24577,24577,24577,226.708743513689,41.964484418078,0.08065566,0.06284635,0.04347681,0.03230793,0.02403117,1237658205061382144,22.37432,20.38346,18.75477,18.16177,17.82838
12807117079259140096,58426,11375,17347,20,0.3017091,8.353744E-05,GALAXY,,0,140.23326,30.432807,-0.662752596919096,0.551533170722839,0.506527547986688,16435708971378,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,12807111581704923136,SPIDERS_XCLASS_CLUS,1237664092903703316,1237664092903703316,2,4335,301,3,200,788,1,0,3,35253360001040,23.20698,21.75348,20.63243,20.3367,19.80202,0.3382051,0.06171678,0.03659738,0.04087714,0.07159175,23.25457,21.76505,20.5127,20.02431,19.603,0.4531964,0.0632399,0.03332296,0.03266448,0.07938249,22.52785,21.06736,19.61298,19.16089,18.70242,0.990265,0.1274406,0.05471302,0.05625148,0.1362602,22.50462,20.88871,19.59746,19.13103,18.69561,0.3961576,0.04987024,0.02409916,0.02298127,0.05784737,22.71108,20.97072,19.55939,19.06927,18.4768,0.7647528,0.06665083,0.02487501,0.03183125,0.07339668,15.4784,0.6084968,0.8824799,257,24577,24577,24577,24577,24577,140.233259507395,30.4328074356363,0.09189605,0.07160478,0.04953586,0.03681045,0.02738021,1237664092903702528,22.41272,20.81711,19.54792,19.09422,18.66823
2612172799212546048,54653,2320,8106,309,-0.001071288,5.959908E-05,STAR,F5,0,319.32865,-7.139558,0.752579490012778,-0.646666034076277,-0.124286570409542,12997913091509,1,0,1,1,0,0,1,segue1,seguefaint,0,0,0,0,-2147475456,1073741824,0,0,0,0,0,2612087861939300352,NONLEGACY,11266126036009362,1237652599564337859,2,1659,301,3,95,707,1,0,6,35253360001552,21.61801,20.47328,20.12578,19.97886,19.75172,0.1643807,0.02736333,0.02763163,0.03304413,0.1031903,22.02528,20.79088,20.43649,20.30379,20.07454,0.2389079,0.03671187,0.03779798,0.04717042,0.1630225,21.59713,20.50121,20.11563,20.05476,19.83583,0.5835732,0.5543206,0.6220747,0.6537966,0.9767389,21.627,20.46468,20.11437,19.96665,19.73913,0.1713334,0.02644218,0.02467704,0.03000203,0.1029907,21.63587,20.46726,20.12714,19.97984,19.73311,0.1978218,0.02723279,0.02786236,0.03043353,0.1173505,2.829348,0.09910291,0.8374586,257,24577,24577,24577,24577,24577,319.328651941368,-7.13955567912048,0.6160875,0.4800512,0.3320972,0.2467838,0.1835618,1237652599564337152,21.01091,19.98463,19.78227,19.71987,19.55557
8002905446104190976,56686,7108,15648,32,2.392523,0.0002937794,QSO,BROADLINE,0,172.04207,59.587597,-0.501345555743427,0.070084172582966,0.862404106257429,15834363593646,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,3298535424000,0,16384,8002896650015090688,QSO,1237658303818694745,1237658303818694745,2,2987,301,4,109,89,1,0,6,35253360132112,20.3693,19.58147,19.40328,19.30964,19.10641,0.04936562,0.02149553,0.02157072,0.02776492,0.05997119,20.53531,19.76994,19.54829,19.42182,19.17673,0.05654996,0.01306088,0.01945783,0.03666655,0.0751615,20.40716,19.6481,19.44568,19.32542,19.2742,0.07321195,0.02252344,0.04124703,0.05400311,0.1314361,20.37943,19.58596,19.4063,19.30537,19.12865,0.04946541,0.01215168,0.01313897,0.01527524,0.04757647,20.35356,19.58625,19.4063,19.28238,19.11483,0.06051765,0.01215167,0.01499398,0.01528049,0.07547878,2.594427,0.03405008,0.9497254,257,1,1,1,16385,16385,172.042154498353,59.58751273357,0.07106327,0.05537201,0.0383061,0.02846554,0.02117313,1237658303818694656,20.30836,19.53059,19.36799,19.27691,19.10748
7241906779038437376,56309,6432,15372,431,1.029314,0.1681198,QSO,,64,175.85042,20.142977,-0.936375090895035,0.0679346925823309,0.344364003192927,15637369434721,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,0,4096,0,7241788306664466432,XMMGRIZ,0,1237667915953472436,2,5225,301,4,78,948,1,0,6,281543964623104,23.19396,24.09291,22.62438,21.32675,21.04055,0.5315939,0.327854,0.1603881,0.07679807,0.2209935,23.04946,24.23278,23.08245,21.77241,21.2942,0.4963902,0.4578418,0.3020751,0.1333427,0.3586083,22.63814,23.89203,23.09016,21.54068,21.09556,0.5800417,0.6031868,0.485109,0.1683791,0.4780913,23.39916,23.90995,22.5371,21.21996,20.98766,0.6880475,0.3344312,0.1740656,0.07998321,0.2504163,21.48186,23.54992,22.53788,21.3147,20.56049,0.4449978,0.3513027,0.1926266,0.09658992,0.2420541,3.668588,1.168817,0.9000021,257,1,24577,24577,24577,24577,175.850423807383,20.1429766901636,0.07704388,0.06003207,0.04152991,0.03086117,0.02295505,1237667915953471488,23.32212,23.84992,22.49557,21.1891,20.96471
5616009723780550656,55825,4988,13521,76,0.2415124,3.225446E-05,GALAXY,,0,257.34534,35.80419,-0.177673755858956,-0.791319886411503,0.585016985948834,14367629599841,0,0,0,0,0,0,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,5615988833063544832,LRG,1237671935506776501,1237671935506776501,2,6161,301,3,90,437,1,0,3,35253360132112,22.75781,20.38313,19.09602,18.55748,18.19173,0.3624365,0.02786302,0.02552394,0.02692354,0.03404028,23.32862,20.69393,19.22487,18.69393,18.38745,0.3563556,0.02668688,0.0193302,0.0242838,0.03384869,23.10004,19.5134,18.10123,17.57525,17.1692,2.950289,0.04657639,0.04728366,0.06163517,0.0619601,22.33763,19.46239,18.03928,17.49562,17.15373,0.5798325,0.02017576,0.00937099,0.009119468,0.02528834,22.81543,19.41843,18.03929,17.5273,17.12686,0.4940876,0.02063602,0.009370991,0.009117512,0.02797443,12.18674,0.1464105,0.8487687,257,24577,24577,24577,24577,24577,257.345330888366,35.8041948027501,0.1051916,0.08196456,0.0567027,0.04213618,0.03134158,1237671935506776064,22.23244,19.38043,17.98258,17.45348,17.12239
5617236233094975488,56069,4989,13522,442,0.2414865,3.080338E-05,GALAXY,,0,257.34534,35.80419,-0.177673755858956,-0.791319886411503,0.585016985948834,14367629599841,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,5617114737064028160,LRG,1237671935506776501,1237671935506776501,2,6161,301,3,90,437,1,0,3,35253360132112,22.75781,20.38313,19.09602,18.55748,18.19173,0.3624365,0.02786302,0.02552394,0.02692354,0.03404028,23.32862,20.69393,19.22487,18.69393,18.38745,0.3563556,0.02668688,0.0193302,0.0242838,0.03384869,23.10004,19.5134,18.10123,17.57525,17.1692,2.950289,0.04657639,0.04728366,0.06163517,0.0619601,22.33763,19.46239,18.03928,17.49562,17.15373,0.5798325,0.02017576,0.00937099,0.009119468,0.02528834,22.81543,19.41843,18.03929,17.5273,17.12686,0.4940876,0.02063602,0.009370991,0.009117512,0.02797443,12.18674,0.1464105,0.8487687,257,24577,24577,24577,24577,24577,257.345330888366,35.8041948027501,0.1051916,0.08196456,0.0567027,0.04213618,0.03134158,1237671935506776064,22.23244,19.38043,17.98258,17.45348,17.12239
3792179128552235008,54954,3368,553,539,0.0001303445,1.997693E-05,STAR,F5,0,200.24457,42.135455,-0.695750271630581,-0.256600917656725,0.670885630032198,15183184922668,1,0,1,0,1,0,1,segue2,segue2,0,0,0,0,0,0,-2147483647,-2147483648,0,0,0,3792030969360392192,STAR,11557197053558933,1237662195605176491,2,3893,301,5,250,171,1,0,6,68987912192,20.12865,18.96033,18.53985,18.33918,18.30684,0.08319439,0.02232285,0.04234411,0.01849782,0.03006992,20.46292,19.3321,18.89035,18.72565,18.65657,0.04960599,0.01024763,0.009492203,0.01194716,0.03475368,20.10339,19.02356,18.60646,18.40598,18.36534,0.05450885,0.01100862,0.01068678,0.01365239,0.04279809,20.13243,18.96047,18.56423,18.35172,18.3075,0.04386662,0.009508996,0.0086221,0.009984373,0.02444656,19.94269,18.95271,18.56423,18.35148,18.27107,0.04343167,0.00950735,0.0086221,0.009984043,0.02439473,3.013957,0.02131032,0.8594165,257,24705,24577,24577,24705,24705,200.244578600276,42.1354560320733,0.05447343,0.04244533,0.02936348,0.02182021,0.01623023,1237662195605176320,20.07795,18.91803,18.53486,18.3299,18.29127
3232620886611748864,54536,2871,8394,590,0.0004347909,1.295132E-05,STAR,F5,0,168.13933,39.118162,-0.759282363969112,0.159461623023234,0.630921772130486,16365589544562,1,0,1,1,0,0,1,segue1,seguefaint,0,0,0,0,-2146435072,1073741824,0,0,0,0,0,3232458708646651904,NONLEGACY,11278195448414252,1237664668976742528,2,4469,301,4,361,128,1,0,6,68987912704,19.50096,18.66903,18.36578,18.24416,18.22841,0.04668702,0.02762719,0.01538227,0.01555889,0.02565046,19.85346,18.97692,18.67709,18.58148,18.54034,0.0329859,0.007461122,0.007891177,0.01008086,0.0371563,19.59357,18.70159,18.40765,18.29977,18.28302,0.03376445,0.007266514,0.007996344,0.01064608,0.04211691,19.52641,18.67275,18.36189,18.24534,18.20912,0.02808112,0.007398394,0.00766949,0.008732019,0.02427311,19.52878,18.66588,18.36189,18.24925,18.1874,0.02806759,0.007396492,0.008225699,0.009424658,0.02619061,2.355681,0.01106538,0.9502206,257,24577,24577,24577,24577,24577,168.1393183871,39.1181588089196,0.08281089,0.06452569,0.04463857,0.03317124,0.02467331,1237664668976742400,19.4436,18.60823,18.31725,18.21217,18.18444
7563850382214189056,56398,6718,15441,199,0.5605759,0.0001522189,GALAXY,,0,219.31121,52.480126,-0.471221513036945,-0.385844323207412,0.793142133479105,15156737616251,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,7563795681514629120,LRG,1237661417677455846,1237661417677455846,2,3712,301,4,223,486,1,0,3,35255541170960,23.62883,22.74731,21.32069,20.32722,19.69553,0.7915365,0.1466271,0.0556915,0.03734918,0.09819236,24.0524,22.77534,21.30062,20.38086,19.87257,0.9152729,0.147933,0.05280638,0.04582952,0.1284672,26.07922,22.98041,21.00953,19.74129,19.154,1.254911,0.3774444,0.1104333,0.05404013,0.1427462,23.77398,22.59722,20.89813,19.87426,19.32412,0.947302,0.1533071,0.05333613,0.03345559,0.09382404,23.65512,22.77061,20.89812,19.54168,18.86254,0.7784534,0.2436291,0.06378745,0.03323748,0.09199945,6.825492,0.593069,0.8790036,257,1,24577,24577,24577,24577,219.311202024594,52.4800423234696,0.04216486,0.03285458,0.02272864,0.01688982,0.01256292,1237661417677455360,23.73182,22.56436,20.8754,19.85737,19.31156
2584055522692982784,53734,2295,1663,419,0.08063485,1.833382E-05,GALAXY,,0,146.76111,23.203499,-0.768737742105255,0.503793438480981,0.393998039597184,16305623360352,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,2583940348849973248,GALAXY,11562295714971805,1237667294266589367,2,5080,301,6,225,183,1,0,3,68987912960,20.29395,18.4182,17.44217,16.94061,16.6426,0.04870743,0.02376763,0.01612587,0.02022777,0.0162484,20.3505,18.40411,17.43646,17.01612,16.7158,0.04691515,0.005590982,0.00378749,0.003710583,0.007896598,18.82993,17.17866,16.25858,15.84097,15.53256,0.05819186,0.007958749,0.006466911,0.006498099,0.01198742,19.00735,17.10636,16.17932,15.76233,15.42342,0.03428264,0.00456533,0.003487228,0.003488254,0.006437733,18.4965,17.06928,16.17934,15.76463,15.45529,0.03363293,0.004563897,0.003487228,0.003488287,0.006436947,10.81517,0.02534228,0.8620071,257,16385,24577,24577,24577,24577,146.761102179597,23.2034965657245,0.1230755,0.09589958,0.06634289,0.04929988,0.03667005,1237667294266589184,18.88427,17.01046,16.11298,15.71303,15.38675
9324837561896816640,57041,8282,16675,489,0.7371481,0.0002083732,GALAXY,,0,134.25086,43.631951,-0.505059572638812,0.518442584590205,0.690023271034628,16454757894577,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9324703146604242944,LRG,1237657769630236683,1237657769630236683,2,2863,301,1,80,11,1,0,3,475058045063440,25.86437,23.92673,22.26269,20.80016,19.9646,0.8816116,0.4556274,0.1134213,0.06766379,0.09473304,25.36051,24.01698,22.36068,20.83861,19.87746,0.6981729,0.6093202,0.1646549,0.06375044,0.1097344,24.1483,23.54961,22.13365,20.1024,19.25365,1.729879,0.6403725,0.2869966,0.1151604,0.1289459,26.13549,23.78477,21.97243,20.47787,19.62012,0.4222979,0.3690281,0.1132604,0.05127769,0.08802184,26.0154,23.10166,21.97243,20.06887,19.15098,0.3938714,0.4432918,0.1447839,0.04956098,0.1060924,4.478666,0.8678716,0.8986434,257,24577,24577,24577,24577,24577,134.250863592512,43.6319510635896,0.1100432,0.08574495,0.05931796,0.0440796,0.03278713,1237657769630236672,26.02545,23.69903,21.91311,20.43379,19.58734
9256171980641816576,58198,8221,16603,541,0.6952015,0.0004085466,GALAXY,,0,188.81622,53.616134,-0.586183665316629,-0.0909159543975517,0.805060867110024,14650233445285,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9256023271698081792,LRG,1237657858222850748,1237657858222850748,2,2883,301,6,216,700,1,0,3,80329310280,23.4009,23.85672,22.0647,21.01581,20.19028,0.671012,0.3932167,0.134485,0.08376355,0.152259,23.41431,23.66878,22.26005,21.07524,20.35469,0.5651259,0.3092961,0.1501967,0.0902642,0.1782654,21.41305,22.48621,21.61593,20.34871,19.70547,0.4820369,0.4300418,0.2537389,0.184411,0.4621221,23.24994,23.32477,21.53389,20.34807,19.61946,0.8532839,0.385136,0.1277174,0.07357167,0.1467439,20.67364,22.16138,21.53389,20.30889,19.55021,0.5274227,0.282222,0.1277174,0.08347517,0.1741107,14.71784,3.321362,0.7986779,257,16385,24577,24577,24577,24577,188.816223534115,53.616133838092,0.0854876,0.06661136,0.04608143,0.03424344,0.02547083,1237657858222850048,23.16445,23.25816,21.48781,20.31383,19.59399
1762093602835556352,53002,1565,9471,219,0.180608,5.133285E-05,GALAXY,,0,49.495152,-1.1406831,0.649383672052087,0.760200331138089,-0.019907360691148,9417773871808,1,0,0,0,0,0,1,sdss,lowz_lrg,0,0,128,0,0,0,0,0,0,0,0,1762033404573935616,NONLEGACY,11554755376972002,1237663237128061158,2,4136,301,1,148,230,1,0,3,68988047872,22.2017,20.69339,19.53237,19.00932,18.61181,0.1585747,0.03074693,0.01669866,0.01635803,0.0300872,22.54116,20.86853,19.58069,19.06436,18.76906,0.1747041,0.03210288,0.01562473,0.01491756,0.0395479,21.34972,20.34099,19.00476,18.54623,18.12584,0.2425427,0.04710238,0.0221204,0.02145431,0.05617718,21.96669,20.22976,18.96496,18.42545,18.10464,0.209738,0.0247696,0.01233842,0.0115669,0.02749538,20.29614,20.32031,18.96491,18.48074,18.16198,0.1944903,0.02476298,0.01233842,0.01156767,0.0273947,4.392772,0.06399208,0.9284627,257,1,24577,24577,24577,24577,49.4951342938657,-1.14068055635874,0.3015923,0.2349987,0.162571,0.1208077,0.08985871,1237663237128060928,21.6651,19.99476,18.80239,18.30464,18.01478
1689986543155963904,53740,1501,9407,39,0.0003246189,2.193952E-05,STAR,F9,0,22.636259,-1.064258,0.922807617209684,0.384813094726942,-0.0185737380852409,9019594532248,1,0,0,0,0,0,1,sdss,southern,0,0,10737418240,0,0,0,0,0,0,0,0,1689975822917593088,NONLEGACY,11554755365240960,1237663782596706417,2,4263,301,1,267,113,1,0,6,68988043264,20.10985,18.89955,18.43286,18.25003,18.16958,0.03826082,0.02857653,0.03150431,0.02001488,0.02173412,20.3971,19.22642,18.76054,18.58765,18.48144,0.04397655,0.009852398,0.006268726,0.01014844,0.02930649,20.13988,18.96266,18.48377,18.33088,18.21974,0.04476992,0.009741715,0.008813563,0.01039894,0.03101842,20.09247,18.89451,18.42537,18.25128,18.16362,0.03539526,0.009046961,0.008161589,0.008815833,0.01959612,20.06053,18.8973,18.42537,18.25653,18.17075,0.03534244,0.009046074,0.008238169,0.008812133,0.01989402,2.057824,0.01115236,0.9165496,257,24577,24577,24577,24577,24577,22.6362800718347,-1.06424822256421,0.1304272,0.101628,0.07030576,0.05224471,0.03886047,1237663782596706304,19.96204,18.79288,18.35507,18.19904,18.12476
6156434535410323456,56014,5468,14077,50,0.3272685,6.590336E-05,GALAXY,,0,220.33632,11.912392,-0.745842459651493,-0.633333669756908,0.206415813670512,15199142677166,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,6156420791518898176,LRG,1237662529531937190,1237662529531937190,2,3971,301,3,144,422,1,0,3,68987912448,24.71599,21.44581,19.83788,19.26866,18.88507,0.9931802,0.05487209,0.02426504,0.02017459,0.0420817,24.61846,21.54185,19.93601,19.35001,18.96003,0.9823655,0.05529195,0.02052951,0.016668,0.04223169,21.39157,20.44759,18.94476,18.32998,17.98294,0.5209666,0.09922038,0.03633367,0.03078164,0.07792767,24.2704,20.48878,18.83428,18.24715,17.88387,1.981212,0.04411238,0.0161895,0.01312593,0.0329088,20.68769,20.3111,18.83428,18.21658,17.88385,0.6856311,0.04437268,0.0161895,0.01310864,0.03562982,12.06704,0.2899117,0.8536162,257,16385,24577,24577,24577,24577,220.336319811438,11.9123914821965,0.1371957,0.106902,0.07395431,0.05495597,0.04087715,1237662529531936768,24.1332,20.38188,18.76033,18.1922,17.84299
6432393823314530304,56686,5713,14459,464,0.2519894,3.767304E-05,GALAXY,STARFORMING,0,135.01597,61.135055,-0.341448569883416,0.341258279625361,0.875760047451189,15891161125829,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,1,0,0,6432266279969630208,LRG,1237663531337319036,1237663531337319036,2,4204,301,5,209,636,1,0,3,140806476398848,23.33785,21.52208,20.10406,19.50279,19.04535,2.666861,0.04755645,0.02747165,0.02425425,0.04499162,23.00727,21.53227,19.97017,19.36111,18.95034,1.155616,0.05368659,0.02474285,0.02338426,0.05354812,19.83515,19.98204,18.54288,17.95888,17.31953,0.2525012,0.1296591,0.04577267,0.06511641,0.1225439,21.56047,19.98777,18.48669,17.86473,17.44639,0.3288356,0.03693864,0.01795228,0.01687669,0.03684705,19.33436,19.67644,18.48669,17.92854,17.62211,0.2162779,0.03662759,0.01795228,0.01685579,0.03673399,12.26325,0.3574705,0.8299214,257,24577,24577,24577,24577,24577,135.015974790067,61.1349602217086,0.323904,0.2523838,0.1745979,0.129745,0.09650642,1237663531337318400,21.23656,19.73539,18.31209,17.73499,17.34989
7188923238629789696,56356,6385,15297,190,0.7374991,0.0002325445,GALAXY,,0,134.25084,43.631946,-0.505059433686884,0.518442804021363,0.690023207872279,16454757894570,0,0,0,0,0,0,0,boss,special_plates_NGC,0,0,0,0,0,0,0,0,0,0,2097152,7188871011831392256,HIZ_LRG,1237657769630236683,1237657769630236683,2,2863,301,1,80,11,1,0,3,475058045063440,25.86437,23.92673,22.26269,20.80016,19.9646,0.8816116,0.4556274,0.1134213,0.06766379,0.09473304,25.36051,24.01698,22.36068,20.83861,19.87746,0.6981729,0.6093202,0.1646549,0.06375044,0.1097344,24.1483,23.54961,22.13365,20.1024,19.25365,1.729879,0.6403725,0.2869966,0.1151604,0.1289459,26.13549,23.78477,21.97243,20.47787,19.62012,0.4222979,0.3690281,0.1132604,0.05127769,0.08802184,26.0154,23.10166,21.97243,20.06887,19.15098,0.3938714,0.4432918,0.1447839,0.04956098,0.1060924,4.478666,0.8678716,0.8986434,257,24577,24577,24577,24577,24577,134.250863592512,43.6319510635896,0.1100432,0.08574495,0.05931796,0.0440796,0.03278713,1237657769630236672,26.02545,23.69903,21.91311,20.43379,19.58734
10796284574365405184,57813,9589,17231,110,0.8573629,7.146546E-05,GALAXY,,0,143.27723,22.505541,-0.740494957213935,0.552405846228968,0.38277277775828,16319213045198,1,0,0,0,0,1,0,eboss,ELG_NGC,0,0,0,0,0,0,0,0,0,0,0,10796254337799563264,ELG,0,1237667210512826913,2,5061,301,2,196,545,1,0,3,439873639154432,23.17835,22.98618,22.52329,22.05096,21.52944,0.3891204,0.1537137,0.2625993,0.1781666,0.3877816,23.91174,23.29227,22.93478,22.24148,21.97111,0.7210411,0.2317833,0.5479182,0.286446,0.740353,24.63384,22.94299,23.32295,21.22209,22.28478,1.397244,0.2756213,0.7007347,0.2234818,1.373312,23.44688,23,22.50139,21.98657,21.47348,0.5132271,0.160968,0.1691369,0.1809564,0.4090571,23.44335,22.79999,22.50881,21.76905,21.24804,0.5067118,0.2147689,0.17343,0.1768336,0.495717,3.031509,0.898539,0.8541258,257,24577,24577,24577,24577,24577,143.277190895328,22.5055751415297,0.1267393,0.09875438,0.06831782,0.05076747,0.03776167,1237667210512826368,23.32014,22.90125,22.43307,21.9358,21.43571
4133357045771685888,55483,3671,10097,649,0.4317592,0.0001147342,GALAXY,,0,115.67287,46.220859,-0.299744969682404,0.623579500128101,0.722012160680194,16275957112775,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,6,0,0,4133178650014001152,LRG,1237663786878763596,1237663786878763596,2,4264,301,1,70,588,1,0,3,35253360132440,25.24501,22.81064,21.40082,20.5628,20.05114,0.6485201,0.311322,0.1253141,0.07443506,0.08844729,25.21692,22.5478,21.09035,20.30714,19.77957,0.7498256,0.3060102,0.1235032,0.08142599,0.0972987,25.18892,21.61775,20.31954,19.49593,19.81172,3.173797,0.5435461,0.2513381,0.159429,0.5139418,25.50531,21.81498,20.38095,19.52983,19.01659,1.043119,0.1176195,0.04784829,0.03263444,0.06971425,25.31932,21.64215,20.34843,19.40155,19.14337,0.9741036,0.141272,0.0487641,0.03249999,0.06933024,15.52831,1.229798,0.8816388,257,24577,24577,24577,24577,24577,115.672899605092,46.220852837312,0.2318374,0.1806461,0.1249701,0.0928662,0.0690754,1237663786878763008,25.27348,21.63433,20.25598,19.43697,18.94752
7090961972792152064,56208,6298,15084,161,0.4521326,0.0001112509,GALAXY,,0,340.12694,23.699648,0.861135437976485,-0.311268797878442,0.401942151221239,13414311729165,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,7090917717453056000,LRG,1237666434727084848,1237666434727084848,2,4880,301,5,85,816,1,0,3,68987912448,24.98079,22.91149,21.09062,20.27871,19.7819,0.6981096,0.1132276,0.04380904,0.03411359,0.07290594,23.99031,23.00219,21.16928,20.27379,19.86521,0.8153437,0.1731836,0.05814771,0.04406288,0.1063196,24.6616,22.70564,20.68461,19.74553,19.63237,2.355375,0.3214292,0.08779731,0.06419579,0.2500993,24.95275,22.4579,20.63246,19.74074,19.30308,1.013246,0.1163021,0.04221862,0.03156797,0.07210176,25.13751,22.61703,20.65216,19.69497,19.39676,0.6633866,0.1628421,0.05261775,0.03805544,0.07123405,5.451349,0.3676687,0.8789651,257,24577,24577,24577,24577,24577,340.126937837166,23.6996448844809,0.2431216,0.1894387,0.1310528,0.09738629,0.07243751,1237666434727084032,24.70963,22.26846,20.50141,19.64335,19.23065
9446427612459323392,57485,8390,16729,463,0.6067775,0.0003256036,GALAXY,,0,202.53732,41.021007,-0.696850249421849,-0.289176742662566,0.656335692602326,15184506697017,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9446300343992330240,LRG,1237662194532287220,1237662194532287220,2,3893,301,3,263,756,1,0,3,68988043520,24.45553,23.7773,21.81891,20.80983,20.09017,1.104845,0.3262183,0.1088451,0.06298356,0.1150865,24.12344,23.91723,22.11154,21.06163,20.30411,0.854168,0.390442,0.1339832,0.07784875,0.1597008,24.37867,23.67706,21.72913,20.33642,19.46097,2.287813,0.7861034,0.2271887,0.09570634,0.1784536,24.27137,23.49708,21.56718,20.52402,19.78066,1.24975,0.3276161,0.1046541,0.05886322,0.1128938,23.16513,23.42295,21.56712,20.37056,19.49472,1.655068,0.3580023,0.1338836,0.0587929,0.1415651,8.479299,1.543715,0.8053034,257,24577,24577,24577,24577,24577,202.537317362253,41.0210065837214,0.04061404,0.03164618,0.02189269,0.01626861,0.01210086,1237662194532286464,24.23076,23.46544,21.54529,20.50775,19.76856
