cntr,ra,dec,sigra,sigdec,sigradec,wx,wy,coadd_id,src,rchi2,xsc_prox,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,rho12,rho23,rho34,q12,q23,q34,blend_ext_flags,w1mpro,w1sigmpro,w1snr,w1rchi2,w1sat,w1nm,w1m,w1cov,w1frtr,w1flux,w1sigflux,w1sky,w1sigsky,w1conf,w1mag,w1sigmag,w1mcor,w1magp,w1sigp1,w1sigp2,w1dmag,w1mjdmin,w1mjdmax,w1mjdmean,w1rsemi,w1ba,w1pa,w1gmag,w1siggmag,w1flg,w1gflg,ph_qual_det1,w1ndf,w1mlq,w1cc_map,var_flg1,moon_lev1,satnum1,w2mpro,w2sigmpro,w2snr,w2rchi2,w2sat,w2nm,w2m,w2cov,w2frtr,w2flux,w2sigflux,w2sky,w2sigsky,w2conf,w2mag,w2sigmag,w2mcor,w2magp,w2sigp1,w2sigp2,w2dmag,w2mjdmin,w2mjdmax,w2mjdmean,w2rsemi,w2ba,w2pa,w2gmag,w2siggmag,w2flg,w2gflg,ph_qual_det2,w2ndf,w2mlq,w2cc_map,var_flg2,moon_lev2,satnum2,w3mpro,w3sigmpro,w3snr,w3rchi2,w3sat,w3nm,w3m,w3cov,w3frtr,w3flux,w3sigflux,w3sky,w3sigsky,w3conf,w3mag,w3sigmag,w3mcor,w3magp,w3sigp1,w3sigp2,w3dmag,w3mjdmin,w3mjdmax,w3mjdmean,w3rsemi,w3ba,w3pa,w3gmag,w3siggmag,w3flg,w3gflg,ph_qual_det3,w3ndf,w3mlq,w3cc_map,var_flg3,moon_lev3,satnum3,w4mpro,w4sigmpro,w4snr,w4rchi2,w4sat,w4nm,w4m,w4cov,w4frtr,w4flux,w4sigflux,w4sky,w4sigsky,w4conf,w4mag,w4sigmag,w4mcor,w4magp,w4sigp1,w4sigp2,w4dmag,w4mjdmin,w4mjdmax,w4mjdmean,w4rsemi,w4ba,w4pa,w4gmag,w4siggmag,w4flg,w4gflg,ph_qual_det4,w4ndf,w4mlq,w4cc_map,var_flg4,moon_lev4,satnum4,w1mag_1,w1sigmag_1,w1flg_1,w1mag_2,w1sigmag_2,w1flg_2,w1mag_3,w1sigmag_3,w1flg_3,w1mag_4,w1sigmag_4,w1flg_4,w1mag_5,w1sigmag_5,w1flg_5,w1mag_6,w1sigmag_6,w1flg_6,w1mag_7,w1sigmag_7,w1flg_7,w1mag_8,w1sigmag_8,w1flg_8,w2mag_1,w2sigmag_1,w2flg_1,w2mag_2,w2sigmag_2,w2flg_2,w2mag_3,w2sigmag_3,w2flg_3,w2mag_4,w2sigmag_4,w2flg_4,w2mag_5,w2sigmag_5,w2flg_5,w2mag_6,w2sigmag_6,w2flg_6,w2mag_7,w2sigmag_7,w2flg_7,w2mag_8,w2sigmag_8,w2flg_8,w3mag_1,w3sigmag_1,w3flg_1,w3mag_2,w3sigmag_2,w3flg_2,w3mag_3,w3sigmag_3,w3flg_3,w3mag_4,w3sigmag_4,w3flg_4,w3mag_5,w3sigmag_5,w3flg_5,w3mag_6,w3sigmag_6,w3flg_6,w3mag_7,w3sigmag_7,w3flg_7,w3mag_8,w3sigmag_8,w3flg_8,w4mag_1,w4sigmag_1,w4flg_1,w4mag_2,w4sigmag_2,w4flg_2,w4mag_3,w4sigmag_3,w4flg_3,w4mag_4,w4sigmag_4,w4flg_4,w4mag_5,w4sigmag_5,w4flg_5,w4mag_6,w4sigmag_6,w4flg_6,w4mag_7,w4sigmag_7,w4flg_7,w4mag_8,w4sigmag_8,w4flg_8,glat,glon,rjce
3101241000355,0.4869176,-3.7724015,0.555,0.5655,-0.1824,775.944,101.129,0000m031_ab41,355,0.8476,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,-17,5,98,0,0,0,1,16.346,0.096,11.3,0.8449,0,8,12,12.806,0,45.868,4.0638,17.839,2.998,0,15.959,0.112,0.261,16.338,0.374,0.108,1.373,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,0,0,129,11,1,0,0,0,0,15.902,0.216,5,0.8832,0,0,12,12.822,0,27.503,5.4779,44.174,4.097,0,15.661,0.32,0.319,15.896,0.575,0.166,2.722,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,0,0,2,11,0,0,16,0,0,12.339,9999,-0.6,0.8672,0,0,12,12.924,0,-53.318,91.945,3310.434,34.368,0,11.425,9999,0.825,13.846,8.111,2.341,2.357,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,32,0,16,4,0,0,16,0,0,8.752,9999,-1.1,0.8123,0,0,12,12.827,0,-26.431,25.019,1111.997,12.919,0.37,7.831,9999,0.576,11.025,9999,9999,1.259,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,32,0,16,3,0,0,16,0,0,16.706,0.126,0,16.22,0.112,0,16.001,0.112,0,15.87,0.112,1,15.757,0.112,1,15.582,0.112,1,15.311,0.112,1,15.018,0.112,1,16.421,0.345,0,15.98,0.32,0,15.747,0.32,0,15.507,0.32,1,15.19,0.32,1,14.881,0.32,1,14.619,0.32,1,14.395,0.32,1,12.588,9999,32,12.25,9999,32,12.076,9999,32,11.847,9999,32,11.644,9999,32,11.463,9999,32,11.298,9999,32,11.148,9999,32,8.976,9999,32,8.407,9999,32,8.725,9999,1,8.378,9999,1,7.995,9999,1,7.631,9999,1,7.387,9999,1,7.185,9999,1,-63.8229482822952,93.942095195333,-13746.99
1601241000654,0.7446191,-2.0310738,0.8735,0.9042,-0.2805,99.722,695.095,0000m016_ab41,654,0.9414,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,33,87,-86,0,1,0,1,16.935,0.15,7.3,0.9922,0,2,13,12.766,0,26.66,3.6737,17.986,3.029,0,16.479,0.175,0.261,16.963,0.586,0.162,2.212,55367.75867244,55368.88319089,55368.29799623,9999,9999,9999,9999,9999,0,0,130,12,0,0,16,0,0,16.565,0.373,2.9,0.893,0,1,13,12.92,0,14.923,5.1243,44.348,3.829,0,15.553,9999,0.319,16.468,0.893,0.248,1.831,55367.75867244,55368.88319089,55368.29799623,9999,9999,9999,9999,9999,32,0,4,9,0,0,16,0,0,12.612,9999,0.1,0.9333,0,0,13,12.905,0,8.5241,67.23,3327.165,30.874,0,12.056,9999,0.825,19.941,9999,9999,2.963,55367.75867244,55368.88319089,55368.29799623,9999,9999,9999,9999,9999,32,0,16,6,0,0,16,0,0,9.065,9999,0.1,0.9669,0,0,13,12.79,0,2.0637,17.723,1124.762,10.727,1.068,8.451,9999,0.576,12.119,9999,9999,2.593,55367.75867244,55368.88319089,55368.29799623,9999,9999,9999,9999,9999,32,0,16,5,0,0,16,0,0,17.192,0.195,0,16.74,0.175,0,16.437,0.175,0,16.103,0.175,0,15.773,0.175,1,15.503,0.175,1,15.294,0.175,1,15.109,0.175,1,16.242,9999,32,15.872,9999,32,15.632,9999,32,15.499,9999,32,15.415,9999,32,15.264,9999,32,15.027,9999,32,14.761,9999,32,13.235,9999,32,12.881,9999,32,12.595,9999,32,12.362,9999,32,12.163,9999,32,11.983,9999,32,11.82,9999,32,11.667,9999,32,9.457,9999,32,9.027,9999,32,8.687,9999,32,8.394,9999,32,8.137,9999,32,7.904,9999,32,7.69,9999,32,7.493,9999,32,-62.3477832581841,96.0645891956618,-13747.14
1601241000655,0.6537763,-2.2144999,0.879,0.9002,-0.2504,337.593,214.952,0000m016_ab41,655,0.9451,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,-36,0,-90,0,0,1,1,16.862,0.152,7.1,0.8291,0,3,11,11.819,0,28.513,3.9961,18.005,2.801,0,16.725,0.268,0.261,16.86,0.523,0.158,2.73,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,1,0,130,10,0,0,16,0,0,16.294,0.32,3.4,0.8788,0,1,11,11.778,0,19.167,5.6537,44.408,3.94,0,16.362,0.532,0.319,16.652,1.252,0.377,3.277,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,1,0,2,8,0,0,16,0,0,12.113,9999,1.2,0.9505,0,0,11,11.826,0,82.899,71.74,3325.407,29.909,0.122,11.758,9999,0.825,13.175,2.023,0.61,4.148,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,32,0,16,7,0,0,16,0,0,8.885,9999,0.4,1.142,0,0,11,11.859,0,6.6813,18.79,1126.52,10.911,0.688,8.106,9999,0.576,11.653,9999,9999,2.13,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,32,0,16,5,0,0,16,0,0,17.48,0.299,0,16.986,0.268,1,16.723,0.268,1,16.527,0.268,1,16.311,0.268,1,16.082,0.268,1,15.839,0.268,1,15.564,0.268,1,16.366,9999,32,16.681,0.532,1,15.73,0.532,32,15.674,0.532,32,15.649,0.532,32,15.564,0.532,32,15.411,0.532,32,15.201,0.532,32,13.057,9999,32,12.583,9999,32,12.247,9999,32,12.015,9999,32,11.82,9999,32,11.65,9999,32,11.521,9999,32,11.379,9999,32,9.261,9999,32,8.682,9999,32,8.29,9999,32,7.981,9999,32,7.73,9999,32,7.577,9999,32,7.451,9999,32,7.275,9999,32,-62.4787556026183,95.724986789123,-13746.02
1601241000657,0.4996982,-2.0114616,1.0008,1.0487,-0.3427,740.514,746.615,0000m016_ab41,657,0.9157,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,-56,34,57,1,0,0,1,16.948,0.163,6.7,0.8811,0,2,11,11.806,0,26.35,3.9548,17.978,3.059,0,16.423,0.171,0.261,16.843,0.505,0.152,1.58,55367.62636863,55368.61858328,55368.07732905,9999,9999,9999,9999,9999,1,0,130,9,0,0,16,0,0,16.475,9999,0.9,0.8581,0,0,11,11.499,0,5.0504,5.5858,44.338,3.926,0,15.882,9999,0.319,17.292,3.62,1.091,3.163,55367.62636863,55368.61858328,55368.07732905,9999,9999,9999,9999,9999,32,0,16,6,0,0,16,0,0,12.543,9999,0.1,0.9588,0,0,11,11.472,0,8.1526,72.105,3320.122,30.909,0.57,11.566,9999,0.825,16.506,9999,9999,4.514,55367.62636863,55368.61858328,55368.07732905,9999,9999,9999,9999,9999,32,0,16,5,0,0,16,0,0,8.934,9999,0.2,0.985,0,0,11,11.92,0,4.5117,18.903,1123.915,11.523,0,8.367,9999,0.576,10.363,4.868,1.468,1.549,55367.62636863,55368.61858328,55368.07732905,9999,9999,9999,9999,9999,32,0,16,4,0,0,16,0,0,17.152,0.187,0,16.684,0.171,1,16.399,0.171,1,16.151,0.171,1,15.883,0.171,1,15.554,0.171,1,15.179,0.171,1,14.84,0.171,1,16.557,9999,32,16.201,9999,32,16.009,9999,32,15.887,9999,32,15.683,9999,32,15.501,9999,32,15.337,9999,32,14.989,9999,32,12.941,9999,32,12.391,9999,32,12.031,9999,32,11.731,9999,32,12.172,9999,1,11.995,9999,1,11.887,9999,1,11.787,9999,1,13.063,9999,32,8.943,9999,32,8.598,9999,32,8.306,9999,32,8.045,9999,32,7.81,9999,32,7.595,9999,32,7.396,9999,32,-62.2305615105837,95.6005827134618,-13746.68
3101241000356,0.5929492,-3.5507904,0.5188,0.5141,-0.1409,498.568,681.174,0000m031_ab41,356,0.8993,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,-25,6,47,0,0,0,1,16.212,0.089,12.2,0.7718,0,8,11,10.795,0,51.88,4.259,17.889,2.991,0.1,16.113,0.141,0.261,16.256,0.172,0.052,0.683,55367.09740833,55368.08962297,55367.60855302,9999,9999,9999,9999,9999,0,0,129,10,0,0,0,0,0,16.12,0.286,3.8,0.894,0,1,11,10.88,0,22.483,5.9223,44.171,4.016,0.659,15.382,9999,0.319,16.082,0.555,0.167,3.973,55367.09740833,55368.08962297,55367.60855302,9999,9999,9999,9999,9999,32,0,2,9,0,0,16,0,0,11.826,9999,2,0.8567,0,1,11,10.964,0,145.8,74.492,3310.269,30.124,12.334,11.44,9999,0.825,12.995,2.526,0.762,3.854,55367.09740833,55368.08962297,55367.60855302,9999,9999,9999,9999,9999,32,0,16,5,1,0,16,0,0,8.446,0.315,3.4,1.098,0,1,11,10.885,0,66.303,19.222,1112.463,10.297,2.881,15.387,9999,0.576,8.652,1.192,0.359,4.455,55367.09740833,55368.08962297,55367.60855302,9999,9999,9999,9999,9999,32,0,2,8,1,0,16,0,0,16.742,0.143,0,16.374,0.141,0,16.158,0.141,0,15.911,0.141,1,15.677,0.141,1,15.514,0.141,1,15.438,0.141,1,15.421,0.141,1,16.033,9999,32,15.701,9999,32,15.577,9999,32,15.608,9999,32,15.487,9999,32,15.306,9999,32,15.14,9999,32,14.988,9999,32,12.842,9999,32,12.265,9999,32,12.65,9999,0,12.417,9999,1,12.23,9999,1,12.001,9999,1,11.682,9999,1,11.36,9999,1,8.65,9999,32,15.963,9999,32,7.981,9999,32,7.688,9999,32,7.428,9999,32,7.193,9999,32,6.977,9999,32,6.779,9999,32,-63.6682184910325,94.373201323005,-13747.37
3101241000357,0.6608921,-3.5665163,0.4953,0.4904,-0.128,321.062,639.901,0000m031_ab41,357,0.9705,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,0,-40,55,0,0,1,1,16.199,0.087,12.6,0.9135,0,7,12,11.871,0,52.533,4.1856,17.93,2.989,0.037,15.91,0.124,0.261,16.206,0.255,0.074,0.714,55367.09740833,55368.22192674,55367.65966749,9999,9999,9999,9999,9999,1,0,129,11,0,0,0,0,0,15.689,0.187,5.8,0.885,0,1,12,11.889,0,33.464,5.7558,44.094,4.034,0,15.368,0.287,0.319,15.684,0.604,0.174,2.66,55367.09740833,55368.22192674,55367.65966749,9999,9999,9999,9999,9999,1,0,2,11,0,0,16,0,0,12.199,9999,0.9,1.061,0,0,12,11.862,0,64.798,72.159,3308.788,30.575,6.751,11.986,9999,0.825,13.268,2.205,0.637,3.108,55367.09740833,55368.22192674,55367.65966749,9999,9999,9999,9999,9999,32,0,16,7,0,0,16,0,0,8.279,9999,1.8,1.046,0,0,12,11.831,0,36.5,20.427,1112.86,11.256,2.897,7.891,9999,0.576,8.717,1.706,0.492,2.727,55367.09740833,55368.22192674,55367.65966749,9999,9999,9999,9999,9999,32,0,16,8,0,0,16,0,0,16.658,0.141,1,16.171,0.124,1,15.908,0.124,1,15.699,0.124,1,15.504,0.124,1,15.362,0.124,1,15.286,0.124,1,15.245,0.124,1,16.289,0.361,1,15.687,0.287,1,15.305,0.287,1,14.99,0.287,1,14.749,0.287,1,14.6,0.287,1,14.512,0.287,1,14.471,0.287,1,13.234,9999,32,12.811,9999,32,12.566,9999,32,12.307,9999,32,11.956,9999,32,11.613,9999,32,11.343,9999,32,11.168,9999,32,8.955,9999,32,8.467,9999,32,8.124,9999,32,7.875,9999,32,7.556,9999,32,7.214,9999,32,6.96,9999,32,6.762,9999,32,-63.7113002635105,94.4965639073155,-13747.39
3101241000358,0.4950261,-3.7633834,0.5683,0.5906,-0.2073,754.748,124.728,0000m031_ab41,358,0.9359,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,18,95,54,0,0,0,1,16.367,0.104,10.4,0.8749,0,5,12,12.295,0,44.991,4.3143,17.869,3.019,0,15.629,0.084,0.261,16.365,0.299,0.086,0.804,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,1,0,129,11,0,0,0,0,0,15.841,0.209,5.2,0.9962,0,1,12,12.367,0,29.079,5.597,44.173,4.087,0,15.589,0.419,0.319,15.824,1.177,0.34,2.86,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,1,0,2,9,1,0,16,0,0,12.314,9999,-1.3,0.8453,0,0,12,12.59,0,-120.77,94.076,3311.02,34.735,0.944,11.388,9999,0.825,15.24,9999,9999,0.975,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,32,0,16,2,0,0,16,0,0,8.663,9999,0.8,1.051,0,1,12,12.778,0,15.663,19.325,1108.726,11.154,0.865,7.931,9999,0.576,10.109,3.931,1.135,2.853,55366.96510454,55367.95731917,55367.43365385,9999,9999,9999,9999,9999,32,0,16,4,1,0,16,0,0,16.556,0.111,1,15.89,0.084,1,15.378,0.084,1,14.971,0.084,1,14.642,0.084,1,14.356,0.084,1,14.113,0.084,1,13.919,0.084,1,16.458,0.494,1,15.908,0.419,1,15.537,0.419,1,15.24,0.419,1,15.076,0.419,1,15.005,0.419,1,14.969,0.419,1,14.23,0.419,32,12.76,9999,32,12.213,9999,32,11.78,9999,32,12.015,9999,1,11.63,9999,1,11.35,9999,1,11.132,9999,1,10.988,9999,1,9.027,9999,32,8.507,9999,32,8.236,9999,32,8.031,9999,32,7.837,9999,32,7.627,9999,32,7.434,9999,32,7.327,9999,32,-63.8183115736715,93.9674664592264,-13747.09
4601241000057,0.7332537,-5.1740881,0.1413,0.1464,-0.0323,136.076,395.663,0000m046_ab41,57,0.9781,9999,1319885747,0.255,-23,1,15.152,0.048,14.512,0.059,14.235,0.074,-12,-47,-99,0,1,0,1,14.195,0.031,34.5,1.089,0,12,12,12.751,0,332.76,9.643,17.455,2.836,0,13.938,0.02,0.261,14.198,0.076,0.022,0.264,55366.56844785,55367.56066249,55367.09766297,9999,9999,9999,9999,9999,1,0,129,11,0,0,0,0,0,14.073,0.051,21.3,0.9606,0,12,12,12.916,0,148.22,6.951,43.932,3.844,0,13.827,0.063,0.319,14.096,0.078,0.022,0.388,55366.56844785,55367.56066249,55367.09766297,9999,9999,9999,9999,9999,1,0,1,11,0,0,1,0,0,12.381,9999,0.5,0.932,0,0,12,12.996,0,35.476,70.709,3245.685,31.312,1.675,11.758,9999,0.825,13.734,4.63,1.337,4.981,55366.56844785,55367.56066249,55367.09766297,9999,9999,9999,9999,9999,32,0,16,6,0,0,16,0,0,8.906,9999,-1.3,0.9513,0,0,12,13.134,0,-28.87,21.698,1083.479,11.753,2.988,8.365,9999,0.576,9999,9999,9999,0.052,55366.56844785,55367.56066249,55367.09766297,9999,9999,9999,9999,9999,32,0,16,1,0,0,16,0,0,14.706,0.023,1,14.199,0.02,1,13.773,0.02,1,13.286,0.02,1,12.877,0.02,1,12.64,0.02,1,12.539,0.02,1,12.499,0.02,1,14.719,0.076,1,14.146,0.063,1,13.726,0.063,1,13.307,0.063,1,12.955,0.063,1,12.732,0.063,1,12.627,0.063,1,12.585,0.063,1,12.989,9999,32,12.583,9999,32,12.344,9999,32,12.145,9999,32,11.964,9999,32,11.848,9999,32,11.76,9999,32,11.631,9999,32,9.374,9999,32,8.941,9999,32,8.598,9999,32,8.304,9999,32,8.045,9999,32,7.81,9999,32,7.595,9999,32,7.397,9999,32,-65.1902341860652,93.0253865165589,0.04260522
4601241000058,0.5097933,-5.0973503,0.1328,0.1308,-0.0322,718.558,597.065,0000m046_ab41,58,0.913,9999,1319882777,0.174,-35.7,1,14.837,0.034,14.192,0.039,13.992,0.054,-25,-12,8,0,0,0,1,13.824,0.029,38,0.872,0,11,11,11.007,0,468.11,12.31,17.45,2.909,0.068,13.843,0.035,0.261,13.823,0.042,0.013,0.154,55366.43614409,55367.42835873,55366.94728883,9999,9999,9999,9999,9999,0,0,129,10,0,0,0,0,0,13.847,0.049,22.3,0.9056,0,11,11,10.92,0,182.52,8.1785,43.774,4.157,0.152,13.909,0.071,0.319,13.84,0.092,0.028,0.307,55366.43614409,55367.42835873,55366.94728883,9999,9999,9999,9999,9999,0,0,1,10,0,0,0,0,0,12.15,9999,0.4,0.9806,0,0,10,11.086,0,34.815,91.948,3247.694,33.987,7.604,11.494,9999,0.825,13.45,5.178,1.638,1.394,55366.43614409,55367.42835873,55366.93225142,9999,9999,9999,9999,9999,32,0,16,3,0,0,16,0,0,8.895,9999,-0.8,0.9199,0,0,11,11.711,0,-17.219,21.924,1084.948,12.091,3.035,8.718,9999,0.576,10.489,6.558,1.977,2.761,55366.43614409,55367.42835873,55366.94728883,9999,9999,9999,9999,9999,32,0,16,5,0,0,16,0,0,14.47,0.035,0,14.104,0.035,0,13.978,0.035,0,13.934,0.035,1,13.915,0.035,1,13.886,0.035,1,13.838,0.035,1,13.78,0.035,1,14.631,0.074,0,14.228,0.071,0,14.09,0.071,0,14.062,0.071,1,14.084,0.071,1,14.117,0.071,1,14.131,0.071,1,14.106,0.071,1,12.772,9999,32,12.319,9999,32,12.023,9999,32,11.849,9999,32,11.705,9999,32,11.565,9999,32,11.448,9999,32,11.392,9999,32,10.483,9999,32,9.294,9999,32,8.532,9999,32,8.117,9999,32,7.802,9999,32,7.523,9999,32,7.251,9999,32,7.006,9999,32,-65.0218892484485,92.6344283798464,0.5241593
4601241000059,0.7536515,-5.0306113,0.1592,0.1543,-0.0419,82.454,771.238,0000m046_ab41,59,0.9716,9999,1319902119,0.189,84.2,1,15.043,0.038,14.479,0.049,14.214,0.064,21,18,0,0,0,0,1,14.274,0.032,34.4,0.9168,0,11,11,10.889,0,309.26,8.9825,17.517,3.016,0,14.265,0.032,0.261,14.274,0.053,0.016,0.15,55366.7007516,55367.69296619,55367.18182155,9999,9999,9999,9999,9999,0,0,129,10,0,0,0,0,0,14.386,0.069,15.8,0.9041,0,10,11,10.773,0,111.02,7.0157,43.692,4.001,0.086,14.387,0.098,0.319,14.395,0.279,0.084,1.078,55366.7007516,55367.69296619,55367.18182155,9999,9999,9999,9999,9999,0,0,1,10,1,0,1,0,0,12.361,9999,0.3,1.084,0,0,11,10.947,0,21.171,79.502,3249.385,33.027,4.317,11.417,9999,0.825,13.471,5.677,1.712,1.32,55366.7007516,55367.69296619,55367.18182155,9999,9999,9999,9999,9999,32,0,16,4,0,0,16,0,0,8.823,9999,-2.2,1.002,0,0,11,11.553,0,-51.382,23.419,1086.418,12.154,3.419,8.462,9999,0.576,9999,9999,9999,9999,55366.7007516,55367.69296619,55367.18182155,9999,9999,9999,9999,9999,32,0,16,0,0,0,16,0,0,14.892,0.033,0,14.526,0.032,0,14.396,0.032,0,14.341,0.032,1,14.278,0.032,1,14.14,0.032,1,13.909,0.032,1,13.674,0.032,1,15.146,0.107,0,14.706,0.098,0,14.545,0.098,0,14.459,0.098,1,14.354,0.098,1,14.185,0.098,1,13.94,0.098,1,13.714,0.098,1,12.737,9999,32,12.242,9999,32,11.863,9999,32,11.579,9999,32,11.377,9999,32,11.21,9999,32,11.041,9999,32,10.844,9999,32,9.467,9999,32,9.038,9999,32,8.695,9999,32,8.405,9999,32,8.052,9999,32,7.71,9999,32,7.479,9999,32,7.246,9999,32,-65.0707122459062,93.2202082719226,0.7711664
1601241000658,0.6998667,-2.2293816,0.9772,0.9819,-0.2682,217.036,175.957,0000m016_ab41,658,0.8583,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,-16,47,60,0,0,0,1,17.008,0.172,6.3,0.8106,0,3,11,10.897,0,24.94,3.9476,18.018,2.842,0,17.084,0.344,0.261,17.031,0.669,0.202,2.037,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,1,0,130,10,1,0,16,0,0,16.224,0.314,3.5,0.9605,0,0,11,10.862,0,20.438,5.9065,44.4,4.151,0.216,15.72,9999,0.319,16.286,1.156,0.349,3.014,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,32,0,2,8,0,0,16,0,0,12.555,9999,0,0.7747,0,0,11,10.884,0,2.744,73.984,3324.483,30.501,0,12.076,9999,0.825,13.684,3.313,0.999,1.967,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,32,0,16,5,0,0,16,0,0,8.526,9999,1.2,0.9129,0,0,11,10.881,0,23.297,19.147,1127.171,10.79,0.312,7.653,9999,0.576,9.568,2.006,0.605,2.11,55367.62636863,55368.75088708,55368.19765151,9999,9999,9999,9999,9999,32,0,16,7,0,0,16,0,0,17.645,0.332,0,17.345,0.344,1,17.211,0.344,1,16.891,0.344,1,16.488,0.344,1,16.188,0.344,1,15.98,0.344,1,15.812,0.344,1,16.204,9999,32,16.039,9999,32,16.104,9999,32,15.942,9999,32,15.736,9999,32,15.559,9999,32,15.391,9999,32,15.24,9999,32,13.243,9999,32,12.901,9999,32,12.622,9999,32,12.391,9999,32,12.185,9999,32,12.006,9999,32,11.838,9999,32,11.687,9999,32,8.815,9999,32,8.229,9999,32,8.548,9999,1,8.163,9999,1,7.837,9999,1,7.671,9999,1,7.586,9999,1,6.709,9999,32,-62.5110806969954,95.8029884381233,-13746.91
1601241000660,0.5786453,-2.026788,0.9451,1.0073,-0.3158,533.966,706.441,0000m016_ab41,660,0.9331,9999,0,9999,9999,0,9999,9999,9999,9999,9999,9999,42,77,99,0,1,0,1,17.058,0.174,6.2,0.8663,0,3,12,12.856,0,23.817,3.8132,17.979,2.879,0.107,16.505,0.211,0.261,17.108,0.788,0.228,1.293,55367.62636863,55368.75088708,55368.1720528,9999,9999,9999,9999,9999,1,0,130,10,0,0,16,0,0,16.345,0.328,3.3,0.8834,0,1,12,12.274,0,18.278,5.5276,44.336,3.909,0.125,16.038,0.373,0.319,16.338,1.47,0.424,3.935,55367.62636863,55368.75088708,55368.1720528,9999,9999,9999,9999,9999,1,0,2,7,1,0,16,0,0,12.532,9999,0.2,0.8824,0,0,12,12.37,0,13.442,70.193,3324.178,30.604,0,11.955,9999,0.825,14.659,9.517,2.747,2.667,55367.62636863,55368.75088708,55368.1720528,9999,9999,9999,9999,9999,32,0,16,6,0,0,16,0,0,9.101,9999,-0.9,1.125,0,0,12,13.209,0,-16.309,18.135,1126.143,11.03,1.629,8.203,9999,0.576,9999,9999,9999,4.1,55367.62636863,55368.75088708,55368.1720528,9999,9999,9999,9999,9999,32,0,16,4,0,0,16,0,0,17.441,0.281,1,16.766,0.211,1,16.312,0.211,1,15.964,0.211,1,15.693,0.211,1,15.494,0.211,1,15.324,0.211,1,15.161,0.211,1,16.851,0.416,1,16.357,0.373,1,15.965,0.373,1,15.615,0.373,1,15.351,0.373,1,15.117,0.373,1,14.89,0.373,1,14.697,0.373,1,13.231,9999,32,12.78,9999,32,12.451,9999,32,12.126,9999,32,11.791,9999,32,11.543,9999,32,11.428,9999,32,11.404,9999,32,9.402,9999,32,8.779,9999,32,8.233,9999,32,7.779,9999,32,8.193,9999,1,7.972,9999,1,7.768,9999,1,6.86,9999,32,-62.2767374754558,95.7418846540108,-13746.47
